"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Runx1t1.7",0.00805692158214432,-0.469209991038813,0.875,0.888,1,"IntP.B1","Runx1t1"
"Prkab2.5",0.00817675777182474,0.410430040611519,0.359,0.247,1,"IntP.B1","Prkab2"
"Msto1",0.00822183312844704,0.290141395905784,0.328,0.229,1,"IntP.B1","Msto1"
"Nsg2.7",0.00837613690386387,-0.278378501654784,0.359,0.479,1,"IntP.B1","Nsg2"
"Prr5l",0.00843102969258334,-0.921205098360532,0.344,0.237,1,"IntP.B1","Prr5l"
"Wrap73",0.00848291870510772,0.634067601324174,0.336,0.242,1,"IntP.B1","Wrap73"
"Scube1.7",0.00852852097296003,0.476875133041426,0.352,0.266,1,"IntP.B1","Scube1"
"Rrp12.1",0.00853744055178045,0.386795256816529,0.406,0.307,1,"IntP.B1","Rrp12"
"Polr1d",0.00856959522785704,0.278284353352621,0.383,0.272,1,"IntP.B1","Polr1d"
"Rad18",0.00865947166268176,0.391164900602085,0.383,0.292,1,"IntP.B1","Rad18"
"Ppm1f.2",0.00869669671376682,0.292308258025055,0.672,0.544,1,"IntP.B1","Ppm1f"
"Hmox2.1",0.00874861527328668,0.406700762018511,0.555,0.437,1,"IntP.B1","Hmox2"
"Fan1",0.00890118756540395,0.35185643921713,0.266,0.175,1,"IntP.B1","Fan1"
"Scg2.7",0.00895535567138129,-0.797248230462261,0.5,0.553,1,"IntP.B1","Scg2"
"Ltf",0.00906150959536732,0.485418730644402,0.156,0.09,1,"IntP.B1","Ltf"
"Zfp438.1",0.00910132743583582,0.26869979740374,0.477,0.358,1,"IntP.B1","Zfp438"
"Nsg1.3",0.00915151784372018,-0.52951584022561,0.766,0.761,1,"IntP.B1","Nsg1"
"Xpo6",0.00917737362334674,0.402554892658201,0.922,0.845,1,"IntP.B1","Xpo6"
"Myc.3",0.00921342839151139,0.358503587821293,0.188,0.112,1,"IntP.B1","Myc"
"Lrrc6.2",0.00921440502723811,-0.411935962900726,0.164,0.093,1,"IntP.B1","Lrrc6"
"Rexo5",0.00933116571156566,-0.432249967160324,0.219,0.13,1,"IntP.B1","Rexo5"
"Unk",0.00942231654087454,0.493406918813416,0.453,0.353,1,"IntP.B1","Unk"
"Zcchc10.1",0.00947179420184194,0.27402107750583,0.297,0.203,1,"IntP.B1","Zcchc10"
"Mctp1.8",0.00953811688190279,0.324497689928321,0.852,0.79,1,"IntP.B1","Mctp1"
"Polr2i",0.00963652387530363,0.371526369132874,0.227,0.142,1,"IntP.B1","Polr2i"
"Ddx49",0.00966425279760362,0.755017317208684,0.219,0.139,1,"IntP.B1","Ddx49"
"Kcnip1.8",0.00970018536737279,-1.18988053144292,0.5,0.538,1,"IntP.B1","Kcnip1"
"Dpysl5.6",0.00983215636433728,-0.366269886971766,0.688,0.516,1,"IntP.B1","Dpysl5"
"Fstl5.9",0.00987997426172619,-0.38908291564973,0.805,0.729,1,"IntP.B1","Fstl5"
"Satb1.7",0.00989603395968185,0.365733999048936,0.43,0.326,1,"IntP.B1","Satb1"
"Arap2.2",0.0099474250084323,0.311527736701763,0.562,0.483,1,"IntP.B1","Arap2"
"Zfpm2.10",3.70750439148073e-65,1.37744766364902,0.963,0.713,4.39302195346551e-61,"Lat.B1","Zfpm2"
"Kcnd3.6",5.5518835187932e-54,1.13269555374377,0.944,0.672,6.57842678141806e-50,"Lat.B1","Kcnd3"
"Gpc6.7",1.1624879739317e-51,0.712145387602677,0.996,0.932,1.37743200031167e-47,"Lat.B1","Gpc6"
"Man1a.6",1.17378821425703e-46,0.752982481367722,0.993,0.763,1.39082165507316e-42,"Lat.B1","Man1a"
"Kalrn.8",8.87393770256893e-45,0.661081399610002,1,0.959,1.05147287837739e-40,"Lat.B1","Kalrn"
"Khdrbs2.6",2.16298397453575e-40,-1.07423085078727,0.948,0.977,2.56291971142741e-36,"Lat.B1","Khdrbs2"
"Pdgfc.10",2.85712637111743e-40,0.914187185260774,0.918,0.607,3.38540903713705e-36,"Lat.B1","Pdgfc"
"Csmd2.7",2.25246480827428e-38,0.459169313119892,0.996,0.985,2.66894555132419e-34,"Lat.B1","Csmd2"
"Plekha5.5",2.5980875847241e-37,0.507589031274469,1,0.952,3.07847397913958e-33,"Lat.B1","Plekha5"
"Rnf207.9",7.32841629809575e-36,1.16774065186806,0.504,0.178,8.68344047161365e-32,"Lat.B1","Rnf207"
"Map7.7",6.15294197166942e-34,0.757837385664808,0.892,0.587,7.2906209422311e-30,"Lat.B1","Map7"
"Sorcs1.10",1.49627833143564e-33,0.536789055430503,1,0.873,1.77294019491809e-29,"Lat.B1","Sorcs1"
"Kcnma1.3",5.53601692885126e-33,0.331423240579708,1,0.998,6.55962645899586e-29,"Lat.B1","Kcnma1"
"Ntng1.8",2.90512951059183e-32,0.39679406860528,0.996,0.958,3.44228795710026e-28,"Lat.B1","Ntng1"
"Nkain3.7",3.40382254827393e-32,-1.37877865050351,0.761,0.891,4.03318933744978e-28,"Lat.B1","Nkain3"
"Ebf2.12",4.69011261607599e-30,-2.79611148191059,0.28,0.576,5.55731443878844e-26,"Lat.B1","Ebf2"
"Jam2.9",2.17220562006508e-29,1.01644458796463,0.604,0.289,2.57384643921511e-25,"Lat.B1","Jam2"
"Fign.10",2.26864052646541e-29,0.734633481866191,0.81,0.509,2.68811215980887e-25,"Lat.B1","Fign"
"Abtb2.2",1.5287623313766e-28,0.733289179520016,0.925,0.735,1.81143048644814e-24,"Lat.B1","Abtb2"
"Sh3bp4.7",1.73903418229219e-28,0.790115640184365,0.709,0.371,2.06058160259802e-24,"Lat.B1","Sh3bp4"
"Lsamp.6",1.93502538163644e-28,0.322181669339862,1,0.997,2.29281157470101e-24,"Lat.B1","Lsamp"
"Csmd1.7",3.16261124378809e-28,0.320406910468111,1,0.996,3.74737806276451e-24,"Lat.B1","Csmd1"
"Trhde.5",5.43892395027729e-28,0.68009461014731,0.899,0.69,6.44458098868356e-24,"Lat.B1","Trhde"
"Sox5.9",6.0918514292608e-28,0.669985512521545,0.97,0.777,7.21823475853112e-24,"Lat.B1","Sox5"
"Trpm3.10",6.84614913915939e-28,-2.65921677910386,0.731,0.863,8.11200211498996e-24,"Lat.B1","Trpm3"
"Kcnip4.10",1.02289228351624e-27,0.344430020650407,1,0.993,1.2120250667384e-23,"Lat.B1","Kcnip4"
"Inpp4b.5",1.69190421910547e-27,0.388650444483874,1,0.968,2.00473730921807e-23,"Lat.B1","Inpp4b"
"Ddo.7",2.52937249352137e-27,0.659049537794854,0.765,0.428,2.99705346757347e-23,"Lat.B1","Ddo"
"Mctp2.5",6.44447398161265e-27,0.653291662685429,0.91,0.643,7.63605722081283e-23,"Lat.B1","Mctp2"
"Grid2.6",1.81678912414628e-26,-0.567277454252623,1,0.998,2.15271343320092e-22,"Lat.B1","Grid2"
"Rreb1.9",1.29455179690057e-25,0.650857976685871,0.896,0.638,1.53391442414748e-21,"Lat.B1","Rreb1"
"Adgrb3.10",1.42423436345431e-25,-0.581916487452412,1,0.999,1.68757529725701e-21,"Lat.B1","Adgrb3"
"Kif26b.8",2.02506505064507e-25,0.518586291943344,0.97,0.819,2.39949957850934e-21,"Lat.B1","Kif26b"
"Rbfox1.5",2.13185870012068e-25,0.322337006194203,1,0.997,2.52603937377299e-21,"Lat.B1","Rbfox1"
"Sv2c.10",2.454620588653e-25,0.606904878377615,0.802,0.471,2.90847993549494e-21,"Lat.B1","Sv2c"
"Fam13a.9",3.41748061334625e-25,0.54945978215293,0.966,0.727,4.04937277875398e-21,"Lat.B1","Fam13a"
"Aff1.12",3.87297205731128e-25,0.530673957169003,0.959,0.741,4.58908459070813e-21,"Lat.B1","Aff1"
"Cntn5.7",2.02725980613936e-24,-0.866594664171483,0.985,0.974,2.40210014429453e-20,"Lat.B1","Cntn5"
"Car10.7",2.33015125310792e-24,0.388213244930489,1,0.984,2.76099621980758e-20,"Lat.B1","Car10"
"D7Ertd443e.2",2.74359462539447e-24,2.60065693322194,0.313,0.106,3.25088527162991e-20,"Lat.B1","D7Ertd443e"
"Fgf12.8",9.13602767665225e-24,0.390028740997047,1,0.992,1.08252791940653e-19,"Lat.B1","Fgf12"
"Grm7.8",1.12704616205386e-23,-2.25470951808445,0.858,0.88,1.33543699741762e-19,"Lat.B1","Grm7"
"Pcsk5.10",2.27539119860519e-23,0.550548860393712,0.929,0.741,2.69611103122729e-19,"Lat.B1","Pcsk5"
"Sema5b.6",2.43330908563924e-23,1.02419867277607,0.631,0.375,2.88322793557394e-19,"Lat.B1","Sema5b"
"Fam19a2.12",3.25376067868793e-23,-2.76583977327205,0.504,0.675,3.85538102817733e-19,"Lat.B1","Fam19a2"
"Spon1.6",4.13723874395229e-23,0.79858045745909,0.72,0.469,4.90221418770907e-19,"Lat.B1","Spon1"
"Cntn3.9",5.91521294693393e-23,0.436476136321478,0.985,0.813,7.00893582082201e-19,"Lat.B1","Cntn3"
"Pde7b.8",6.14549791450338e-23,0.581967716364381,0.944,0.764,7.28180047889506e-19,"Lat.B1","Pde7b"
"Vav2.9",8.1018320417204e-23,0.662779497379778,0.776,0.475,9.5998607862345e-19,"Lat.B1","Vav2"
"Pak7.7",9.71415611092693e-23,0.525616144592288,0.993,0.822,1.15103035758373e-18,"Lat.B1","Pak7"
"March11.6",1.10509832992538e-22,0.459980879637257,0.993,0.841,1.30943101112858e-18,"Lat.B1","March11"
"Opcml.9",1.17224049970021e-22,-0.552610991343141,0.985,0.996,1.38898776809478e-18,"Lat.B1","Opcml"
"March1.11",2.36479409509809e-22,-2.45741415730024,0.772,0.83,2.80204452328173e-18,"Lat.B1","March1"
"Mlip.8",2.43395236842946e-22,0.386837304235413,0.739,0.454,2.88399016135206e-18,"Lat.B1","Mlip"
"Grm8.7",2.71949396903469e-22,0.413377944786479,0.996,0.911,3.22232840390921e-18,"Lat.B1","Grm8"
"Ccdc88c.7",3.23023037080676e-22,0.792508767504186,0.959,0.894,3.82749996636893e-18,"Lat.B1","Ccdc88c"
"Lcp1.9",7.94837163407415e-22,0.745417960132352,0.623,0.335,9.41802554921446e-18,"Lat.B1","Lcp1"
"Ccbe1.5",1.1908842424995e-21,0.501356132091768,0.97,0.778,1.41107873893765e-17,"Lat.B1","Ccbe1"
"Slc4a9.7",1.61449007542812e-21,0.734710190374807,0.511,0.233,1.91300929037478e-17,"Lat.B1","Slc4a9"
"Tnr.7",4.43701249355459e-21,0.422829129894989,0.996,0.911,5.25741610361283e-17,"Lat.B1","Tnr"
"Dgkh.3",6.3740260708554e-21,0.453742259012527,0.94,0.743,7.55258349135656e-17,"Lat.B1","Dgkh"
"Cacna2d1.10",1.0954031671971e-20,-1.12916774958051,0.821,0.887,1.29794321281185e-16,"Lat.B1","Cacna2d1"
"Etl4.10",2.18706164959589e-20,0.334303509804293,1,0.987,2.59144934860617e-16,"Lat.B1","Etl4"
"Sv2b.8",9.74533577133619e-20,0.404818352337382,0.978,0.775,1.15472483554562e-15,"Lat.B1","Sv2b"
"Klhl1.12",1.2293003133151e-19,-2.45822398257092,0.694,0.783,1.45659794124706e-15,"Lat.B1","Klhl1"
"Lrmda.10",1.39661662087168e-19,0.460439736517518,0.955,0.813,1.65485103407085e-15,"Lat.B1","Lrmda"
"Atp1b1.5",1.40635545427669e-19,-0.577966733253779,0.974,0.981,1.66639057777245e-15,"Lat.B1","Atp1b1"
"Atrnl1.5",1.41056633825289e-19,0.375105305493572,0.996,0.963,1.67138005419585e-15,"Lat.B1","Atrnl1"
"Rtn1.8",1.54425864272715e-19,-0.71134454023684,0.974,0.983,1.8297920657674e-15,"Lat.B1","Rtn1"
"Mical2.7",1.85003623791268e-19,0.494131461915069,0.907,0.689,2.19210793830273e-15,"Lat.B1","Mical2"
"Ebf3.8",1.86660389886149e-19,-1.32533739953593,0.478,0.685,2.21173895976098e-15,"Lat.B1","Ebf3"
"Ppp2r2b.7",2.30969131376676e-19,0.315348311720826,1,0.982,2.73675323768224e-15,"Lat.B1","Ppp2r2b"
"Lgr5.9",5.3943525925639e-19,0.60776897579652,0.959,0.886,6.39176838692897e-15,"Lat.B1","Lgr5"
"Grik3.9",6.24351476156518e-19,-1.86660671721737,0.448,0.625,7.39794064097859e-15,"Lat.B1","Grik3"
"Kctd16.10",8.33050326601159e-19,0.251041529014294,0.966,0.792,9.87081331989713e-15,"Lat.B1","Kctd16"
"Vwc2.7",2.45406719388952e-18,0.396259280163986,0.996,0.849,2.90782421803969e-14,"Lat.B1","Vwc2"
"Epha4.6",3.09111343316934e-18,0.436095859896906,0.974,0.857,3.66266030696235e-14,"Lat.B1","Epha4"
"Pbx1.3",3.16180597010892e-18,0.308948396181395,0.996,0.961,3.74642389398206e-14,"Lat.B1","Pbx1"
"Cpne4.10",3.520746295529e-18,0.347722226086831,0.81,0.653,4.17173228557231e-14,"Lat.B1","Cpne4"
"Mettl24.8",4.36245536389441e-18,0.540201312777047,0.657,0.382,5.16907336067849e-14,"Lat.B1","Mettl24"
"Tjp1.2",5.22746727405823e-18,0.317853002212714,1,0.969,6.1940259730316e-14,"Lat.B1","Tjp1"
"Epha7.7",7.49271995820438e-18,0.357103916154765,0.993,0.928,8.87812387847638e-14,"Lat.B1","Epha7"
"Cacnb2.3",8.6166340078117e-18,-0.444160384747271,0.918,0.981,1.02098496358561e-13,"Lat.B1","Cacnb2"
"St3gal4.4",1.81277108174808e-17,0.502914666344151,0.813,0.589,2.1479524547633e-13,"Lat.B1","St3gal4"
"Cgnl1.11",1.93052398734965e-17,0.505515494283254,0.716,0.452,2.2874778726106e-13,"Lat.B1","Cgnl1"
"Mitf.9",3.26020284649219e-17,0.403364719667928,0.985,0.815,3.8630143528086e-13,"Lat.B1","Mitf"
"St6gal1.8",4.99747630005202e-17,0.499681219675304,0.761,0.54,5.92150966793164e-13,"Lat.B1","St6gal1"
"Rap1gap2.4",6.23388935896981e-17,0.369923048973883,0.989,0.94,7.38653550144333e-13,"Lat.B1","Rap1gap2"
"Hs3st5.10",6.60781670364139e-17,0.366908894939018,0.996,0.898,7.82960201214469e-13,"Lat.B1","Hs3st5"
"Kcnc2.9",7.92952207757436e-17,0.486629727680662,0.854,0.627,9.39569070971786e-13,"Lat.B1","Kcnc2"
"Arhgap10.9",9.47076731706132e-17,0.816762396048493,0.69,0.451,1.1221912193986e-12,"Lat.B1","Arhgap10"
"Gpr139.4",9.74384608094466e-17,0.524632373453583,0.787,0.543,1.15454832213113e-12,"Lat.B1","Gpr139"
"Ntng2.4",1.0472099202603e-16,0.388898127983232,0.832,0.558,1.24083903451643e-12,"Lat.B1","Ntng2"
"Rtn4rl1.9",1.13832906427851e-16,0.373221235971726,0.698,0.425,1.34880610826361e-12,"Lat.B1","Rtn4rl1"
"Cacna2d3.11",1.21174966341797e-16,0.299252882870273,1,0.9,1.43580217618395e-12,"Lat.B1","Cacna2d3"
"Slc9a9.7",1.34528390510427e-16,0.377195231576095,0.985,0.88,1.59402689915805e-12,"Lat.B1","Slc9a9"
"Galnt9.9",1.76855670661632e-16,0.489130648142627,0.892,0.653,2.09556284166968e-12,"Lat.B1","Galnt9"
"Abcc4.8",2.28853262502694e-16,0.436128852002718,0.896,0.68,2.71168230739442e-12,"Lat.B1","Abcc4"
"Adam23.8",2.39684309275594e-16,0.290009859230036,1,0.962,2.84001938060651e-12,"Lat.B1","Adam23"
"Galnt18.9",2.97921160122011e-16,0.654906242177365,0.754,0.545,3.53006782628571e-12,"Lat.B1","Galnt18"
"F11r.5",3.27172629174517e-16,1.07900476730439,0.384,0.185,3.87666848308885e-12,"Lat.B1","F11r"
"Fryl.9",4.94772899714207e-16,0.37760260411403,0.996,0.902,5.86256408871364e-12,"Lat.B1","Fryl"
"Lrrfip1.2",6.91774283463902e-16,0.322665423186895,0.981,0.855,8.19683348476377e-12,"Lat.B1","Lrrfip1"
"Kcnj3.5",8.20198441838141e-16,0.291726339625361,1,0.969,9.71853133734013e-12,"Lat.B1","Kcnj3"
"Dock4.6",8.38804812929328e-16,0.374899359903587,0.981,0.888,9.93899822839961e-12,"Lat.B1","Dock4"
"Fnbp1l.11",1.09286176602438e-15,-2.49804213100031,0.086,0.306,1.29493190656229e-11,"Lat.B1","Fnbp1l"
"Lama3.9",1.12137407554987e-15,0.672383564421734,0.646,0.405,1.32871614211904e-11,"Lat.B1","Lama3"
"Cep83.9",1.27975897291441e-15,0.362980131951589,0.97,0.791,1.51638640700629e-11,"Lat.B1","Cep83"
"Mfap3l.5",2.03094318684599e-15,0.450856023956091,0.81,0.588,2.40646458209382e-11,"Lat.B1","Mfap3l"
"Hunk.7",2.0770199059752e-15,0.293968680252498,0.866,0.64,2.46106088659001e-11,"Lat.B1","Hunk"
"Onecut2.7",2.18625064381441e-15,0.511389635446243,0.575,0.333,2.5904883878557e-11,"Lat.B1","Onecut2"
"Slc6a1.9",3.40236734096652e-15,-2.78674633018677,0.06,0.277,4.03146506231123e-11,"Lat.B1","Slc6a1"
"Plekhg1.11",3.41929787845678e-15,0.343700813683083,0.776,0.542,4.05152605618344e-11,"Lat.B1","Plekhg1"
"Igf1.8",4.73424358910004e-15,-3.22229684214879,0.086,0.299,5.60960522872464e-11,"Lat.B1","Igf1"
"Trim9.2",5.86581848818008e-15,0.431163752004426,0.951,0.75,6.95040832664457e-11,"Lat.B1","Trim9"
"Nav3.6",6.5477377030513e-15,-0.429409711666189,1,0.997,7.75841440434549e-11,"Lat.B1","Nav3"
"Parm1.7",7.45546412572369e-15,0.401882102734382,0.951,0.725,8.83397944257e-11,"Lat.B1","Parm1"
"Colq.8",7.73204932667233e-15,0.745952158259042,0.485,0.263,9.16170524717405e-11,"Lat.B1","Colq"
"Pde3a.7",9.35539223188528e-15,0.543517150991089,0.832,0.647,1.10852042555609e-10,"Lat.B1","Pde3a"
"Pcsk2.7",1.19578781603664e-14,0.297613579425458,0.996,0.947,1.41688898322181e-10,"Lat.B1","Pcsk2"
"Ttc39c.4",1.39264859330469e-14,0.372598173362611,0.881,0.661,1.65014931820673e-10,"Lat.B1","Ttc39c"
"Fat3.9",1.7479157525928e-14,0.29349758893079,0.993,0.936,2.07110537524721e-10,"Lat.B1","Fat3"
"Il1rapl2.7",2.22329344247384e-14,0.32570661127827,0.996,0.934,2.63438039998725e-10,"Lat.B1","Il1rapl2"
"Dct.6",2.3049364033005e-14,0.700225322558474,0.582,0.364,2.73111914427076e-10,"Lat.B1","Dct"
"Itm2b.7",2.79301357448656e-14,-0.699342528201718,0.832,0.893,3.30944178440913e-10,"Lat.B1","Itm2b"
"Pam.4",3.15461959809922e-14,0.405236062306945,0.951,0.873,3.73790876178777e-10,"Lat.B1","Pam"
"Itga6.3",3.45579183585324e-14,0.566186192449942,0.56,0.342,4.09476774630251e-10,"Lat.B1","Itga6"
"Clmp.7",3.7157506634111e-14,0.339269909880441,0.888,0.673,4.40279296107581e-10,"Lat.B1","Clmp"
"Dpp10.10",4.74878948060874e-14,-0.716951128278741,0.951,0.973,5.6268406555733e-10,"Lat.B1","Dpp10"
"Tcea2.6",5.71188584415133e-14,0.393774897011787,0.959,0.839,6.76801353673491e-10,"Lat.B1","Tcea2"
"Tmtc2.8",5.83761875632103e-14,0.323748748199481,0.944,0.854,6.91699446436479e-10,"Lat.B1","Tmtc2"
"Dysf.8",6.02062961835779e-14,0.777293033588742,0.634,0.438,7.13384403479214e-10,"Lat.B1","Dysf"
"Ppp1r12b.6",7.24924652517987e-14,0.344114416131753,0.993,0.928,8.58963220768562e-10,"Lat.B1","Ppp1r12b"
"Dtnbp1.5",8.26996018748978e-14,0.38301706016657,0.944,0.77,9.79907582615664e-10,"Lat.B1","Dtnbp1"
"Dscaml1.10",1.13397184409782e-13,-1.78250554206529,0.463,0.614,1.34364323807151e-09,"Lat.B1","Dscaml1"
"Ryr3.9",1.2472048865531e-13,-0.605809237671984,0.981,0.949,1.47781307007677e-09,"Lat.B1","Ryr3"
"Ttc3.2",1.45922437981534e-13,-0.315801961641377,0.996,0.996,1.7290349676432e-09,"Lat.B1","Ttc3"
"Nrp2.3",1.54382981774176e-13,0.381502772213518,0.929,0.713,1.82928395104222e-09,"Lat.B1","Nrp2"
"Sema3a.8",1.56477046697956e-13,-2.14671710769518,0.53,0.641,1.85409652632409e-09,"Lat.B1","Sema3a"
"Tshz2.5",2.80402678123829e-13,0.377155932865005,0.769,0.564,3.32249133308925e-09,"Lat.B1","Tshz2"
"Itpr1.11",3.12948051009952e-13,0.417025998469081,0.881,0.699,3.70812145641692e-09,"Lat.B1","Itpr1"
"Nr3c2.5",3.2948222084014e-13,0.310763007838914,1,0.966,3.90403483473481e-09,"Lat.B1","Nr3c2"
"Tmem200a.3",3.48167319182133e-13,0.333687215206068,0.795,0.613,4.1254345649891e-09,"Lat.B1","Tmem200a"
"B3gat1.3",3.73480799315042e-13,0.329889622304238,0.851,0.643,4.42537399108394e-09,"Lat.B1","B3gat1"
"Tanc1.6",3.852115962751e-13,0.270214231470712,0.978,0.822,4.56437220426366e-09,"Lat.B1","Tanc1"
"Fam81a.6",4.00502252224348e-13,0.286815035504149,0.709,0.478,4.74555118660629e-09,"Lat.B1","Fam81a"
"Fmn1.8",4.29773768259449e-13,0.392823497718304,0.922,0.832,5.09238938010621e-09,"Lat.B1","Fmn1"
"Cdk14.4",6.02117911790179e-13,0.286040908932699,1,0.966,7.13449513680183e-09,"Lat.B1","Cdk14"
"Peak1.8",6.57060160658449e-13,0.290898223207382,0.959,0.856,7.78550584364196e-09,"Lat.B1","Peak1"
"Slc24a3.9",6.82559030243253e-13,-0.972256568241099,0.679,0.794,8.0876419493523e-09,"Lat.B1","Slc24a3"
"Il1rapl1.2",7.57515216508291e-13,-0.260298282121507,1,0.998,8.97579780040674e-09,"Lat.B1","Il1rapl1"
"Gpatch8.5",7.6978805488841e-13,0.252631570633049,1,0.983,9.12121866237277e-09,"Lat.B1","Gpatch8"
"Tshz1.6",8.53881637724107e-13,0.352530277302855,0.672,0.449,1.01176435253929e-08,"Lat.B1","Tshz1"
"Tdrd3.2",1.27375117968565e-12,0.348861435610903,0.877,0.662,1.50926777280952e-08,"Lat.B1","Tdrd3"
"Hspa8.5",1.28488488378001e-12,-0.502207429240059,0.959,0.946,1.52246009879093e-08,"Lat.B1","Hspa8"
"Olfm3.6",1.43623138212863e-12,0.342667523659828,0.955,0.774,1.70179056468421e-08,"Lat.B1","Olfm3"
"Taf4b.9",1.80196557374126e-12,0.464482294623187,0.754,0.542,2.13514900832602e-08,"Lat.B1","Taf4b"
"Lrfn2.5",2.15668650708128e-12,0.322326642102191,0.922,0.708,2.55545784224061e-08,"Lat.B1","Lrfn2"
"Pex5l.6",2.21751446368453e-12,0.285765427313393,0.966,0.86,2.6275328880198e-08,"Lat.B1","Pex5l"
"Mrps9.3",2.65283533894929e-12,0.287935566525845,0.907,0.688,3.14334459312102e-08,"Lat.B1","Mrps9"
"Slc1a1.6",3.02332997493545e-12,0.361612532202299,0.761,0.546,3.58234368730102e-08,"Lat.B1","Slc1a1"
"Kank4.11",3.15702126347294e-12,0.511813917432064,0.728,0.518,3.74075449508908e-08,"Lat.B1","Kank4"
"Gpcpd1.7",3.31941503741993e-12,0.273747880646683,0.993,0.905,3.93317487783887e-08,"Lat.B1","Gpcpd1"
"Npas3.7",4.05163131919322e-12,0.364469393267009,0.978,0.942,4.80077795011204e-08,"Lat.B1","Npas3"
"Mdh1.2",4.377973803079e-12,-0.422251923912849,0.981,0.959,5.1874611592683e-08,"Lat.B1","Mdh1"
"Tecr.2",4.61197107184485e-12,-0.336932670222073,0.993,0.985,5.46472452302897e-08,"Lat.B1","Tecr"
"Pdia5.4",4.97310604764109e-12,0.335591083447507,0.451,0.254,5.89263335584993e-08,"Lat.B1","Pdia5"
"Ror1.5",5.22816954060603e-12,0.98735089746643,0.485,0.307,6.19485808866409e-08,"Lat.B1","Ror1"
"Plxdc2.11",5.62666899567652e-12,-1.50251675347427,0.489,0.634,6.66704009297711e-08,"Lat.B1","Plxdc2"
"Uvrag.2",5.71692965805692e-12,0.387711738756121,0.944,0.829,6.77398995183165e-08,"Lat.B1","Uvrag"
"Acan.11",6.04618991232149e-12,0.310826463092079,0.604,0.362,7.16413042710973e-08,"Lat.B1","Acan"
"Cabp1.7",6.17511280035289e-12,0.350036585582194,0.925,0.752,7.31689115713814e-08,"Lat.B1","Cabp1"
"Prim2.6",6.94433174936862e-12,0.343435459227306,0.813,0.661,8.22833868982688e-08,"Lat.B1","Prim2"
"Itpr2.8",7.04792703587663e-12,0.566027779957167,0.593,0.406,8.35108874481022e-08,"Lat.B1","Itpr2"
"Fbxo40.4",7.27969922353076e-12,0.620600592343143,0.25,0.105,8.6257156099616e-08,"Lat.B1","Fbxo40"
"Ppargc1a.7",7.57971920455446e-12,0.298580972995119,0.993,0.943,8.98120928547658e-08,"Lat.B1","Ppargc1a"
"Hivep3.5",9.01182583661927e-12,0.283356911514912,0.989,0.945,1.06781124338102e-07,"Lat.B1","Hivep3"
"Klf7.2",9.35339316438087e-12,0.275246016042918,0.948,0.788,1.10828355604749e-07,"Lat.B1","Klf7"
"Pacsin2.9",1.0173835107877e-11,0.358697524762786,0.862,0.694,1.20549772193234e-07,"Lat.B1","Pacsin2"
"Efr3b.4",1.03427194463666e-11,0.260482885281317,0.985,0.933,1.22550882719998e-07,"Lat.B1","Efr3b"
"Pld5.6",1.14246557994562e-11,0.338658457651284,0.966,0.89,1.35370746567756e-07,"Lat.B1","Pld5"
"Myo19.4",1.16666388261863e-11,0.383373977885999,0.806,0.597,1.38238003451481e-07,"Lat.B1","Myo19"
"Bsg.6",1.19126361423759e-11,-0.64207430131054,0.854,0.868,1.41152825651012e-07,"Lat.B1","Bsg"
"Dzip1.5",1.22222539038066e-11,0.354317230374715,0.892,0.679,1.44821486506204e-07,"Lat.B1","Dzip1"
"Cacna1c.10",1.62416108149693e-11,0.252399207019156,1,0.975,1.92446846546571e-07,"Lat.B1","Cacna1c"
"Rapgef5.8",2.07052588658304e-11,0.341361877736683,0.896,0.711,2.45336612301225e-07,"Lat.B1","Rapgef5"
"Hsp90ab1.4",2.53079101887621e-11,-0.595118857944007,0.869,0.897,2.99873427826643e-07,"Lat.B1","Hsp90ab1"
"Syt4.3",2.72337353429228e-11,-0.67432700129917,0.683,0.784,3.22692530078292e-07,"Lat.B1","Syt4"
"Lin28b.1",3.04940355414594e-11,0.314722353985934,0.959,0.826,3.61323827130752e-07,"Lat.B1","Lin28b"
"Rbms3.8",3.08315757683608e-11,-0.46348677579969,0.996,0.988,3.65323341279307e-07,"Lat.B1","Rbms3"
"Ppm1l.2",3.25027352327330e-11,0.285328904981131,0.981,0.915,3.85124909772654e-07,"Lat.B1","Ppm1l"
"Htr7.5",3.44666467263668e-11,0.534871725593669,0.504,0.314,4.0839529706072e-07,"Lat.B1","Htr7"
"Dgkz.4",3.52353676879349e-11,0.476869863280523,0.731,0.543,4.17503871734341e-07,"Lat.B1","Dgkz"
"Ugt8a.10",4.32488567968954e-11,0.298071189679337,0.817,0.6,5.12455704186413e-07,"Lat.B1","Ugt8a"
"Sgpp2.4",4.454512254997e-11,0.278435623816791,0.966,0.844,5.27815157094594e-07,"Lat.B1","Sgpp2"
"Folh1.1",5.02656585433185e-11,1.45630853369597,0.157,0.053,5.9559778807978e-07,"Lat.B1","Folh1"
"Gas2l3.12",8.26327545781394e-11,0.283653312577217,0.567,0.356,9.79115508996373e-07,"Lat.B1","Gas2l3"
"Add3.3",8.45377615311292e-11,0.376911359466451,0.72,0.515,1.00168793638235e-06,"Lat.B1","Add3"
"Rerg.8",8.9324207091453e-11,0.317657000409856,0.836,0.656,1.05840252982663e-06,"Lat.B1","Rerg"
