"","RNA.Lat.B1","RNA.IntP.A1","RNA.IntP.B1","RNA.IntP.B2","RNA.IntA.B1","RNA.IntA.B2"
"Zar1",0.0415186628559831,0,0,0,0,0
"Cyb5d1",0.0197057795737771,3.74783344092699,0,0,0.106218659827802,0
"Bace2",55.7603719686627,21.0862042506994,30.8628388451857,46.6647871265254,59.6670813649807,55.6768318471264
"Ube2e2",1436.49731996228,1008.900786265,1493.68267562108,1317.19021484537,1342.8490969163,1975.56208617385
"Synm",19.6034318572335,8.91136095464925,45.2480409172747,13.2332981019158,7.56671539529437,11.6705038820544
"Kcna4",3.28815318757175,1.69933457756529,1.99669378958759,0.217677940986392,4.60438780241118,6.08725139952963
"Gabrg3",180.921208564805,275.44264805258,144.011532111531,251.633123419124,62.5599488736746,145.433853381842
"Fign",112.414634422486,41.3787510558719,7.0969767186085,38.6250959316381,113.177384807366,43.8937897203366
"Tmigd1",0.817431658961526,0.122342606194022,0.262275278392692,2.55031339396676,0.393725826560365,3.63316215218242
"Ap1s2",28.5306288625048,36.9324962293187,31.6078114734679,30.638773486118,70.9036680993776,23.2616944818489
"1110038F14Rik",6.71286595984454,7.68958740395509,5.25865657449234,10.9544318423104,8.12777885229478,1.15106414850966
"Zfp804b",526.267417570775,705.344900903084,984.943851993852,1057.76420057331,400.060918900357,275.307692989077
"Kbtbd3",20.5008707451229,41.2723632183107,34.9445837830704,41.5764375664254,46.0112566902038,18.9418796193137
"Ybey",18.0218827998954,15.8244437295804,17.3669868749252,11.8772210566206,9.19571685251777,10.7501345680789
"Plcxd1",15.0356768329655,10.025965879846,20.3751302358098,8.75052847149712,16.948871496169,24.8139568424132
"Nxph4",0.8814414287843,1.26685694442714,0.550870451301872,0.839442867294734,0.5242995333079,2.66782312059853
"Trappc6b",25.9643869886817,27.7691718626307,46.976907410221,39.138251266689,16.0390735668938,25.6995807382754
"Nploc4",98.7427116453251,56.546711778164,66.599813460027,69.9505487468491,101.471620269364,211.475445599492
"Otol1",0.0083862843370733,0.215796245559217,0.0203618280556018,0,0.016684956716219,0.351337877068985
"Tshz2",12.2151338894868,3.61615846882043,9.8581678658785,5.55540542861889,58.8973398429524,76.3670520663098
"Exoc7",27.5877424849966,16.9066743968592,26.450153466011,33.4516482935969,42.6496109803304,58.1859479172421
"Fes",6.50193364112427,5.47654944937532,8.07660147051796,9.28403754511702,14.4572012903373,4.75891213363445
"Glrx5",7.03131206834141,47.2715165293837,8.60302863517977,7.48286926527873,21.567148524376,1.28415255989558
"Fam104a",5.83259683241345,1.60198678042125,12.1572411474217,5.39040024891538,9.53002719547511,7.57111019350068
"Tbpl2",0.806190944491542,0.350155209208464,0.793409129234087,0.773034898261357,0.665005142625543,1.25803610272409
"Cav3",11.8411835894513,32.9218517653752,21.5135686225344,18.2268894302783,13.2318275655435,5.55515442910169
"Limk2",41.5149796315352,18.9792168156757,30.4550147123059,31.1065245013929,34.9393437362855,50.9624354934637
"Mfsd5",0.53488711353694,0.17989067011187,2.30379310708592,0,4.33590637021489,0.737509008798026
"Rwdd4a",8.93617581440063,13.0758886179199,7.69450991010824,9.56721026473509,10.2813261517825,10.5571784853253
"Spns3",3.29491746770497,0.941956944072406,2.4083740169089,1.81020531734387,2.53805388976281,4.90768468494453
"Satb1",48.6785651446299,15.8131339616827,21.0582132881556,39.2097407482805,82.5576100412844,55.1667797827182
"Nxph3",2.14905970637206,3.95623598436321,1.213171202976,2.54784866784644,4.0355187105192,2.11565115317614
"Csf1r",8.85377731805912,4.45041522197322,4.7450521917191,2.32672327340544,1.89079653045932,14.2129941235548
"Ephb3",1.01819942379789,2.28747754291388,0.813994101069036,0.884521298453197,0.786363680784643,0.175252593022762
"Epgn",0.082930968794108,2.0326634319214,0.0816474456062827,0.0234597165348375,0.052317935676563,7.73100650081009
"3110079O15Rik",18.4589626131364,21.4062056355606,16.749225221233,7.57632808070803,25.083309323267,9.84695813270371
"Hs3st4",5.6048558513153,4.35840026886305,26.3879635016924,52.6363294168038,6.21439522922919,5.44406568234033
"Trak1",207.81471883861,165.493947347675,121.898233326864,153.807419681521,172.887245363673,152.55501836451
"Tspan10",0.161368175373116,0.120582636003949,2.2219818126267,0.247630750097839,0.0414530133778506,0.201423865303833
"Plcb1",731.577961237461,458.091955242423,374.729294772356,472.081868452945,687.625751307417,502.993506715725
"Ska2",17.3047524827247,16.7735630473721,16.0089477710737,11.8341704808472,16.8527491610873,69.6829876128408
"Ccdc172",1.40240434282598,0.458905304429116,0.927226367112915,0.947004139470969,1.5109928630302,1.33405546704121
"Ntm",2100.68668337507,3766.7453256324,4465.1412182912,3007.95255656712,2164.20555588956,2657.71839242796
"Ttc3",1329.68379468746,1189.69732757059,1348.43949256482,1224.02467514724,812.701042416958,1486.68308271471
"Bricd5",5.76945049950445,5.5964254904538,9.13884957320795,11.9433614382946,10.3881226968178,0.954471650416319
"Galr2",0.0156044825375675,0,0,0,0,0
"Tsku",1.16788065375942,0.0719637250697093,0.145798382221151,0,0.850761081980068,1.31286587455755
"Cmc4",0.707815044291094,0.445094360250236,1.76415704286752,0.825350376520059,1.9847692369902,0.521245850557251
"Anxa2",3.17505905034907,3.44617636554686,2.19287433969291,3.06079094543593,7.05753222262263,3.44168872873028
"Rgs6",1482.09928923097,954.30311353651,701.923533933399,895.388648365943,443.639755049522,245.12714926847
"Hoxb4",0.00679118738852054,0,0,0,0,0
"Slc35d3",0.0106102687417903,0,0,0,0,0
"Paqr7",5.03315890137388,13.4435657573254,7.32821276649818,2.72820282827451,2.68632782583056,2.12002116488831
"Pappa",30.7742721471366,72.5870673211165,78.7755099955586,64.9532304848771,31.7670142932452,28.0791964818667
"Mafa",0.0904786714605068,0.0190731516399477,0,0.0568047184493911,0.0322795133661502,0.162348204428859
"Grid1",335.380707308455,402.553728963312,383.264400542591,394.708608201752,501.867092648712,379.879541551658
"Ccdc87",0.00654735615957753,0,0,0.0377044988329326,0,0
"AA986860",0.0465754770914899,2.48364553512692,0.0754122771469636,0.295092900163186,0.00957527819438749,0
"Crip2",7.04411947638904,3.32536877171838,5.89893775979047,31.1328209243081,5.45302338258438,1.29349741721197
"Ddx28",0.151320855797185,0.639004584218887,0,0,0.237468244064815,0
"Acbd3",57.7188530381534,78.5199913058295,50.7774325040122,43.5975615248718,51.1245028305542,71.9499024756416
"1810013L24Rik",24.4991974500222,14.697866044583,14.8235642265779,13.7504534257866,30.2909653436607,12.4914021674744
"Plcxd3",419.871053166779,387.256977746356,582.445800057084,312.287425385564,335.07568534008,531.604577494317
"Vmo1",0.126167973046303,0,0,9.90090074276347,0.632973799295668,0.595002219358278
"Alg12",5.11067535367589,4.09264830669386,1.48711388991522,4.59379477215529,12.9044669343574,8.00903558794567
"Lck",0.849353031984714,1.04885108298266,2.14560418642011,0.824942349796139,0.745688947081508,1.55165476636564
"Col18a1",7.99885007621709,12.7630337494515,5.92997218339361,8.10173622868532,4.39643026350591,3.47984997015771
"Rbm10",32.2476370737319,37.526082466421,39.827436885171,29.7664681572256,33.2213646340959,81.4580555047446
"Rpl35a",8.21616175909701,33.0684646469105,4.02155304158734,11.522684644782,16.8312240860245,1.76185398469144
"Rgs7",1525.52250555936,1380.84998736995,1544.40477061979,1849.57312995889,1499.56400048051,2170.93895533178
