"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Gm6548.3",3.65421410237237e-09,-0.627029324184827,0.243,0.091,0.000196585756065326,"ex_6","Gm6548"
"Alk.7",3.67702974578756e-09,0.826351771693074,0.836,0.775,0.000197813169234133,"ex_6","Alk"
"Gm27008.7",3.73185050632768e-09,1.12560332747313,0.487,0.303,0.00020076236168891,"ex_6","Gm27008"
"L1cam.5",3.78166929420233e-09,0.803104159176272,0.618,0.434,0.000203442463020203,"ex_6","L1cam"
"Gm6682.2",3.94176572354798e-09,0.404112586746899,0.632,0.443,0.000212055170629711,"ex_6","Gm6682"
"C230014O12Rik.3",3.95765557561403e-09,1.56686145938637,0.296,0.13,0.000212909997001308,"ex_6","C230014O12Rik"
"Tmeff2.3",4.17296322038891e-09,0.409329790456472,0.967,0.947,0.000224492902367262,"ex_6","Tmeff2"
"Nvl",4.29787126416125e-09,-0.394825227892382,0.75,0.916,0.000231212580398083,"ex_6","Nvl"
"Stk10.5",4.36063486217765e-09,-1.12139870729396,0.296,0.498,0.000234589073680571,"ex_6","Stk10"
"Sik2.3",4.4729591666369e-09,-0.429515743044147,0.612,0.843,0.000240631784287565,"ex_6","Sik2"
"Abhd6.3",4.5596936083919e-09,-0.375425719341878,0.434,0.739,0.000245297837050659,"ex_6","Abhd6"
"Negr1.8",4.69424643752287e-09,0.29766994967701,0.993,0.982,0.000252536375599418,"ex_6","Negr1"
"Tll1.6",5.00043117765952e-09,-2.3817059052845,0.368,0.533,0.000269008196064549,"ex_6","Tll1"
"Rcan2.5",5.00094195103539e-09,-0.367787369540293,0.908,0.976,0.000269035674139851,"ex_6","Rcan2"
"Nek7.2",5.01894171120549e-09,-2.55213283258165,0.092,0.307,0.000270004007237722,"ex_6","Nek7"
"Sptssb.5",5.04140431947896e-09,-1.59319423827732,0.224,0.435,0.00027121242817501,"ex_6","Sptssb"
"Msra.1",5.56332991767519e-09,-0.322170150347996,0.638,0.828,0.000299290459581172,"ex_6","Msra"
"Sntb2.3",5.67488152773336e-09,-0.453777939453783,0.625,0.806,0.000305291601547472,"ex_6","Sntb2"
"Hapln4.3",5.81294824913601e-09,-0.767661483009761,0.316,0.558,0.00031271917695877,"ex_6","Hapln4"
"Senp5.2",5.97715430911633e-09,-0.506131260298836,0.546,0.755,0.000321552970367531,"ex_6","Senp5"
"Gm3756.3",6.04832797715336e-09,0.580664101522159,0.711,0.568,0.000325381900186919,"ex_6","Gm3756"
"Map2.1",6.09333311665092e-09,-0.320672407948265,0.993,0.996,0.00032780304167647,"ex_6","Map2"
"Nwd2.4",6.22097665561939e-09,-0.89007184784443,0.428,0.628,0.000334669881142356,"ex_6","Nwd2"
"Msrb3.4",6.26745277566648e-09,-0.532687122568192,0.401,0.632,0.000337170156972529,"ex_6","Msrb3"
"Trim2",6.43260440863536e-09,-0.401443529779394,0.882,0.964,0.000346054819371356,"ex_6","Trim2"
"Fbxl7.3",6.77519207096937e-09,-1.53775820184442,0.408,0.6,0.000364485007841939,"ex_6","Fbxl7"
"Plcxd3.4",7.00087517450982e-09,0.548424262399162,0.947,0.855,0.000376626081763105,"ex_6","Plcxd3"
"Plk2.2",7.159879550672e-09,-0.987853585442589,0.092,0.326,0.000385180040187502,"ex_6","Plk2"
"Syt9.3",7.4498971735381e-09,-1.04952935537818,0.342,0.564,0.000400782118244829,"ex_6","Syt9"
"Fry.4",7.69537687409752e-09,0.46448174772631,0.98,0.983,0.000413988189695824,"ex_6","Fry"
"Lipi.1",7.72428649872173e-09,-0.30340736225009,0.224,0.469,0.000415543440771733,"ex_6","Lipi"
"Fgfr1op.7",7.75699427266655e-09,-0.418154713159939,0.375,0.644,0.000417303020886642,"ex_6","Fgfr1op"
"Gm5620.2",7.79616076638962e-09,0.462686570080798,0.645,0.456,0.000419410060749463,"ex_6","Gm5620"
"Gm9866.1",7.83295918618961e-09,-0.355586940554218,0.388,0.662,0.000421389705339443,"ex_6","Gm9866"
"Kndc1.2",7.86126970694068e-09,-0.541600433960364,0.52,0.744,0.000422912726424288,"ex_6","Kndc1"
"Zfp871.2",8.12321899495987e-09,-0.482541798147925,0.434,0.662,0.000437004812271856,"ex_6","Zfp871"
"Wnk1.3",8.13115418076292e-09,-0.365391168944553,0.954,0.987,0.000437431701462503,"ex_6","Wnk1"
"Raver2.4",8.13476413993234e-09,-1.08070892905508,0.243,0.463,0.00043762590643594,"ex_6","Raver2"
"Asap2.2",8.46609114236976e-09,-0.372151834700714,0.743,0.882,0.000455450305186066,"ex_6","Asap2"
"Gm4735.5",9.14267597182186e-09,0.603425321523215,0.809,0.735,0.000491848539256101,"ex_6","Gm4735"
"Camk2a.8",9.40095745877844e-09,-0.668352165585821,0.395,0.59,0.000505743308409904,"ex_6","Camk2a"
"Sncaip.6",1.00411581908058e-08,-0.94022944675593,0.355,0.56,0.000540184187190779,"ex_6","Sncaip"
"Sec24a.1",1.01226001932761e-08,-0.430840047242946,0.691,0.86,0.000544565522597677,"ex_6","Sec24a"
"Ebf1.4",1.02442289228372e-08,1.1065416499221,0.75,0.635,0.000551108783361871,"ex_6","Ebf1"
"Mphosph9",1.03679209977992e-08,-0.48656987197815,0.546,0.743,0.000557763045918604,"ex_6","Mphosph9"
"Afap1.6",1.04448113568981e-08,-1.01871913990296,0.849,0.878,0.000561899516567049,"ex_6","Afap1"
"Igsf9b.3",1.07449919558128e-08,-0.483853993858885,0.842,0.94,0.000578048332246864,"ex_6","Igsf9b"
"D10Wsu102e.6",1.09850407211755e-08,-0.604643139902422,0.618,0.772,0.00059096223567708,"ex_6","D10Wsu102e"
"Runx2.5",1.09929419496187e-08,-2.08093008782002,0.27,0.466,0.000591387298063635,"ex_6","Runx2"
"Itgb1.4",1.1021936681559e-08,-0.401450509380919,0.303,0.572,0.000592947127657829,"ex_6","Itgb1"
"Farp2.2",1.2180428894341e-08,-0.561198270604017,0.428,0.636,0.000655270533228865,"ex_6","Farp2"
"Prkaa2.2",1.22636772614186e-08,-0.521154958827762,0.717,0.88,0.000659749045632536,"ex_6","Prkaa2"
"Spag1.2",1.23034723520669e-08,-0.481306283599855,0.296,0.553,0.000661889902124142,"ex_6","Spag1"
"Tfg.3",1.23813545200353e-08,-0.322273313530503,0.572,0.789,0.000666079729114337,"ex_6","Tfg"
"Fgf10.2",1.248236260457e-08,-0.781894416199092,0.25,0.482,0.000671513661038053,"ex_6","Fgf10"
"Rexo2.1",1.27764977691782e-08,-0.767413873027629,0.158,0.405,0.000687337250488479,"ex_6","Rexo2"
"Uvrag.2",1.27910231247663e-08,-0.369780187602232,0.684,0.854,0.000688118671043053,"ex_6","Uvrag"
"ENSMUSG00000095720.5",1.29148176290195e-08,-0.340120508270164,0.158,0.386,0.000694778443988363,"ex_6","ENSMUSG00000095720"
"Adamts2.5",1.35566591591881e-08,-3.34292992320207,0.27,0.449,0.000729307592786841,"ex_6","Adamts2"
"Gm8281.3",1.35735365285445e-08,1.34808455656887,0.23,0.092,0.000730215544626107,"ex_6","Gm8281"
"Col19a1.5",1.37965195948746e-08,-0.473229501005288,0.658,0.825,0.000742211364645468,"ex_6","Col19a1"
"Prr16.6",1.3956329759346e-08,-3.69329633001671,0.257,0.443,0.000750808672063536,"ex_6","Prr16"
"Ppp1r16b.1",1.4520682779319e-08,-0.701773443721729,0.513,0.725,0.000781169171479023,"ex_6","Ppp1r16b"
"Gm14287.3",1.48461323117244e-08,0.283898699650072,0.546,0.334,0.000798677379973835,"ex_6","Gm14287"
"Ctsb.3",1.49590987340934e-08,0.636183140983314,0.836,0.782,0.000804754634598022,"ex_6","Ctsb"
"Ghr.2",1.5926502899518e-08,-2.12131441251646,0.217,0.418,0.000856798076485371,"ex_6","Ghr"
"Ndufc2.3",1.60944807417002e-08,0.717757093070808,0.75,0.66,0.000865834780461246,"ex_6","Ndufc2"
"Parm1.5",1.61907501358249e-08,-0.461269003859044,0.533,0.768,0.000871013785056971,"ex_6","Parm1"
"Ppargc1a.4",1.65743365098978e-08,-0.461105335968965,0.888,0.954,0.000891649581222973,"ex_6","Ppargc1a"
"Tmem150c.4",1.66286751079336e-08,-0.428813549317532,0.434,0.657,0.000894572834781504,"ex_6","Tmem150c"
"Cab39.2",1.69733572407416e-08,-0.27890278858445,0.526,0.756,0.000913115699480177,"ex_6","Cab39"
"Strip2.3",1.89454921422168e-08,-0.618929488662494,0.25,0.508,0.00101921064077484,"ex_6","Strip2"
"Arhgap10.6",1.89644208044303e-08,-0.834544451495259,0.283,0.494,0.00102022894601594,"ex_6","Arhgap10"
"Shisa6.7",1.93294396402748e-08,-1.02408501840073,0.572,0.697,0.00103986586432787,"ex_6","Shisa6"
"ENSMUSG00000037876.1",1.94878071160368e-08,-0.301615493923544,0.961,0.982,0.00104838555942143,"ex_6","ENSMUSG00000037876"
"Brinp2.2",2.07181204063426e-08,-0.364102483166962,0.355,0.613,0.00111457272350001,"ex_6","Brinp2"
"Tox2.4",2.10891863071906e-08,-0.530246904446126,0.454,0.645,0.00113453495576793,"ex_6","Tox2"
"Psd.3",2.11006825664041e-08,1.18017920989704,0.559,0.366,0.00113515342002484,"ex_6","Psd"
"Luzp2.8",2.11925948568263e-08,0.782471885550271,0.75,0.638,0.00114009802551268,"ex_6","Luzp2"
"Pde1c.2",2.15388361516153e-08,0.61034406749236,1,0.967,0.00115872476844845,"ex_6","Pde1c"
"Zfp521.4",2.20819191417191e-08,-0.376309419875955,0.632,0.834,0.00118794100406706,"ex_6","Zfp521"
"Tox.9",2.261794991728e-08,1.23676373126719,0.487,0.305,0.00121677785169991,"ex_6","Tox"
"Grem2.2",2.34444246044874e-08,-0.340867528366755,0.132,0.359,0.00126123971044761,"ex_6","Grem2"
"Tmsb10.7",2.42099025230795e-08,0.709619389301243,0.605,0.422,0.00130242012603411,"ex_6","Tmsb10"
"Slmap.3",2.4828342505651e-08,-0.290813832195399,0.77,0.903,0.00133569034177651,"ex_6","Slmap"
"Gm27243.6",2.50057720885186e-08,-1.633209177418,0.02,0.207,0.00134523552104604,"ex_6","Gm27243"
"Cltc.1",2.51026728426675e-08,-0.407988892964442,0.875,0.964,0.00135044849091698,"ex_6","Cltc"
"Plk5.1",2.54045273636966e-08,0.739963898060709,0.112,0.028,0.00136668735858479,"ex_6","Plk5"
"Prune2.4",2.60897194382419e-08,-0.346949681086739,0.895,0.96,0.0014035486366191,"ex_6","Prune2"
"Vti1a.2",2.68768290597463e-08,-0.376743734987007,0.862,0.949,0.00144589277292717,"ex_6","Vti1a"
"Rubcnl.6",2.71684283940281e-08,-2.48738054172108,0.066,0.261,0.00146157994231353,"ex_6","Rubcnl"
"Cd24a.6",2.72717916542823e-08,-2.14624094238137,0.039,0.233,0.00146714057562542,"ex_6","Cd24a"
"Dzip1.5",2.79126299638877e-08,-0.417448655913244,0.493,0.72,0.00150161575416726,"ex_6","Dzip1"
"Skil",2.87048508892633e-08,-0.474275764203889,0.368,0.613,0.0015442348632897,"ex_6","Skil"
"Gm42513.7",2.88808198191611e-08,-2.02831126906667,0.02,0.203,0.00155370146381141,"ex_6","Gm42513"
"Lama3.7",3.14006653409531e-08,-1.39991723482559,0.243,0.448,0.00168926159334725,"ex_6","Lama3"
"Ahnak2.6",3.2402975479966e-08,-3.10745556028575,0.039,0.225,0.00174318287189573,"ex_6","Ahnak2"
"Prox1.8",3.32926004695264e-08,-3.14578408306768,0.046,0.231,0.00179104202745911,"ex_6","Prox1"
"Chfr.2",3.33543970800992e-08,-0.357741430282153,0.487,0.73,0.0017943664997181,"ex_6","Chfr"
"Eno1b.6",3.3908458818805e-08,0.719621007108817,0.829,0.771,0.00182417335907525,"ex_6","Eno1b"
"Hes1.3",3.44550086863215e-08,-0.821772785148422,0.039,0.239,0.00185357610229804,"ex_6","Hes1"
"Pcdh19.4",3.56154183253865e-08,-0.590964121067873,0.296,0.529,0.00191600265965082,"ex_6","Pcdh19"
"Atg5.2",3.58380901989006e-08,-0.660035489432623,0.382,0.62,0.00192798173843025,"ex_6","Atg5"
"Cep135.2",3.59914410696797e-08,-0.531124521949427,0.303,0.543,0.00193623155522556,"ex_6","Cep135"
"Atp2b2",3.63494954962514e-08,-0.295539019285354,0.954,0.988,0.00195549380921184,"ex_6","Atp2b2"
"Cpt1a.6",3.66585559647512e-08,-1.14986754769724,0.145,0.352,0.00197212033523572,"ex_6","Cpt1a"
"Cacng4.4",3.98478602644257e-08,1.2500798078208,0.263,0.119,0.00214369533864531,"ex_6","Cacng4"
"D930016D06Rik",4.11949549161929e-08,-0.340808701970414,0.441,0.7,0.00221616498962643,"ex_6","D930016D06Rik"
"Kcnh5.2",4.13895755802955e-08,-0.647779727340805,0.553,0.708,0.00222663499749316,"ex_6","Kcnh5"
"Zfp57.6",4.14970723634792e-08,1.20000061290753,0.257,0.112,0.00223241800193809,"ex_6","Zfp57"
"B3galt5.5",4.25558837596145e-08,-0.75314529150973,0.171,0.391,0.00228937887861598,"ex_6","B3galt5"
"4930503L19Rik.3",4.51922612699648e-08,-0.870670653410661,0.151,0.378,0.0024312080795403,"ex_6","4930503L19Rik"
"Nrp2.3",4.57856569104173e-08,-0.471463903963731,0.513,0.755,0.00246313098480972,"ex_6","Nrp2"
"Abcc8.4",4.58817533417369e-08,-0.360763367743787,0.191,0.44,0.00246830068452542,"ex_6","Abcc8"
"Acp6.4",4.61658854352839e-08,-0.891257413305766,0.145,0.367,0.00248358613876197,"ex_6","Acp6"
"Ano3.7",4.6179343555514e-08,-1.61742524742389,0.355,0.535,0.00248431014525598,"ex_6","Ano3"
"Parp8.6",4.63552743787475e-08,-0.330347871766647,0.724,0.9,0.00249377469575348,"ex_6","Parp8"
"Alpk1.6",4.70949997733681e-08,-1.67540607441917,0.224,0.42,0.00253356970280788,"ex_6","Alpk1"
"Arhgef1.4",4.72559376046413e-08,-0.272176649281319,0.605,0.805,0.00254222767531689,"ex_6","Arhgef1"
"Sipa1l3.1",4.92684149857519e-08,-0.425761687949082,0.566,0.733,0.00265049292098849,"ex_6","Sipa1l3"
"Gm45349.6",5.14036285314997e-08,0.519913823919307,0.737,0.6,0.00276536100410909,"ex_6","Gm45349"
"Igsf9.4",5.17414667277584e-08,1.33050600828547,0.658,0.504,0.00278353568555322,"ex_6","Igsf9"
"Znrf1",5.22350620516941e-08,-0.388083821495685,0.803,0.924,0.00281008963319499,"ex_6","Znrf1"
"Plcb1.8",5.26468666294776e-08,-0.885791000915709,0.612,0.748,0.00283224348406601,"ex_6","Plcb1"
"Pfkp",5.27882828205846e-08,-0.333800402869431,0.645,0.868,0.00283985125089899,"ex_6","Pfkp"
"Gm14150.4",5.41181047007668e-08,0.463788423567618,0.671,0.52,0.00291139167858715,"ex_6","Gm14150"
"Epha3.2",5.77173096530357e-08,1.81930894552111,0.533,0.392,0.00310501810740436,"ex_6","Epha3"
"Grb10.4",5.77670642443933e-08,0.640259908015019,0.829,0.753,0.00310769475515562,"ex_6","Grb10"
"Sept4.6",5.87559138913859e-08,-0.304020391412191,0.526,0.783,0.00316089189961489,"ex_6","Sept4"
"Tmem108.5",5.90588441946663e-08,-0.267171557319978,0.651,0.88,0.00317718864114047,"ex_6","Tmem108"
"Vps33b.1",6.06432831966339e-08,-0.343587757950832,0.414,0.632,0.00326242670612932,"ex_6","Vps33b"
"Hivep3.5",6.27920716221199e-08,-0.350015553010135,0.849,0.957,0.00337802507705519,"ex_6","Hivep3"
"Gm47135.6",6.30480518546757e-08,-1.43317690196225,0.033,0.218,0.00339179604562599,"ex_6","Gm47135"
"Adk.7",6.34706294076807e-08,-0.334523298305921,0.908,0.956,0.003414529450245,"ex_6","Adk"
"Gm6368.2",6.48871699844851e-08,0.303214166965322,0.678,0.486,0.00349073508365534,"ex_6","Gm6368"
"Ablim1",6.65370049848499e-08,-0.333654547787158,0.928,0.988,0.00357949125716997,"ex_6","Ablim1"
"Sumf1",6.96881847685678e-08,-0.657881136886505,0.289,0.516,0.00374901527599464,"ex_6","Sumf1"
"Trpv4.5",6.98111298547533e-08,0.520781769047925,0.849,0.781,0.00375562935279617,"ex_6","Trpv4"
"Gap43.4",7.09889653744816e-08,0.686184799955758,0.697,0.512,0.00381899337025098,"ex_6","Gap43"
"Lhfpl2.2",7.1105460594178e-08,0.520417024340846,0.836,0.714,0.003825260463585,"ex_6","Lhfpl2"
"Adgra1.1",7.11723269867225e-08,-0.615670254574138,0.428,0.658,0.00382885767490471,"ex_6","Adgra1"
"Lrrc8c.4",7.15375671986894e-08,-0.633500767362936,0.184,0.394,0.00384850650258789,"ex_6","Lrrc8c"
"Tpm1",7.20507037652923e-08,-0.342716896367918,0.309,0.562,0.00387611171046143,"ex_6","Tpm1"
"Gm13889.5",7.2893595950094e-08,-1.58698561979726,0.059,0.252,0.00392145678132721,"ex_6","Gm13889"
"Ankrd42.3",7.41713529974302e-08,-0.43193063921433,0.401,0.622,0.00399019627720275,"ex_6","Ankrd42"
"Aqr.1",7.42407001794548e-08,-0.563197102364397,0.355,0.596,0.00399392694755413,"ex_6","Aqr"
"Bend7.4",7.45310542084208e-08,-1.0155249042116,0.211,0.416,0.00400954712325042,"ex_6","Bend7"
"Fndc5.1",7.70872446817324e-08,0.752753354334319,0.783,0.71,0.00414706250214316,"ex_6","Fndc5"
"Nrg4.5",7.76646666059584e-08,-0.675298865328594,0.237,0.468,0.00417812606940075,"ex_6","Nrg4"
"Ccdc171.4",7.9057010780242e-08,-0.502024889134112,0.566,0.738,0.00425303000894468,"ex_6","Ccdc171"
"Slc25a33.1",8.00432189064216e-08,-0.605464677323457,0.368,0.59,0.00430608504750876,"ex_6","Slc25a33"
"Lingo1.1",8.01680666729627e-08,-0.334914935547167,0.513,0.723,0.00431280148280537,"ex_6","Lingo1"
"Hdac9.7",8.20759604835206e-08,-0.422597652429894,0.993,0.995,0.00441544044613195,"ex_6","Hdac9"
"Eif4g3",8.50045649954045e-08,-0.372941675969933,0.974,0.979,0.00457299058305777,"ex_6","Eif4g3"
"Rnf112.6",8.58649577453777e-08,-0.883748947836799,0.046,0.235,0.00461927713182808,"ex_6","Rnf112"
"Sesn3.1",8.78229792787638e-08,-0.288554131016468,0.533,0.78,0.00472461281625966,"ex_6","Sesn3"
"Ncor2.2",8.83606913722285e-08,-0.380128246471716,0.638,0.825,0.00475354011375178,"ex_6","Ncor2"
"ENSMUSG00000050931.4",8.85581032423967e-08,-0.904354644406296,0.211,0.425,0.00476416028013121,"ex_6","ENSMUSG00000050931"
"B230312C02Rik.7",9.39162724541165e-08,-0.898221926610266,0.138,0.346,0.0050524137092141,"ex_6","B230312C02Rik"
"Shkbp1",9.47063937737505e-08,-1.08561947784136,0.092,0.299,0.00509491986584645,"ex_6","Shkbp1"
"Nsun7.2",9.61578180862401e-08,-0.475795379889871,0.336,0.6,0.00517300213958546,"ex_6","Nsun7"
"3632451O06Rik.5",9.76762980192965e-08,-0.374163824508172,0.447,0.69,0.0052546918045441,"ex_6","3632451O06Rik"
"Fggy.6",9.78698398525204e-08,-0.448993558294831,0.671,0.814,0.00526510377454604,"ex_6","Fggy"
"Gm2164.6",9.93573353585964e-08,-1.68775475034855,0.428,0.571,0.00534512657028641,"ex_6","Gm2164"
"Krit1",1.0585042222037e-07,-0.377037253048384,0.77,0.917,0.00569443516418923,"ex_6","Krit1"
"Me1.1",1.0861662427593e-07,-0.7180275614738,0.467,0.668,0.00584324853617223,"ex_6","Me1"
"Cep192",1.11668305017063e-07,-0.646621022032863,0.461,0.673,0.00600741980500294,"ex_6","Cep192"
"Trmt1.1",1.11862332466365e-07,-0.605814833665382,0.355,0.601,0.00601785789969304,"ex_6","Trmt1"
"Rab3c.5",1.13479747604931e-07,-0.373701728563035,0.967,0.975,0.00610486998190248,"ex_6","Rab3c"
"Itga6.2",1.15720851624317e-07,-0.913163154641535,0.184,0.382,0.00622543465483337,"ex_6","Itga6"
"Plch2.3",1.16128668481858e-07,-1.04128792374607,0.204,0.418,0.00624737397831853,"ex_6","Plch2"
"Arhgap29.5",1.18260606835219e-07,-1.85741218442779,0.125,0.32,0.00636206586591428,"ex_6","Arhgap29"
"Actn2.6",1.18570227009604e-07,-0.633416345225231,0.342,0.541,0.00637872250243568,"ex_6","Actn2"
"Plec.1",1.18693730200887e-07,-0.338161623212637,0.526,0.759,0.00638536660361709,"ex_6","Plec"
"Gm13112.3",1.24927219864364e-07,-0.941779686103639,0.105,0.307,0.0067207096470432,"ex_6","Gm13112"
"Dennd5b.2",1.28926969899133e-07,-0.409663838588915,0.77,0.906,0.00693588419966366,"ex_6","Dennd5b"
"Snx30.1",1.35812664553348e-07,-0.382681185217088,0.421,0.632,0.00730631391497646,"ex_6","Snx30"
"Gm42067.4",1.36416048820127e-07,-0.476029818908767,0.283,0.54,0.0073387741783764,"ex_6","Gm42067"
"Selenom.4",1.36879665295404e-07,0.750167820933546,0.717,0.652,0.00736371535389686,"ex_6","Selenom"
"Park2.4",1.37895216873313e-07,-0.265313700611932,0.987,0.995,0.00741834898213362,"ex_6","Park2"
"Ahi1.4",1.38516273767848e-07,0.387371435664798,0.961,0.969,0.00745175997988893,"ex_6","Ahi1"
"Vwc2l.5",1.40295298040815e-07,-0.342189585361992,0.428,0.651,0.00754746614870172,"ex_6","Vwc2l"
"Hs3st1.4",1.41409295089106e-07,-1.0118034928567,0.243,0.441,0.00760739584790866,"ex_6","Hs3st1"
"Tecr.1",1.42042183897519e-07,0.320673066687545,0.987,0.986,0.00764144336713485,"ex_6","Tecr"
"Ache.3",1.42304696228076e-07,0.802972420348914,0.73,0.646,0.00765556574298181,"ex_6","Ache"
"Cntnap4.10",1.46576439611478e-07,0.363104854883123,0.961,0.858,0.0078853727217787,"ex_6","Cntnap4"
"Slc9a8.2",1.46916466445955e-07,-0.585176181354859,0.428,0.633,0.00790366514539306,"ex_6","Slc9a8"
"Bend6",1.47136766057916e-07,-0.306657809388503,0.803,0.922,0.00791551660361773,"ex_6","Bend6"
"Sh3gl2.1",1.47766049301057e-07,-0.270670852051613,0.947,0.988,0.00794937015424896,"ex_6","Sh3gl2"
"Hspbap1.5",1.499070986105e-07,-0.557123972061226,0.224,0.454,0.00806455218394908,"ex_6","Hspbap1"
"Spats2l.4",1.544295636349e-07,-0.428679148388246,0.566,0.773,0.00830784723486671,"ex_6","Spats2l"
"Focad.2",1.55704220703668e-07,-0.35765730188118,0.868,0.954,0.00837641996119521,"ex_6","Focad"
"Zfp955a.2",1.62587136878644e-07,-0.461352992367267,0.184,0.402,0.00874670020266041,"ex_6","Zfp955a"
"Map2k5.2",1.65861354342261e-07,-0.316186824732108,0.704,0.88,0.00892284327955063,"ex_6","Map2k5"
"Zfp804a.4",1.67443691167027e-07,-0.351506889334331,0.914,0.968,0.00900796825371257,"ex_6","Zfp804a"
"Napg.3",1.74521074387845e-07,-0.410788335860737,0.553,0.75,0.0093887102388429,"ex_6","Napg"
"Tulp3.4",1.77418382996206e-07,-0.3237153401185,0.724,0.89,0.00954457675004688,"ex_6","Tulp3"
"Tfcp2.1",1.81896022486587e-07,-0.356589688610569,0.467,0.683,0.00978546032171091,"ex_6","Tfcp2"
"Gan.2",1.82210993229309e-07,-0.756889511274936,0.171,0.387,0.00980240480275712,"ex_6","Gan"
"Lrpprc.3",1.84362669057332e-07,-0.348031284087044,0.73,0.896,0.00991815850727731,"ex_6","Lrpprc"
"Jak1.1",1.87520224195452e-07,-0.388395851684101,0.579,0.77,0.0100880255010427,"ex_6","Jak1"
"Igf1.7",1.89881906726062e-07,0.81667936825879,0.447,0.261,0.010215076936142,"ex_6","Igf1"
"Ttc39b.5",1.92916258707918e-07,-0.35545295790628,0.697,0.828,0.0103783159697099,"ex_6","Ttc39b"
"Tmem132a.1",1.94871039497186e-07,-0.956922050339884,0.086,0.293,0.0104834773118301,"ex_6","Tmem132a"
"Slc4a9.5",1.95903744332525e-07,-1.31189071949538,0.086,0.279,0.0105390337338569,"ex_6","Slc4a9"
"Gm6781.4",2.03649013321607e-07,0.483336530474774,0.355,0.187,0.0109557059696625,"ex_6","Gm6781"
"Plod1.2",2.09418970135706e-07,-2.17122643484356,0.105,0.289,0.0112661123363906,"ex_6","Plod1"
"Gm26673.8",2.10653723574349e-07,-1.14994344018918,0.053,0.236,0.0113325383671292,"ex_6","Gm26673"
"Adarb1.1",2.1346274129439e-07,-0.28801561175964,0.882,0.966,0.0114836550934143,"ex_6","Adarb1"
"2210408F21Rik",2.15047211529217e-07,-0.39092895054447,0.711,0.885,0.0115688948386373,"ex_6","2210408F21Rik"
"Rabac1.3",2.17096118213818e-07,0.636676171440206,0.743,0.64,0.0116791198715487,"ex_6","Rabac1"
"Casz1.3",2.18623936671096e-07,1.76252489631939,0.474,0.319,0.0117613119210949,"ex_6","Casz1"
"Nudt3.2",2.24138715517579e-07,-0.415125422536915,0.559,0.769,0.0120579904786992,"ex_6","Nudt3"
"Kcnn2.1",2.26889314523297e-07,0.397592379564566,0.967,0.898,0.0122059644534098,"ex_6","Kcnn2"
"Frmpd1.5",2.26993221586271e-07,-0.311172785144318,0.217,0.439,0.0122115543416766,"ex_6","Frmpd1"
"Pag1.1",2.3583983099099e-07,-0.598004277151793,0.513,0.732,0.0126874753878223,"ex_6","Pag1"
"Dlgap1.1",2.36807192706806e-07,0.319878439016063,1,0.999,0.0127395165460481,"ex_6","Dlgap1"
"Amot.4",2.41659285524905e-07,-0.845199920361872,0.158,0.361,0.0130005445833833,"ex_6","Amot"
"Washc2.1",2.49401917187809e-07,-0.339446759028585,0.368,0.594,0.0134170749389526,"ex_6","Washc2"
"Gm5389",2.49504375197758e-07,0.324487942178224,0.27,0.133,0.0134225868725138,"ex_6","Gm5389"
"Gm3055.1",2.4970050740815e-07,-1.30251391284161,0.066,0.255,0.0134331381970362,"ex_6","Gm3055"
"Gm38399.4",2.60443445590967e-07,-1.81829443792432,0.25,0.444,0.0140110760424573,"ex_6","Gm38399"
"Vamp2.5",2.63154541754243e-07,0.986147057614342,0.599,0.457,0.014156924882753,"ex_6","Vamp2"
"Ap3b1",2.6841622946541e-07,-0.437646802203222,0.671,0.806,0.0144399878965506,"ex_6","Ap3b1"
"Cacna2d1.9",2.69737545049106e-07,0.44208713669487,0.928,0.876,0.0145110707110068,"ex_6","Cacna2d1"
"Usp13.1",2.72177999878998e-07,-0.349259015698195,0.645,0.819,0.0146423598594905,"ex_6","Usp13"
"Ninl.4",2.73796097954907e-07,-1.6369533953907,0.204,0.388,0.0147294086816801,"ex_6","Ninl"
"Vps37a",2.76343448280957e-07,-0.380142064674072,0.599,0.777,0.0148664484871706,"ex_6","Vps37a"
"Larp1b.1",2.78295372733498e-07,-0.381527071858942,0.493,0.69,0.014971456166944,"ex_6","Larp1b"
"Oprk1",2.85412084284643e-07,1.5706123240889,0.132,0.042,0.0153543138982609,"ex_6","Oprk1"
"Tet3",2.85614953328372e-07,-0.265010272553776,0.441,0.665,0.0153652276442064,"ex_6","Tet3"
"Dcp1a.3",2.87605109366391e-07,-0.394065984233001,0.224,0.43,0.0154722920685837,"ex_6","Dcp1a"
"Prmt3.1",2.92440491320991e-07,-0.542097672017814,0.303,0.524,0.0157324211115954,"ex_6","Prmt3"
"Uggt1",2.97313426610884e-07,-0.510404072007296,0.678,0.801,0.0159945704113857,"ex_6","Uggt1"
"Mbnl2.1",2.98309246622381e-07,-0.263667079082511,0.921,0.965,0.0160481425405442,"ex_6","Mbnl2"
"R3hdm2.2",3.01759021707286e-07,-0.375292791055544,0.875,0.953,0.0162337300907868,"ex_6","R3hdm2"
"Mtus1.4",3.02809931333496e-07,-0.366273492938883,0.368,0.584,0.0162902658759481,"ex_6","Mtus1"
"Slc10a7.2",3.045379664389e-07,-0.271894167182325,0.704,0.86,0.0163832289805135,"ex_6","Slc10a7"
