"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Lrfn5.1",6.19554153107984e-06,-0.585843642144841,1,0.999,0.073410971601765,"IntA.B2","Lrfn5"
"Chsy3.2",6.28523895915138e-06,0.766127785013214,1,0.967,0.0744737964269847,"IntA.B2","Chsy3"
"Ptpn13.1",6.33923910707897e-06,0.663733373835171,0.862,0.628,0.0751136441797787,"IntA.B2","Ptpn13"
"Tnfaip6",6.36590153242597e-06,0.750522183055991,0.552,0.23,0.0754295672577153,"IntA.B2","Tnfaip6"
"Kcnh7.3",7.38851364950438e-06,0.628197128607733,1,0.985,0.0875464982329774,"IntA.B2","Kcnh7"
"Galm.1",7.44766494799434e-06,1.21277833501104,0.759,0.433,0.0882473819687849,"IntA.B2","Galm"
"Dlg5.2",7.86449160536619e-06,0.738055852697336,1,0.802,0.093186361031984,"IntA.B2","Dlg5"
"4930578C19Rik",8.08577430975959e-06,1.50540621900582,0.345,0.102,0.0958083397963414,"IntA.B2","4930578C19Rik"
"Litaf.2",8.12463697905007e-06,1.78291237767371,0.69,0.352,0.0962688235647643,"IntA.B2","Litaf"
"Arsg.1",8.51643082522805e-06,0.679221417623786,1,0.98,0.100911188848127,"IntA.B2","Arsg"
"Ncor2.1",8.69962469623011e-06,0.330858855199475,1,0.96,0.103081853025631,"IntA.B2","Ncor2"
"Ano4.4",9.39268794361101e-06,0.686791740526979,1,0.994,0.111293959443847,"IntA.B2","Ano4"
"Plbd1",1.00862006924086e-05,0.655255266921717,0.448,0.158,0.11951139200435,"IntA.B2","Plbd1"
"ENSMUSG00000021879.1",1.01437119855826e-05,0.629407885942932,0.966,0.816,0.120192843317169,"IntA.B2","ENSMUSG00000021879"
"Cnn1",1.05605572401539e-05,0.638741204890794,0.31,0.083,0.125132042738584,"IntA.B2","Cnn1"
"Zmiz1.2",1.07783330622668e-05,0.394901253135865,1,0.699,0.127712468454799,"IntA.B2","Zmiz1"
"Mal",1.11951232876134e-05,2.06680227414968,0.621,0.289,0.132651015834931,"IntA.B2","Mal"
"Fbxo28.1",1.13677846885217e-05,0.54790792580012,1,0.988,0.134696880774293,"IntA.B2","Fbxo28"
"Lpar1.3",1.13804076036884e-05,1.18076638536715,0.759,0.479,0.134846449696104,"IntA.B2","Lpar1"
"Cacna1s",1.18957221544567e-05,1.21641731936122,0.379,0.125,0.140952411808158,"IntA.B2","Cacna1s"
"Tlk1",1.27918113717278e-05,0.299507066002129,1,0.99,0.151570172943602,"IntA.B2","Tlk1"
"Sesn2",1.31039221638016e-05,1.54659403959936,0.621,0.268,0.155268373718885,"IntA.B2","Sesn2"
"Trpc6.2",1.32981102755617e-05,0.659627727706415,0.862,0.704,0.157569308655131,"IntA.B2","Trpc6"
"Tcf24",1.35647305227495e-05,0.481128073606734,0.517,0.214,0.160728491964059,"IntA.B2","Tcf24"
"Sox6.3",1.40472320560707e-05,-0.314183682011546,0.966,0.899,0.166445652632381,"IntA.B2","Sox6"
"Ilkap.1",1.42854836704468e-05,0.475082362116649,0.966,0.944,0.169268696011125,"IntA.B2","Ilkap"
"Rbm19.1",1.43756684125501e-05,1.11442249665408,0.931,0.726,0.170337295020306,"IntA.B2","Rbm19"
"Rab19",1.45333334106986e-05,0.64205658416243,0.517,0.215,0.172205467583368,"IntA.B2","Rab19"
"Tsc22d3.3",1.52303257291595e-05,0.835991062381673,0.828,0.589,0.180464129564811,"IntA.B2","Tsc22d3"
"Clspn",1.54196505179735e-05,0.783729084710313,0.724,0.391,0.182707438987468,"IntA.B2","Clspn"
"Map2k6.2",1.58730007700236e-05,0.929527861148192,0.793,0.532,0.188079186124009,"IntA.B2","Map2k6"
"Ush2a",1.59675481222023e-05,0.681889721678756,0.966,0.857,0.189199477699975,"IntA.B2","Ush2a"
"Fgr.1",1.66389228955201e-05,0.638330154839909,0.31,0.086,0.197154597389017,"IntA.B2","Fgr"
"F2r",1.69037037869752e-05,0.935167966719606,0.724,0.467,0.200291986171869,"IntA.B2","F2r"
"Zranb3.2",1.69998251430162e-05,0.729804328645992,1,0.933,0.201430928119599,"IntA.B2","Zranb3"
"Tmprss15.1",1.76007091173803e-05,0.908696065892671,0.759,0.486,0.20855080233184,"IntA.B2","Tmprss15"
"Gprc6a.1",1.85234171644264e-05,2.94718584306589,0.69,0.381,0.219483969981289,"IntA.B2","Gprc6a"
"Gpbp1l1",1.90448032005033e-05,0.63734221838202,1,0.87,0.225661873122764,"IntA.B2","Gpbp1l1"
"Usp6nl",1.98146270897009e-05,1.04049151559876,0.862,0.628,0.234783516385866,"IntA.B2","Usp6nl"
"Gpm6a.1",2.02018684049098e-05,-0.892848857896625,0.966,0.989,0.239371938729776,"IntA.B2","Gpm6a"
"Kcnu1.1",2.14692848171697e-05,0.866585233607316,0.552,0.26,0.254389555798643,"IntA.B2","Kcnu1"
"Sec14l1",2.16098721769574e-05,0.525957172579188,0.897,0.637,0.256055375424768,"IntA.B2","Sec14l1"
"Rspo2.1",2.19244144363292e-05,0.368854303509992,0.759,0.522,0.259782386656065,"IntA.B2","Rspo2"
"Nmu.2",2.22498641480918e-05,1.43445625835887,0.69,0.399,0.26363864029074,"IntA.B2","Nmu"
"Ppef1.1",2.2549094327815e-05,0.506663888294202,0.793,0.517,0.26718421869028,"IntA.B2","Ppef1"
"Chaf1a",2.32687843963792e-05,0.834349518337041,0.828,0.535,0.275711826312697,"IntA.B2","Chaf1a"
"Hormad2",2.33158803479785e-05,1.49599152959497,0.759,0.51,0.276269866243198,"IntA.B2","Hormad2"
"ENSMUSG00000029673.2",2.35839453236241e-05,-0.82493284837811,1,0.999,0.279446168139622,"IntA.B2","ENSMUSG00000029673"
"Ncam2",2.36658018111015e-05,-0.522577262493132,1,0.999,0.280416085659741,"IntA.B2","Ncam2"
"Mgat4c.4",2.51427779226167e-05,0.663788731648115,0.966,0.874,0.297916775605085,"IntA.B2","Mgat4c"
"Apoh",2.58456023075913e-05,0.90963148132223,0.483,0.195,0.306244541742649,"IntA.B2","Apoh"
"Kank4",2.60804990047984e-05,0.527365166897232,1,0.928,0.309027832707856,"IntA.B2","Kank4"
"Csmd1.4",2.74528199178727e-05,-0.498803247771129,1,1,0.325288463206874,"IntA.B2","Csmd1"
"Rxfp1.3",2.76412445754245e-05,0.706707365572146,0.897,0.795,0.327521106974205,"IntA.B2","Rxfp1"
"Neto1.2",2.77410014109455e-05,0.796309626942398,0.759,0.505,0.328703125718293,"IntA.B2","Neto1"
"Rasef.2",2.7908392444801e-05,0.740209830461651,0.621,0.317,0.330686542078447,"IntA.B2","Rasef"
"Sntg1.3",2.80248700911558e-05,0.422140206017577,1,0.993,0.332066685710105,"IntA.B2","Sntg1"
"Adamtsl2.3",2.82898563094263e-05,0.403438708758618,0.966,0.674,0.335206507410392,"IntA.B2","Adamtsl2"
"Grm1.1",2.96573560961657e-05,-0.81370340771825,0.966,0.996,0.351410012383467,"IntA.B2","Grm1"
"Tpgs2.2",3.0165905607903e-05,0.412865343694726,0.966,0.977,0.357435815548043,"IntA.B2","Tpgs2"
"Myh7b",3.10262764505395e-05,0.379708792352639,0.724,0.362,0.367630349662443,"IntA.B2","Myh7b"
"Elavl2.1",3.13792833067139e-05,-0.853369795491449,0.966,0.988,0.371813127901252,"IntA.B2","Elavl2"
"Agxt2.1",3.13891617892262e-05,0.686958515175482,0.552,0.247,0.371930178040541,"IntA.B2","Agxt2"
"Tenm2.1",3.21390560567454e-05,-0.486454617099318,1,1,0.380815675216376,"IntA.B2","Tenm2"
"Mocos.1",3.25273444672169e-05,1.7028726102574,0.69,0.447,0.385416504592053,"IntA.B2","Mocos"
"Nup155.1",3.40434931037275e-05,0.496112335636818,1,0.88,0.403381349786068,"IntA.B2","Nup155"
"Celf2.1",3.40559657420712e-05,-0.77167877159267,1,0.999,0.403529138077801,"IntA.B2","Celf2"
"Cux2.3",3.49527262356584e-05,0.652920030091553,1,0.947,0.414154853166316,"IntA.B2","Cux2"
"Sufu",3.50303120380095e-05,0.806807019831887,0.931,0.779,0.415074167338374,"IntA.B2","Sufu"
"Mest.2",3.5464605516131e-05,0.796359403194429,0.69,0.354,0.420220110760636,"IntA.B2","Mest"
"Brdt",3.55085248140043e-05,0.407311527205968,0.724,0.419,0.420740510521137,"IntA.B2","Brdt"
"Pkd1",3.58705632204026e-05,0.908398512859464,0.897,0.752,0.425030303598551,"IntA.B2","Pkd1"
"Afap1l2",3.59282776975229e-05,0.671536036075754,0.828,0.483,0.425714162437949,"IntA.B2","Afap1l2"
"Greb1.2",3.59410685078623e-05,0.386508377483794,0.931,0.738,0.425865720749661,"IntA.B2","Greb1"
"Gucy1a1.4",3.65749293379308e-05,-1.58001701156901,0.448,0.752,0.433376337725142,"IntA.B2","Gucy1a1"
"Rhox10",3.66432800125869e-05,0.604355896916566,0.483,0.194,0.434186224869142,"IntA.B2","Rhox10"
"Lrp6.2",3.71638336634671e-05,0.66436866959357,0.966,0.831,0.440354265078422,"IntA.B2","Lrp6"
"Tfap2c",3.79110884131461e-05,0.259774345292445,0.103,0.011,0.449208486607368,"IntA.B2","Tfap2c"
"Rab20",3.85529757761764e-05,0.900833780770337,0.586,0.248,0.456814209971915,"IntA.B2","Rab20"
"S100z.1",3.86470869641987e-05,1.55258647263484,0.552,0.254,0.45792933343879,"IntA.B2","S100z"
"Neil3",3.88519557319923e-05,2.85354961261198,0.241,0.057,0.460356823468377,"IntA.B2","Neil3"
"ENSMUSG00000051592.1",3.88553652206982e-05,0.508065110662842,0.69,0.375,0.460397222500054,"IntA.B2","ENSMUSG00000051592"
"Ankk1",4.19855308489481e-05,0.303174164728677,0.31,0.081,0.497486555029187,"IntA.B2","Ankk1"
"Unc5d.3",4.23384504686537e-05,-1.96338753769504,0.966,0.959,0.501668299603077,"IntA.B2","Unc5d"
"Myocd.1",4.26258268233592e-05,0.826230614252674,0.552,0.268,0.505073422029983,"IntA.B2","Myocd"
"a.4",4.27174735454862e-05,0.596226290592795,1,0.978,0.506159344040466,"IntA.B2","a"
"Il2ra",4.27660569956508e-05,0.942731687528073,0.483,0.204,0.506735009341466,"IntA.B2","Il2ra"
"Rtkn2",4.3997355548706e-05,0.327756591468925,0.69,0.372,0.521324665896617,"IntA.B2","Rtkn2"
"Terb1.1",4.42031841966056e-05,0.637980496369184,0.621,0.336,0.52376352954558,"IntA.B2","Terb1"
"Fubp3.1",4.45494228743082e-05,0.681191056593208,0.966,0.81,0.527866111637677,"IntA.B2","Fubp3"
"Mcrip2",4.53426244552037e-05,0.844347994471623,0.655,0.357,0.537264757169708,"IntA.B2","Mcrip2"
"Cdh20.3",4.55139839494295e-05,-0.955200216223622,0.862,0.965,0.53929519581679,"IntA.B2","Cdh20"
"Bmp6.2",4.55830848902229e-05,0.598341547113421,0.828,0.564,0.540113972864251,"IntA.B2","Bmp6"
"Shtn1.2",4.56878633767514e-05,0.417600273140883,1,0.985,0.541355493151127,"IntA.B2","Shtn1"
"Tmprss5",4.59070828742491e-05,1.28270562513093,0.345,0.106,0.543953024976978,"IntA.B2","Tmprss5"
"Pgr.1",4.62803002769872e-05,0.723563006931446,0.552,0.248,0.548375277982021,"IntA.B2","Pgr"
"Tmem131.1",4.72452755799618e-05,0.339945902248919,1,0.999,0.559809270346968,"IntA.B2","Tmem131"
"Atp8a2.2",4.78817395170301e-05,0.258257602897302,1,1,0.567350731537289,"IntA.B2","Atp8a2"
"Myct1.1",4.94474446975648e-05,0.698999843321687,0.448,0.179,0.585902772221445,"IntA.B2","Myct1"
"Smim19",4.95590758814566e-05,1.21549849062409,0.483,0.179,0.587225490119379,"IntA.B2","Smim19"
"Pcdh7.4",5.00061282488638e-05,0.431113074672242,1,0.988,0.592522613620787,"IntA.B2","Pcdh7"
"Tnr.2",5.10175527825935e-05,0.361114720829248,1,1,0.604506982920951,"IntA.B2","Tnr"
"Slc25a20.1",5.22354834926545e-05,0.495451344158606,0.966,0.691,0.618938243904463,"IntA.B2","Slc25a20"
"Gas7",5.44972354438018e-05,0.533327941222883,0.862,0.558,0.645737742773607,"IntA.B2","Gas7"
"Ephx1",5.45961912694647e-05,0.836113545439941,0.759,0.456,0.646910270351888,"IntA.B2","Ephx1"
"Uba3.1",5.46234921647467e-05,0.394967352789817,1,0.775,0.647233758660084,"IntA.B2","Uba3"
"Polr3c",5.4645619682173e-05,0.954772967434474,0.724,0.394,0.647495947614068,"IntA.B2","Polr3c"
"Stk3",5.51569924311674e-05,1.03177830589779,1,0.938,0.653555203316903,"IntA.B2","Stk3"
"Chodl",5.55089514290269e-05,0.825798457853195,0.69,0.443,0.657725565482539,"IntA.B2","Chodl"
"Il17re.2",5.71557140047643e-05,1.83076967133272,0.345,0.11,0.677238055242453,"IntA.B2","Il17re"
"Hfe2",5.74944039191592e-05,1.17016381782171,0.483,0.202,0.681251192038117,"IntA.B2","Hfe2"
"Dll4",5.94667340559041e-05,0.88329264786027,0.172,0.032,0.704621331828407,"IntA.B2","Dll4"
"ENSMUSG00000025429.2",6.00026123530718e-05,0.413314625723293,0.966,0.875,0.710970953771548,"IntA.B2","ENSMUSG00000025429"
"Pdia5",6.03045213468474e-05,0.548983928161092,0.897,0.648,0.714548273438795,"IntA.B2","Pdia5"
"Dnmt3a.2",6.10116232764197e-05,0.543667532705647,1,0.968,0.722926724202297,"IntA.B2","Dnmt3a"
"Slco5a1.3",6.16778360474173e-05,0.377364739755688,1,0.838,0.730820679325848,"IntA.B2","Slco5a1"
"Smyd1.2",6.46679779934279e-05,0.694708346676448,0.724,0.459,0.766250871244127,"IntA.B2","Smyd1"
"Eif3b.1",6.4810367094749e-05,0.735632802680356,0.793,0.538,0.767938039705681,"IntA.B2","Eif3b"
"Tacr2.1",6.50519490000447e-05,0.380040509176621,0.483,0.209,0.77080054370153,"IntA.B2","Tacr2"
"Phyhipl",6.61914135550765e-05,0.707142234758481,1,0.947,0.784302059214102,"IntA.B2","Phyhipl"
"Ldb2",6.68629311656854e-05,0.300538138124475,0.862,0.679,0.792258871382206,"IntA.B2","Ldb2"
"Uaca.2",6.7427672009685e-05,1.51221601623862,0.655,0.385,0.798950485642758,"IntA.B2","Uaca"
"Itga8.4",6.80049076028419e-05,0.600579762351645,1,0.963,0.805790150186073,"IntA.B2","Itga8"
"Sepsecs.2",6.80996760983058e-05,0.34583498734592,0.69,0.351,0.806913062088825,"IntA.B2","Sepsecs"
"Zmynd8.2",7.28768358804591e-05,0.415213543895734,1,0.994,0.863517628347559,"IntA.B2","Zmynd8"
"Agmo.2",7.35092322117682e-05,0.553259090163956,0.862,0.711,0.871010892477241,"IntA.B2","Agmo"
"Wasf2.1",7.35814038195878e-05,0.622480297514008,0.897,0.653,0.871866053858296,"IntA.B2","Wasf2"
"Efhd1.1",7.53852702513266e-05,0.456046712253709,0.793,0.469,0.893240067207969,"IntA.B2","Efhd1"
"Tmcc3",7.71177448057012e-05,0.533712251471912,0.724,0.435,0.913768158202753,"IntA.B2","Tmcc3"
"Ltbp2.4",7.74900930287233e-05,-2.57589858574447,0.345,0.642,0.918180112297342,"IntA.B2","Ltbp2"
"Ptpro.1",8.02843004117172e-05,0.633899991155912,0.897,0.663,0.951288675578437,"IntA.B2","Ptpro"
"Icos.1",8.06368667121448e-05,0.297822543839003,0.31,0.089,0.955466233672204,"IntA.B2","Icos"
"Gmnc.1",8.1733199230937e-05,0.679344138389644,0.414,0.162,0.968456677687373,"IntA.B2","Gmnc"
"Acbd7",8.26388372608407e-05,0.50751999946492,0.276,0.075,0.979187582703701,"IntA.B2","Acbd7"
"Kcnab2",8.39140468184093e-05,0.530428025009061,1,0.894,0.994297540751332,"IntA.B2","Kcnab2"
"Mettl6",8.65063079079149e-05,0.868024839063883,0.966,0.819,1,"IntA.B2","Mettl6"
"Isg20",8.65745117863021e-05,0.839015907084604,1,0.78,1,"IntA.B2","Isg20"
"Mb21d1",8.76126473929896e-05,0.845063704815115,0.621,0.336,1,"IntA.B2","Mb21d1"
"ENSMUSG00000037106",8.95462563854371e-05,0.738405031686217,0.69,0.407,1,"IntA.B2","ENSMUSG00000037106"
"Lcp2.1",9.06842935250477e-05,2.04264440410712,0.31,0.102,1,"IntA.B2","Lcp2"
"Otop1.1",9.07176622756405e-05,0.695085292559727,0.448,0.179,1,"IntA.B2","Otop1"
"Pglyrp2",9.15121968311581e-05,0.74436070423892,0.517,0.242,1,"IntA.B2","Pglyrp2"
"Capn6",9.23730065863406e-05,0.688141109312458,0.586,0.294,1,"IntA.B2","Capn6"
"Aanat.1",9.35461331685767e-05,0.737649239915098,0.345,0.114,1,"IntA.B2","Aanat"
"Tnfrsf13c",9.52926253645146e-05,0.307866583359852,0.103,0.012,1,"IntA.B2","Tnfrsf13c"
"Abca3.1",9.61462348897901e-05,0.549462770097371,0.966,0.936,1,"IntA.B2","Abca3"
"Tcf7l2.1",9.62929018559038e-05,0.451648548690921,0.966,0.823,1,"IntA.B2","Tcf7l2"
"Bin1",9.90399703159095e-05,0.530610746121256,1,0.898,1,"IntA.B2","Bin1"
"Bmp5.1",9.91220803389099e-05,1.04973603632447,0.931,0.77,1,"IntA.B2","Bmp5"
"Exoc7.1",0.000100444568880942,0.695221111515069,0.931,0.691,1,"IntA.B2","Exoc7"
"Tesmin.1",0.000101762407486009,0.948875530111609,0.655,0.338,1,"IntA.B2","Tesmin"
"Vat1.2",0.000103301437349938,1.17001015081349,0.586,0.295,1,"IntA.B2","Vat1"
"Evc",0.000105479906008659,0.876673360532303,0.586,0.332,1,"IntA.B2","Evc"
"Syne2.2",0.000106626483853937,0.898648568985578,0.759,0.567,1,"IntA.B2","Syne2"
"Crlf2",0.000107400151077241,0.732822475702369,0.724,0.388,1,"IntA.B2","Crlf2"
"Nt5m",0.000107769508023611,0.457171296911287,0.793,0.522,1,"IntA.B2","Nt5m"
"St3gal1.1",0.000108015565927929,0.456222739829316,0.931,0.609,1,"IntA.B2","St3gal1"
"Mlxip.1",0.000109127486791807,0.513795498473922,0.931,0.728,1,"IntA.B2","Mlxip"
"Tmigd1",0.000110253432335367,0.946594195656368,0.31,0.096,1,"IntA.B2","Tmigd1"
"Prr16.2",0.000110896509974182,-1.39338616959731,0.862,0.873,1,"IntA.B2","Prr16"
"Col6a1.3",0.000111022284772106,1.02824315978851,0.966,0.868,1,"IntA.B2","Col6a1"
"Nr5a2.2",0.000111099348595629,0.385619588746856,0.828,0.598,1,"IntA.B2","Nr5a2"
"Tmc2",0.000111189192989211,0.376785448517495,0.69,0.367,1,"IntA.B2","Tmc2"
"Kansl2.1",0.000111248609645581,0.586152097896007,0.828,0.557,1,"IntA.B2","Kansl2"
"Lrrk1.1",0.00011187031712823,0.858559986423161,0.862,0.606,1,"IntA.B2","Lrrk1"
"Sgcz.1",0.000114546228035505,0.356513271176046,1,0.999,1,"IntA.B2","Sgcz"
"St18",0.000117551644388881,0.581308493946757,0.793,0.596,1,"IntA.B2","St18"
"Sstr3",0.000119049005147576,0.576456952161479,0.448,0.173,1,"IntA.B2","Sstr3"
"Snx22.2",0.000119484830576519,0.887985165411267,0.31,0.098,1,"IntA.B2","Snx22"
"Klhl6.2",0.000120680565819234,0.701693215251748,0.483,0.209,1,"IntA.B2","Klhl6"
"Ddx4.1",0.00012140062682037,0.778221444369176,0.724,0.415,1,"IntA.B2","Ddx4"
"Mcub",0.000122096543257098,0.363050150064308,0.759,0.528,1,"IntA.B2","Mcub"
"Ap1b1.1",0.000122374647625237,0.585179273049638,0.931,0.769,1,"IntA.B2","Ap1b1"
"Trim54",0.000122549060140424,0.40008831963586,0.414,0.169,1,"IntA.B2","Trim54"
"Agbl2",0.000125543238630083,0.868411364184154,0.621,0.364,1,"IntA.B2","Agbl2"
"Wwc1.2",0.000126400386024204,0.531571028382047,1,0.974,1,"IntA.B2","Wwc1"
"Gadd45b",0.000126604231239981,0.559208137575693,0.138,0.022,1,"IntA.B2","Gadd45b"
"Atg9b.2",0.000128019105719958,0.808345403825417,0.483,0.221,1,"IntA.B2","Atg9b"
"Cavin1",0.000128361383475641,1.22287738663038,0.414,0.172,1,"IntA.B2","Cavin1"
"Slc6a13.2",0.00012944801120527,0.696670290141182,0.724,0.381,1,"IntA.B2","Slc6a13"
"Apold1.2",0.000130520577963112,0.842256261546081,0.862,0.694,1,"IntA.B2","Apold1"
"Aldh3a2.2",0.000133158239057367,0.426608153388422,0.897,0.674,1,"IntA.B2","Aldh3a2"
"Rnf17",0.000134615617812125,0.658233988053906,0.724,0.56,1,"IntA.B2","Rnf17"
"Otogl.3",0.000139089659005619,0.415605869319633,0.828,0.711,1,"IntA.B2","Otogl"
"Npffr2.2",0.000139829819240905,0.752936607001025,0.69,0.427,1,"IntA.B2","Npffr2"
"Dkk1",0.000140630714700912,0.303247705729373,0.241,0.062,1,"IntA.B2","Dkk1"
"Skap1.1",0.00014365920306219,0.730153632792664,0.828,0.643,1,"IntA.B2","Skap1"
"Gda",0.000144367105411915,0.834205701676676,0.724,0.505,1,"IntA.B2","Gda"
"Nptx1.1",0.000144796828664752,0.978975576525122,0.414,0.153,1,"IntA.B2","Nptx1"
"Mybpc1.2",0.000145952037815467,0.559798215880781,0.828,0.604,1,"IntA.B2","Mybpc1"
"Kif4.1",0.000146222823251752,0.348200136131185,0.69,0.425,1,"IntA.B2","Kif4"
"Mpp6.2",0.00014753868202832,0.570167144320441,1,0.969,1,"IntA.B2","Mpp6"
"Mogat1",0.000148950299373278,1.77021742630352,0.621,0.325,1,"IntA.B2","Mogat1"
"Ddx11.1",0.000149932990721495,1.08976868561785,0.586,0.288,1,"IntA.B2","Ddx11"
"Rps6ka2",0.000152120275078138,0.541322013679909,1,0.947,1,"IntA.B2","Rps6ka2"
"Fads6.1",0.000152713232913032,0.769944872217797,0.828,0.593,1,"IntA.B2","Fads6"
"Ccdc73.2",0.000155708374097827,0.359896203107088,0.862,0.637,1,"IntA.B2","Ccdc73"
"Dock8.2",0.000157887572996004,0.644771701011987,0.724,0.494,1,"IntA.B2","Dock8"
"Maoa.2",0.000158871732925283,0.431357158549373,0.724,0.422,1,"IntA.B2","Maoa"
"Slc24a2.3",0.000164158352617838,0.586481131380229,1,0.999,1,"IntA.B2","Slc24a2"
"Cc2d1a.1",0.000166563708392185,0.855632815453173,0.897,0.751,1,"IntA.B2","Cc2d1a"
"Dennd5b.1",0.000166741175859953,0.528369598612467,1,0.999,1,"IntA.B2","Dennd5b"
"Taf12.1",0.000172643037856211,0.604852786899505,0.897,0.64,1,"IntA.B2","Taf12"
"Rrp12",0.000175680972895205,0.650435279929017,0.931,0.759,1,"IntA.B2","Rrp12"
"Rapgef5.3",0.000180873434503801,0.502756671256137,0.966,0.862,1,"IntA.B2","Rapgef5"
"Gmpr.2",0.000181504037681062,0.672457588313116,0.828,0.617,1,"IntA.B2","Gmpr"
"Orai1",0.000182226543658889,0.588885466988906,0.379,0.143,1,"IntA.B2","Orai1"
"Kcnmb4.1",0.000183342299424899,1.01455075108489,0.655,0.342,1,"IntA.B2","Kcnmb4"
"Cd6.1",0.000184176982252125,1.45043008085261,0.517,0.24,1,"IntA.B2","Cd6"
"Gys1.1",0.000190215446367516,0.607332983868106,0.966,0.828,1,"IntA.B2","Gys1"
"Chst3.1",0.000194214237378697,1.76749299233755,0.345,0.126,1,"IntA.B2","Chst3"
"Tbcd.1",0.000194752050761377,0.734395722409122,1,0.922,1,"IntA.B2","Tbcd"
"Tanc1.4",0.0001949986541344,0.533479078671001,1,0.935,1,"IntA.B2","Tanc1"
"Alpk1.1",0.000195269789236628,0.593238896840879,0.793,0.537,1,"IntA.B2","Alpk1"
"Sptbn4.1",0.00019596662719356,0.401261992573644,1,0.996,1,"IntA.B2","Sptbn4"
"Smox.1",0.000197511432327159,0.483602496138977,0.724,0.46,1,"IntA.B2","Smox"
"Adam23.2",0.000200249853788211,0.46704329458538,1,0.996,1,"IntA.B2","Adam23"
"Ppil2.1",0.000202994827853633,0.67345341910645,0.793,0.512,1,"IntA.B2","Ppil2"
"Mipol1",0.000203990976879477,0.591614258022961,1,0.995,1,"IntA.B2","Mipol1"
"Capn15",0.000204472017949487,1.09825433980073,0.759,0.453,1,"IntA.B2","Capn15"
"Pigu",0.000204734955668538,0.501273235281716,1,0.86,1,"IntA.B2","Pigu"
"Abhd12.1",0.00020525043206782,0.386730576259676,0.966,0.94,1,"IntA.B2","Abhd12"
"Dync1h1.2",0.000207158309765792,0.42836326594646,1,0.993,1,"IntA.B2","Dync1h1"
"Bcl2l14.1",0.000210209656622688,0.336361661677926,0.862,0.71,1,"IntA.B2","Bcl2l14"
"Csf1r.2",0.000211322967001151,0.642513320492577,0.586,0.323,1,"IntA.B2","Csf1r"
"Pofut1",0.000211449313481355,0.725197205793464,0.655,0.338,1,"IntA.B2","Pofut1"
"Wnt7b",0.000211933795758732,0.953102155179444,0.276,0.085,1,"IntA.B2","Wnt7b"
"Cd38",0.000213061433438435,0.331209514681798,0.69,0.411,1,"IntA.B2","Cd38"
"Pde10a.4",0.000215370209489165,-1.65913592293046,0.966,0.946,1,"IntA.B2","Pde10a"
"Sgk2",0.000216762716923872,0.533035981850112,0.345,0.119,1,"IntA.B2","Sgk2"
"Lama4.2",0.000218416766897679,0.647150814992381,0.724,0.485,1,"IntA.B2","Lama4"
"F13a1.3",0.000219527930772757,0.395467949211128,0.897,0.702,1,"IntA.B2","F13a1"
"Oaf.3",0.000223417102655123,0.897129856503223,0.483,0.22,1,"IntA.B2","Oaf"
"Mtif2.1",0.000228039283340733,0.571870050047107,0.828,0.536,1,"IntA.B2","Mtif2"
"Gldc.1",0.000228376527979699,0.460752966927751,0.621,0.367,1,"IntA.B2","Gldc"
"Tmem131l.2",0.000228992141793202,0.627795891906285,1,0.914,1,"IntA.B2","Tmem131l"
"Itih2",0.000231050713421674,0.631121047926579,0.828,0.567,1,"IntA.B2","Itih2"
"Ephx4.1",0.000232653365650122,0.528301353155076,0.828,0.53,1,"IntA.B2","Ephx4"
"Slc22a7",0.000232826771316306,1.47928127541385,0.241,0.067,1,"IntA.B2","Slc22a7"
"Mertk.2",0.000233188703358203,0.654899891828263,0.897,0.647,1,"IntA.B2","Mertk"
"Stat4.1",0.000233465452348084,-1.48982769539691,0.655,0.825,1,"IntA.B2","Stat4"
"Dock1",0.000234872590692232,1.00173991347114,0.793,0.586,1,"IntA.B2","Dock1"
"Zfp341",0.000235039650365,0.705397018343151,0.69,0.426,1,"IntA.B2","Zfp341"
"Fgf14.1",0.000236373173746506,-0.321276868254155,1,1,1,"IntA.B2","Fgf14"
"Picalm.2",0.000237076733020263,0.25605542579751,1,0.977,1,"IntA.B2","Picalm"
"Snca.2",0.00023761642948386,-0.967409293559383,0.345,0.669,1,"IntA.B2","Snca"
"Pdcd7.2",0.000239259948434899,0.754464495758648,1,0.867,1,"IntA.B2","Pdcd7"
"Lcp1.1",0.000242382428260277,-0.630854837104725,0.586,0.322,1,"IntA.B2","Lcp1"
"Rassf3.1",0.000244334278172207,1.70571356402958,0.69,0.485,1,"IntA.B2","Rassf3"
"Tsga10.1",0.00024518609794707,0.466105651157274,1,0.985,1,"IntA.B2","Tsga10"
"B230118H07Rik.1",0.00024576051076976,0.908459870979642,0.862,0.506,1,"IntA.B2","B230118H07Rik"
"Gabrg1.3",0.000247093914174549,0.747484961499743,0.793,0.563,1,"IntA.B2","Gabrg1"
"Naif1.1",0.000247869717587039,0.490424998306574,0.31,0.099,1,"IntA.B2","Naif1"
"Dyrk3",0.000248994748950383,0.854295341269774,0.69,0.457,1,"IntA.B2","Dyrk3"
"Slc7a9.1",0.000250486824884162,1.10213022275172,0.69,0.428,1,"IntA.B2","Slc7a9"
"Slx4.1",0.000253472537872287,0.572889340090393,0.862,0.569,1,"IntA.B2","Slx4"
