"","RNA.Med.A1","RNA.MedL.A1","RNA.IntP.A1","RNA.IntP.A2","RNA.IntX.A1","RNA.IntX.A2","RNA.IntX.A3","RNA.Med.B1","RNA.Med.B2","RNA.Med.B3","RNA.Med.B4","RNA.Med.B5","RNA.MedL.B1","RNA.IntP.B1","RNA.IntP.B2","RNA.IntX.B1","RNA.IntX.B2"
"Dcp2",2.71206468256956,61.6605709916955,23.2518775195812,91.6636504232194,87.6849299153015,43.3221245038629,63.3263379569512,28.6717008388241,59.7256591287538,78.3361221303001,70.5152001335684,81.7701121457828,73.5325067886936,44.393029953508,74.9643034191083,74.3547964267532,75.8843637157425
"Ppfia4",4.88608366969446,2.23356086167761,1.02919210152972,8.74995122288759,29.4294184415047,28.9538760154343,4.11639466006763,1.88151726705555,16.5235417130027,0.548175923297276,12.5184317816166,6.22631407441825,1.29666913031023,0.175854569677713,1.74328493912904,11.1828503955012,11.9190174577976
"Srp19",199.453305428768,58.8671265405686,62.2564349085836,39.7174864603196,99.755289328554,61.1507519837169,33.9489519948251,103.579962777484,41.1381851495606,38.2107187517627,27.7620554220664,17.5740174789603,33.0617810056571,48.1535270976751,54.2747408236197,26.2659479985364,58.3503754443981
"Tmem183a",40.7015988401362,20.5364849881353,27.4041371831386,25.7931569249161,12.9834357105867,48.2173674463055,47.6054861604015,44.5781674703058,20.1412727517529,24.7500655473263,65.8601407494347,30.227842782701,25.9252428769038,32.8246277240862,13.4207056031657,39.5808478172939,23.4528229426306
"Tmem9",99.9647634310331,43.8472373402756,61.6190997621019,22.239486514726,31.5157604442422,12.7176091097824,16.2966930708558,93.6822446729302,30.4216363150214,12.9659533466863,14.7863495214089,8.67058891483635,27.207309670225,15.0285957785299,27.7778347347506,0.299427046346815,10.8697300510316
"Dpysl2",602.72913683088,312.448635277672,217.538193396458,268.47724038288,268.754747196745,420.089942708933,225.792579904306,607.728654304835,270.394381580664,187.1683577712,131.72374977874,170.852750421956,284.490147076765,184.930808734443,192.317232193914,187.765909918996,183.181214997318
"Sp2",0.785773874514495,6.26507447067602,1.48533418162419,2.02955613607304,0.92833169490967,0,4.93607395131206,0.113494804661822,0.055571980163026,0,0.132923897475674,3.50607027539297,0.219924016252385,0.340666288754197,0.72309941067398,0.0638126867916991,6.41568337099407
"Epb41l4a",35.9024045190611,327.554959597097,751.643278095891,556.621454269274,303.505990835432,510.716456188241,489.338364869138,324.701082477183,408.173968973828,632.126311393012,653.246474069509,633.742084021909,433.109242930344,676.69104876762,769.508928015116,387.687840989644,505.618095426781
"Ppp2r2a",142.936811559977,141.438305513922,118.917985089359,107.683051667019,39.8251004864558,121.103535903267,52.2091021383832,147.805206043969,78.8074149938926,85.5266460503078,49.4757912408223,63.1766922722476,90.1330458880194,79.3681892554931,72.693036386823,66.197035723796,50.9207657994939
"Stard4",149.743145303663,52.1451118612573,93.9668230012052,133.214361579169,54.7824675113815,61.6344242222895,31.159311470649,119.116669367605,61.5889007066609,32.5884501670957,28.840024748998,29.8874898259567,21.3459745250082,2.0395093756246,52.8248494833574,63.5386027549622,73.3515210059697
"Ebf2",121.425271530675,327.448820693857,460.097758814582,650.534311905898,635.99171605614,743.740081797841,1234.48995628118,484.825266755758,1162.7855540675,1373.63089395695,984.831982560152,1331.95024724157,972.040171577604,43.561064829797,166.187059403784,1177.3993824731,1103.01704492199
"Rdm1",15.5747407251265,8.30263604898499,0,0.450358045905446,0,0,0,0.139213255774844,9.57379525277439,4.84388997417352,0.498045710137231,7.0919698221616,2.18540478287704,0.175854569677713,0,0,2.70512218839548
"Camk4",81.7078170946657,503.609969762516,536.706057253473,584.451327806016,501.837220440905,319.376291379664,487.798808287168,302.59501788006,436.766173251402,520.775149320959,634.880360243972,689.843326800865,571.366425145189,519.016393759623,444.703607163633,743.117918241734,734.27434743909
"Wdr36",21.6337754148651,56.3880517379489,123.439996542443,75.0909539450505,53.9057089684058,54.2344153912657,49.3052981874929,22.4628618899792,29.4932097659039,62.4586661408098,60.1865700250633,55.1848688746044,60.4737338427775,75.4336408406667,63.6924690488951,63.1187957789028,68.5717601041234
"Cd79b",0.416364567478454,0,0,0.0441515509049059,0,14.9783485389396,0,0.269772721877273,0.421723689011157,0.358768993019984,0,0,0.0351613731219432,0,0,0,0.111506966151457
"Slc25a46",36.757220652536,23.194687043841,47.3726835251562,10.5851707650636,17.8278306724045,3.38018678993356,20.2308553982717,20.0396406934872,5.02262821159763,4.57020968690093,19.5627732660298,9.76437007344636,16.2324987675133,0.175854569677713,3.75265480868751,20.6537706876555,14.9881088713339
"Man2a1",3.66304002870448,121.808142709875,201.664060989442,179.615070020874,40.5790917507103,114.132685043439,111.762657701223,54.8644100457832,201.663470910274,196.941445372531,228.734895793735,209.059340039261,152.325988401234,237.539904858151,248.04650209176,210.872068469116,143.879705220047
"Psmf1",152.719578782325,81.0283132480271,71.0137261832862,28.6080415720587,27.8505220269923,12.0310991292686,25.2033735721498,104.926535389033,30.7189231352115,20.8736644108308,12.9779435195941,11.9626054700862,32.981506690883,34.3823232809789,49.4312075598945,12.6729092270047,45.4112185399693
"Fer",32.5325284831833,237.659212939571,294.080356253694,255.964257205868,234.263548909813,176.073415732778,270.524844968521,41.7603304028652,177.045330370678,188.527969890519,285.076531389995,250.388959180511,226.407271954012,306.335326428231,188.842912448353,367.417956670927,297.725925753634
"Kctd9",159.204737162894,31.1813181572705,5.41475181378129,27.9195909674429,11.8988045183804,46.3412502255798,38.674959430496,97.6994821923959,56.1873662081842,42.3627491499539,28.42766231416,42.4244765785489,42.6864753568503,10.2652566613048,58.9656189278731,51.3937392902815,26.444535341262
"Fbxl17",40.0981216470649,515.748782869892,739.53659141114,641.671208967974,666.239395932433,638.810954220526,658.231359165747,328.055367572523,555.798234596762,591.547445088781,822.773232982107,702.713393688348,565.04122694911,653.771912797188,547.774110222078,737.458749671242,779.947873435041
"Gnrh1",0.883125588035284,2.58785232527671,0.310931079636813,2.96296334542374,1.28836245311598,1.14864425707556,7.82535556644814,1.02567730421146,0.935089641653003,1.28025113406246,3.87441785067865,7.418758450133,3.60344433787055,0.340666288754197,0.0529607439077932,0.708951475515111,6.45723440651944
"Efna5",25.0032153912909,1423.32476811879,1761.25739881029,2441.16630049258,2113.07574621718,2513.78800069061,1944.10524581667,475.384621677845,1675.54868423992,1356.80981079925,2343.63711981126,2356.18672464538,1068.0290344511,1565.59938592391,1333.41711940788,3549.15045007705,2961.28556782534
"Hoxb4",0.944661259143205,1.22360585198268,1.09510943283698,0.186408104610057,0.589154517389073,0.381004695509975,0.331342337833678,1.69558753714427,0.639059004198148,0.202475204159363,0,0.217432110074641,0.644357962269073,0.465298719451394,0.5077152045576,0.0754630127475894,0.198925408963486
"Pcnx",40.445141981584,179.56450458363,100.926714528884,175.233114976679,132.792053469617,117.886916313714,223.024696657921,88.5315733252926,103.995240529905,182.486726398049,221.980420781372,192.893704612397,216.153724929271,339.013797361804,178.161359186022,183.44302375075,192.839406482938
"Pkp1",5.35455705513602,0.400776204587148,0.481662151228899,0.432745439940662,0.446041498269696,0.185726681643666,0.574118056854964,1.03920338210755,0.709569557942812,0.537869336983005,0.297289896914729,1.69716754968594,0.307144102349294,0.257572416095395,0.287330202546302,0.514020885305853,0.468042765290056
"Tnnt2",0.197996015638112,0.110491395985488,0.181352501567339,0,0.0396453014172799,0,0.184327991753903,0.138671175143913,0.365836847529543,0.24853998339358,0.0484255662001945,0,0.170926948565371,0,0.0529607439077932,0,0.178562881886512
"Dock5",5.83210528610336,5.3100109748756,1.406353793876,17.1247811313928,3.08453848312135,4.70724190198215,18.200152270637,6.79361326867283,24.1439611470324,19.9000114037768,29.4014384956754,33.161127369252,11.5583776083335,2.26864535711528,24.6806428853934,75.1941723468427,6.74547659079443
"Tnni1",0.40064884463937,0.112605808427822,0.113681009269095,0.514560835778647,0.307816027084982,0.0706852054168618,0,0.517737664520273,0.363645282211481,0.197997179332183,0.0355350242082352,0.0775478176668716,0.266394402548639,0,0.284938453033218,0,0.0466786920313078
"Nefl",38132.8120961823,1938.02366477217,1829.42848097668,5879.94396582269,1559.01286291947,1014.88780903152,1742.75158901098,34546.4345422718,10981.0688073786,3147.48267751074,2067.17527404425,2593.54445865759,3441.04724169468,3736.95117427614,3602.09460945626,1526.2289014507,2315.54934925756
"Csrp1",53.726221621335,7.79070142092363,20.5987973414758,6.85705312223885,0.379147120329284,0,6.93410247874171,74.1791639716327,6.33350230865984,4.74205669470202,2.70017578820994,4.32974266784836,0.228793143679369,4.34079941526116,16.0248283221233,0.231471301030742,4.80117718599128
"Ahcyl1",262.080994706347,114.038214813555,185.220396322949,120.145908268193,116.382875416745,56.7767800769904,87.1832548610659,246.933181720516,178.930379455548,156.618205037761,112.107699173093,105.043896851296,126.813364574698,163.055706628069,131.193972027555,73.9675908499077,79.950776050322
"Ppp1r12b",20.2514558831123,42.9179587350369,84.6511578408641,70.7611821747505,48.9793107545852,46.6668402197845,79.1084451678223,50.8348034516612,97.5364246030177,68.5190976745445,88.4548552881791,107.90160785646,61.8013062570298,41.0112001612428,157.304122960781,68.3455313661232,101.894644513806
"Ctxn1",0.148467667049549,0,0.181352501567339,0,0,1.0786555637054,0,0,0,0,0,0.0437389449816559,0,0,0.0529607439077932,0,0
"Psmc5",411.094349357346,89.9437278987996,133.462171122243,188.121005561625,133.563509084136,87.0144147069958,82.0347408729089,305.361015231994,241.349980616263,83.5774769125642,50.3979625294673,50.9852967775245,167.575757379554,56.7953470788099,134.857587782825,72.4076924669404,121.979796506481
"Timm44",80.2968102092912,82.4277985020822,165.753944048417,84.8202891271372,43.9722899687546,78.6777175943387,114.594739754139,115.04519519433,113.790302100506,82.1440015487589,73.2326612479807,91.2572105639361,73.3729115380912,144.486073340135,109.303823193191,64.8862889268264,114.223970196086
"Stc1",3.54967729796301,1.42765189407215,0.997868186683578,1.23437209291217,0.526217846617875,0.339614128364494,0.596072850951814,9.63460451866074,1.41804622346056,0.777498044649866,0.197676223553948,0.689695443305835,0.78574579473963,2.0646471930628,1.85523203709968,0.530457872893896,0.847368486347873
"Asic2",7.93206307816219,187.952415452705,35.9905473970869,39.6773170434615,93.4126365202076,36.9152477838019,71.3102574000166,10.9746959525914,63.6259612362053,75.7824850803741,109.153037014641,105.599807871753,79.7672453535092,66.8695077663394,95.3946016368191,129.177945781263,95.4031514608202
"Rnpep",12.2139229324793,1.37541582779817,20.2147275496004,13.4489013587578,3.69958488228086,10.025080640531,11.3896071448122,59.8745332085168,11.6731162699707,14.7443428415284,6.6334420413154,2.80838798591431,14.6681848099716,0.813838214128126,23.8189390571534,5.26244478184255,15.2820756644637
"Hnrnpm",36.8657861964606,87.1515676866305,61.1496976513896,88.605355891753,88.3212727599396,37.5769831205885,62.3329411977966,41.8532274168725,70.1813904361844,109.561888619979,115.421285151321,111.320930510558,72.7445856224845,120.318713558123,76.6059000073567,121.090898714657,80.2356189979736
"Slc25a37",1.19676324969923,0.267299230554251,0.319606857996116,0.121292791410095,0.186997243750676,2.26195994155108,0.257460215856528,0.565458732077575,0.339639574398706,0.446244928643533,0,0.227586491702517,0.43491889660451,0.703009597032517,1.04622378838655,0.887850601051441,1.21257964017627
"Slc6a17",67.9557719832745,11.743395615652,49.0864671039798,22.407351872049,14.8063181551624,14.4230325680173,14.9589681773608,25.7941296499384,8.04826406792798,21.2140929517755,16.8702435964513,10.8017720878094,7.33241746842943,15.5841001337546,7.09483630384075,10.7080573004024,22.1037366688997
"Ipo9",49.1959912607174,43.3993959458549,77.8650938363208,43.1737012723309,27.070836565136,39.0333354030108,41.0312760953571,69.9814532815632,100.832480122356,40.0125025688852,38.0734079110386,29.225178344518,52.1384658171218,48.6379173090727,28.9994183322385,22.0601409263623,32.4991611416732
"Dusp28",5.88850117794333,4.35694808593622,11.0582638289609,6.75803008125555,4.86278269266171,3.04618009016693,5.56101730822689,5.35430837518194,4.96258976594318,5.16725685996442,11.1661783620892,5.93200774816828,6.12275788937403,29.6216710093714,14.9766921990914,20.2246650590234,0.255302440206254
"Kcnc4",1.58084293879499,53.712415095911,17.622913108049,4.27471919865315,35.82868334427,26.6662827809726,10.4643197057957,1.53566959062306,10.517979737423,1.91143933158299,2.66377278031532,0.516965634544985,22.9011288759611,0.170333144377098,2.51597042224791,22.3695083201214,3.38614922167319
"Rbm15",5.55228845465995,0,0,0.452456506421335,0.104552038947726,0,0,0,1.72696087221077,4.86949451740996,2.72998536839444,1.30444078665106,6.30756632296238,0,0.213885671691911,7.87177374335345,12.8872547502807
"Loxl2",62.1208936365191,26.6678696288389,32.1470966411465,20.7418958791172,13.894666793362,13.7656292859632,17.2557278254419,61.7493591781571,26.7797652401615,10.9205898235864,13.9404181416876,9.41686715598813,24.4276813212693,3.59922424132895,23.8824698982177,29.5708980974477,37.6642450471192
"Cops2",176.511662242254,88.3586400839876,126.308582476919,103.822342082467,94.3397639537159,216.342334485471,101.645212553212,152.902182318734,111.861326581954,73.8068730615193,60.0169683444182,56.0327921274088,100.28129773204,99.0764238552108,127.201748468249,94.9158117590324,86.8291436146351
"Chmp7",162.926392403621,54.3777664546936,78.5084510506517,67.2359473394884,29.3188292848938,36.9276641920414,49.1904659871332,143.249371230243,58.3399299906914,60.8393966746449,28.5711437157033,18.52184250672,87.9446795484887,10.5884530358926,61.3509981109524,38.2013638867632,32.086752798387
"Tlk2",23.0920099811204,88.8540814502219,86.0032057957028,81.0214176584731,78.3932049578695,41.1256403435714,43.8667930897794,41.8365686152415,108.648232878979,54.1514779986972,60.560665501154,75.4413947076132,86.4533450090234,81.6702357145754,94.3685276578193,81.5690200080982,82.3969573191142
"Slc16a4",4.88314505882621,0.17728177839672,6.11711796277779,2.13271197587543,9.17504762666207,5.42284871420086,12.5800616839369,0,0.536456937768178,1.71748003020563,0.841534223083754,5.05299827068684,5.32549081375838,0,0.128025400239408,9.00310759153739,3.38199148788965
"Lamtor5",463.039853606182,94.1192527041674,77.0106095678517,123.772435517404,62.9464002409972,150.271595817149,82.47275572943,425.375008511696,118.461040421994,38.9087886062964,53.5599582090406,37.0214984111394,85.8838319678467,40.5676757920461,139.280226655198,75.3927958524029,77.7175776742604
"Cmtm3",7.16628967358946,28.6699459160264,51.417392251188,24.05735262106,16.753164854026,14.7544202241507,29.0927900143683,3.93822662108014,78.0395550333934,38.5280443818957,16.6934706575373,48.6983705733991,25.0259402734198,43.8431950665318,15.7340700931774,15.9119360481918,25.4671899112988
"Sppl2b",38.0120476855506,37.5620756507709,13.6939298750624,32.9846937728741,15.3099839441026,9.09410597751255,25.7178105074781,31.4959843523018,25.9885327015185,33.0398262052974,44.2412970378083,16.6450589470492,33.9267283176592,14.6155420776699,26.3744066127642,9.09647131821628,19.3942119881188
"Rabif",45.8859779446196,7.73607738777549,6.29532673787432,15.6325588616548,2.73193101990754,16.8915023563959,9.78414543009098,32.0863946408744,14.3208911733443,6.39216161119585,4.7340954805336,2.41366048179388,8.36547569306076,9.33248288702921,26.1197540896852,3.95773426607261,8.26986075147843
"Ermp1",7.68298039267957,0.35156912807872,1.23777848468682,7.37506057325577,9.95006016293195,24.5419366279696,4.50995991252308,0.170186810658323,12.3026027129226,1.52918652660538,2.21849098855745,4.2770997850158,0.887242528864816,0.818816849902579,8.05921296787892,10.5377920704323,9.93366818374661
"Kcna10",0.118113016706853,0,0,0.0879848891232024,0,0.791507377018285,0,0.154302699926922,0,0,0.0192173422215847,0.0357707199868516,0,0.335959978176699,0,2.92432309655465,0.138857743603388
"Kcna2",495.372560901904,100.40762646931,157.333096500579,149.129981764191,72.9119346780683,33.1355602024226,57.24320578573,531.10016103059,259.643996328374,100.533399298669,105.006057515042,95.893815750301,91.4302419013202,83.3663142769445,134.998580418773,56.0425803882759,107.560020146539
"Meig1",0.0882629318896563,0.124226210001393,1.40229618422988,0.0720422478795085,0.55378783812567,0.364153328944072,0.157325822874952,0,0.434022896456721,0.29177797036134,0.629470289658319,0.60136525624576,0.0261803749291494,0.367903007122771,1.10501665193943,0.349595954475615,0.605127077794344
"Tmprss9",0.833456288711799,1.79500082996911,0.289634866013463,7.74178465681263,0.592301838263052,0,0.117830481680661,5.03567619451016,7.42481069908426,3.05155063751636,14.1808577952161,11.8728545240657,5.51336067242651,3.03797915910594,0.265417821210624,0.565060264960616,6.76165713369503
"Mrc2",0.275658951497029,0,0,0,0.242902982119912,0.0706852054168618,0.161263063920808,0.34756399348248,0.0805235966347578,0.0598622055834557,0,0.0174887938804332,0.0656018179575792,0,0.130722063520807,0.0998090154489384,0
"Lck",0,0,0,0,0.057758913716558,0,0,0,0.0991677839570326,0,0,0.0933226174082517,0.053100822531741,0,0,0,0.0271534122172542
"Adra1a",0.149966573402562,0,0.595443671127715,0.0274193294537176,0.133280264443072,0.582951194527246,0,0.287908311567465,0,0.120640577337547,0,0.375580974302918,0,0,0,0.115735650515371,0
"Lrrtm4",53.3522016900067,689.928728897236,1052.00075790455,1230.69470624706,1272.92170586864,558.267797339433,981.941365879174,566.597903798519,850.976157346139,1140.43883918228,1141.85351248495,1029.65039644402,707.454709915749,1042.08316502438,551.82106711037,1054.93118657692,648.577035520446
"Tanc2",20.0177720872093,144.4760566361,131.290778371544,176.305190344441,159.572412772993,99.9968736177764,199.669725340877,132.595178704228,281.006966714,293.385460097764,405.239102631776,340.1568550462,202.875488508114,195.200898805519,226.023247870584,179.834626553936,198.680986428046
"Kcnh6",23.0319818698593,1.15143619003053,2.59485167612681,0.894463957028218,5.76551183882731,1.73416579332235,1.01647846957937,68.9290343789222,41.2920867192963,7.4066728445724,18.9115254968329,15.4258922829973,13.6041091046969,0.446120182487458,3.56627598817614,1.11351776636455,4.62058595243828
"Cpne7",0.249135506215302,0.116049875093548,0,0,0,0.369415472420328,0.165809967197185,0.448978025207337,0.107877658105496,0.0520591177093613,0,0.545313501004995,0.0386456552815278,0.170333144377098,0.229582641715625,0,0.0890732586578762
"Dcaf7",27.4230447553912,22.1164334777544,0.385716999370559,6.18151095494411,19.2155986652339,17.3033420571909,28.8152258723494,10.8045565481058,20.6505722917049,15.7521707601244,7.30251689429797,11.5547267668174,10.0222233666664,6.6438236706488,2.40378149606989,12.799105955868,14.0719074270843
"Kctd20",114.713251718928,57.0506711874551,53.2191141216376,56.9060014060846,73.4442192195872,41.8623657658222,46.1870408469645,163.082235908921,74.5361022258314,18.9196329651669,12.5398838728071,39.2543937670044,57.5069097238036,29.4570571432077,16.215242346747,51.7741374807122,60.9121283798669
"Zfp276",7.99236361137874,16.0894208053596,1.93555206238815,4.95885403611741,20.2888758721295,0.350859465346312,3.43403470423552,12.3241014609662,7.40168075831515,5.86078752961807,12.9030471651107,3.7764812550042,25.8861694921411,2.82449550163391,1.14288515195942,4.35305933665745,2.643953128048
"Fanca",8.80480547774157,45.2033158292247,20.685856256973,17.9788132347676,17.1992164272756,0.689858897808267,29.6409828054386,35.623080069772,52.8900721048711,16.7830687012146,16.6754789452319,69.7699900616992,22.5186307132303,23.1396955259668,14.9009504032936,35.4014867392631,21.9112562693897
"Klhl12",70.0805721730917,24.9863666125433,19.4750423654731,26.4051531893218,30.9604519372038,13.9251000854924,34.2241888473952,86.0934460485246,58.8824785872074,14.7696360247923,46.6193668293336,56.8969444119664,61.0739966701621,12.7542186644915,38.9743990419792,47.8136008396537,70.0069435166739
"Spire2",122.692794364517,22.0585988483621,25.5895381675621,57.0005760553339,3.17091275110673,27.864598185288,11.3103124126869,119.509231855767,64.8440624336331,40.1372477994531,28.5388212686535,26.5214200768188,18.2162932312751,97.0027947170204,21.1348897224091,10.595630972125,27.3239297196327
"Stk38",11.9869431791063,29.8524065876058,0.814414495340746,3.2537370653845,23.0200167044915,5.81860530952477,15.7622877092988,4.11433777702225,15.7910394629295,8.2929371234683,8.03565506514427,9.0017654877379,20.1563559572283,12.3657799302999,24.2284063875127,12.3856883486212,21.4298575620221
"Map3k3",23.5132011400421,54.976680943345,50.3688623254061,65.8317005139198,56.2150276953806,29.7849534597867,91.5602680799649,111.808278406401,51.8793313779179,43.7500516118619,83.7729946020176,60.0449773113046,59.5371606975916,44.55741124461,50.5758958769824,47.5003442924443,71.0705073629064
"Dbndd1",161.834107422176,68.7649909756905,63.8561313711951,80.746345056739,55.8885720509354,39.6913535785946,35.1159169244669,142.462318620211,49.878686707605,38.3210610625634,26.8662689954509,28.1354150163111,74.0014127865972,72.1022636804953,78.2425323210941,20.7143309779637,37.5692101935421
"Limd2",0.240532832187425,0.87737793275827,0,3.13397208327312,0,0,5.62570439533772,0.128975409032612,0.437186353673014,1.12138926673477,0.0554332083055798,6.43848585216395,9.52238204356326,0.1656268337996,1.35748177540663,1.52326025288467,0.0274950552892568
"Srsf3",104.264938493632,205.127777046729,188.006279751058,148.74645563013,125.544333709436,167.831810341842,164.54836672331,124.780422505526,158.376268360519,158.482191970388,145.333830104508,125.474398000837,174.294205837921,72.7092497098628,237.220544244208,160.22735951788,161.023383846559
"Errfi1",21.1247317518493,21.0827603635058,29.8043016780678,2.89795623380856,15.3304223132956,1.3133494087301,19.8844110819386,9.91097620126281,23.2507787346676,16.3266430958309,10.6531823822912,7.99967228289073,9.96082056765195,4.27060288503197,13.5728097432905,18.5132925452236,9.25165590470118
"Gas8",14.6133729724127,18.6840467549605,82.1366618322608,39.5956862973347,41.8516293928062,28.0585420386359,6.10593099711694,30.1175738041598,28.7798607913751,22.6375461257504,34.276647789922,28.5063105901112,19.9395687266994,10.0917120051535,24.7853272163526,4.06493022658345,48.9296666816272
"Zfp593",95.7682493821325,35.9043558319308,58.8636947766262,21.8474006491663,40.3821786825029,56.3408207743932,33.0606981489127,38.3615118840073,38.8861844158359,22.99915888875,9.15438855634993,16.2819764835931,22.3556826646034,20.2259196127421,46.0968746097451,12.3240495171486,27.3987022634457
"Ren1",0.174820812743804,0.111745348390304,0,0.13305002547908,0,0,0.0452074988029054,0,0.178032245200251,0.174116696715419,0,0,0,0,0,0,0
"Strada",17.3601766372459,80.9561592796079,67.2799284433187,57.8859822753791,88.6644624826294,21.1867761249285,47.2678336794232,101.627892610223,54.3800803085047,85.7031112661831,50.8569596343948,71.9503776870233,56.5164895347104,77.2523803601304,138.265587880426,79.6581908417827,84.9848177075229
"BC004004",45.826369057614,22.244009967428,26.2296396092042,24.0002413771655,36.0277980119058,43.5014096969144,33.8428413152936,19.3253579152296,13.6684999556652,18.8675256287449,13.881488832515,20.2458902522511,22.2524991377289,6.90365163964357,37.0572055238244,25.9067083926767,16.861934353667
"Uts2",0.281814169094265,0.382177821298643,0.181279419383773,0,9.71222844211251,0,1.79905345595814,0.701787505968,0.537958552708296,1.91817584444296,0.369524342108099,1.15359934997767,0.199280980793823,0,0.463473642253965,0.101542532612923,0.66238457120866
"Etnk2",0.244684611964695,2.86349636340852,0,1.34078719625357,0,0.269665345306475,0,0.209928792153701,0.53426573585485,0,0.247332753224048,1.22742746317156,1.39930817282404,0.616540676579408,5.48664858358738,0.115735650515371,0.602340979955699
"Slc1a6",2.52174740669934,1.80170591895129,52.0637188044189,0.31960454698278,5.33227212893408,10.857526497383,5.05625107720531,7.85100563268572,0.726905879814991,0.827845110301997,0.576901042174839,0.72018111988213,1.7867664616617,1.84487435823902,1.51101148305887,0.515863952099327,12.4719875890755
"Ccdc47",111.948881587689,57.198322071356,10.7233324680684,71.871992520733,40.6856116988752,86.9192265908102,21.6981604135577,76.3495664103969,83.8146432184864,61.0512500496236,32.8771717373705,42.98277538,43.2516376367336,94.8168088453715,50.1241260165963,33.307388683555,49.8591533621843
"Lgr6",5.85728555785541,0.669920968302439,1.44659965717879,10.3026238697269,0.998827223578922,0.349301814095413,1.04923080537155,9.56223201326363,16.3713904806869,34.7909382961194,25.7655594716376,10.8742426332971,9.11234459156278,1.90977824339764,1.4133204619178,0.682265295038153,4.56135344276827
"Per3",2.15654949359976,27.6132993592026,7.34295702713361,40.8708937452273,17.2728148268316,34.6204098600834,57.4994299456596,25.9955341641103,47.5984849308999,48.1621825266463,52.7619279668045,66.3401167358502,38.3070385584234,27.6588132461025,51.4195897480454,24.8005968330469,23.2723088734672
"Rrnad1",8.80006430627028,1.75621158402532,29.6707434192337,0,0,0,1.24769272805561,0.410208095691819,0,0.0984930950430789,1.63941515763337,1.54815004839847,10.2245898364776,0,1.36087781623194,0,0.604100333429555
"Ranbp3",136.843539930487,90.2611936568247,53.1255307897898,105.849289101658,99.2784257517982,138.041119481372,102.335858740644,74.6138850469552,140.648928014568,130.881866586274,72.8159288615369,104.757814379306,82.7821480691493,73.1340711463619,63.2544205590629,102.732965485313,68.5097816466532
"Vamp3",3.12340372517224,2.68308275112949,23.3077447388559,3.96683920077282,0.129472212997327,24.2333308370227,5.05875327478765,0,0.490440783377349,2.31772525079314,2.06161662443144,3.59637981273424,1.66312602355072,0.245153539253045,0.141011063521777,0.593137431474766,3.65311556048335
"Ddx42",98.3283283718652,68.7235677516114,81.8513264682278,69.31576058091,100.223344237659,140.214620125082,72.0987817819667,69.8615645751892,63.5412113883333,46.2317059228521,65.3199475011897,64.6090006521691,60.740867419948,84.6948347076212,60.3154571000862,61.5142805792232,72.3453453775082
"Sox13",0.919678530808334,0.707415810749238,0.311064903891511,2.08607830344014,0.142210694865105,0.340350550723336,0.886213050782823,0.909660941306348,0.320412025801232,0.873465094041628,0.345811451836708,1.16433255157721,0.377387005817348,0.692997851755242,0.329710210483577,5.83914114434877,0.462571212457317
"Cdc27",132.65949992047,67.7507709674925,78.248713964743,82.4585185288146,107.039656384591,84.9497045157785,112.070950976011,120.069689229767,108.403398286282,168.786116329737,79.463543016571,141.834626827693,142.261378958762,137.873883275612,130.886283673557,112.580404670426,101.858612413263
"March2",0.420022108841605,2.09166544908858,8.42783235449523,9.73902127892426,1.80873068658896,0.752443646291065,1.46492442535697,0.58459020226821,3.08773951380919,15.5136068079841,1.05368224929981,1.63742219971817,9.90684671185338,3.60585923365534,2.76109589565888,48.9625135122932,6.77937695197727
"Kansl1",6.36737740220283,6.96938839720943,1.4482545539141,33.1704251634326,22.8261793263781,156.906625065847,23.6348556420704,15.0790119847618,30.6516128558211,44.8497654659091,31.9625426806841,27.7715166738369,25.77976102114,20.1105618995943,12.5665128481292,6.63838598656953,24.8213825036839
"Arl8a",31.3977529777234,15.3252375665361,14.5677743172041,18.6404789710808,10.542458476337,20.7550079126298,30.7840535901232,10.0099741555111,31.7845022483597,26.9657298931056,40.7447154796375,21.316121492989,22.3152099309102,66.3684735780593,16.4508287586736,13.5968640832373,20.3903812555024
"Gpr37l1",11.5216691126193,8.47915215834824,0.949875059811968,11.7020193751673,7.68543899218556,1.10504852819378,4.56759356318227,14.030164854437,16.4043578842049,0,6.61793007907857,6.50061749420699,1.38755410288666,9.35243375078984,1.28331403015146,1.16531984825205,0.754335920935583
"Cdh1",0.176016509310557,0.505748765268642,5.15034199441375,0,0,0,0.169615933279032,0,0,1.3153794225545,0.155950501566624,0.0726959103897868,0.116993420681783,0.286212458942823,0,0,0.0486268743228708
"Elf3",1.01770846149613,0,0.547795440087347,0.305210430383332,0,0,1.72374563030483,0.209928792153701,5.16957045181767,52.1862073377064,16.0530834913666,0.0615631853136835,0.0830934356601296,0.286212458942823,5.88809520120241,0,0
"Angptl4",6.3670281292828,4.74704402828467,0.159803428998058,0.472598162467729,7.88019133986576,33.6650265992467,12.5747059467706,7.80143098256802,11.0784934048721,0.39095820964569,1.23420362131493,4.72177411215119,4.68442861971988,0,2.9943147087191,2.73549316385385,6.16833917223974
"Kank3",3.20102563139302,0.51585844212661,1.51635234367418,0.309672880149783,0.273212996110278,0.357891607378604,0.0828460878751768,0,0,0.0294371577176088,0,2.48696032675578,0.147794863651182,0,0.811804918197415,0,0.0795147010411745
