"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Slc2a13.2",1.70221290246492e-05,0.718388473916233,0.977,0.893,0.201695206813069,"IntP.A2","Slc2a13"
"Isoc1.1",1.75415504183163e-05,0.763994299592811,0.721,0.456,0.20784983090663,"IntP.A2","Isoc1"
"Plscr5.2",1.82770742081552e-05,-0.443320913498447,0.186,0.548,0.216565052292431,"IntP.A2","Plscr5"
"Slc35f1.1",1.97233060333644e-05,0.578685508863996,1,0.839,0.233701453189335,"IntP.A2","Slc35f1"
"Naaladl2.1",2.06764547075211e-05,0.808268489623334,1,0.892,0.244995311829418,"IntP.A2","Naaladl2"
"Samd12.1",2.2548829874276e-05,0.716227369593273,0.953,0.834,0.267181085180296,"IntP.A2","Samd12"
"Lhx2.1",2.42096593267661e-05,1.42791718403067,0.465,0.204,0.286860253362852,"IntP.A2","Lhx2"
"Gas2.2",2.49486757869521e-05,0.718726282658562,0.977,0.83,0.295616859399596,"IntP.A2","Gas2"
"Sntg1.1",2.4975766194063e-05,0.400334040202051,1,0.958,0.295937853633452,"IntP.A2","Sntg1"
"Ablim1.1",2.57773634428053e-05,0.558408042975911,0.977,0.932,0.3054359794338,"IntP.A2","Ablim1"
"Cdh7.1",2.66162867335089e-05,-1.36181931858892,0.651,0.763,0.315376381505347,"IntP.A2","Cdh7"
"Cplx1.3",3.04689350486587e-05,0.526509015276581,1,0.91,0.361026411391556,"IntP.A2","Cplx1"
"Kitl.2",3.31163180791571e-05,0.756704603001395,0.605,0.328,0.392395252919933,"IntP.A2","Kitl"
"Stard4.1",3.62805474148874e-05,0.762538707996186,0.674,0.41,0.429888206319001,"IntP.A2","Stard4"
"Lrrfip1.1",3.67165545272982e-05,0.613523204923208,0.953,0.785,0.435054454593956,"IntP.A2","Lrrfip1"
"Ptprt.2",3.71759311610222e-05,0.80835729899631,0.837,0.701,0.440497608326952,"IntP.A2","Ptprt"
"Fbn1.1",3.74717137427617e-05,-1.76084221727488,0.767,0.826,0.444002336137983,"IntP.A2","Fbn1"
"Sgcd.1",3.75583792986307e-05,0.465861475564231,0.93,0.758,0.445029236309475,"IntP.A2","Sgcd"
"Gabra2.2",3.98208034358129e-05,0.587859033431481,1,0.839,0.471836699910947,"IntP.A2","Gabra2"
"Cacnb2.2",3.99252805240088e-05,0.371132800514473,1,0.97,0.473074648928981,"IntP.A2","Cacnb2"
"Pard6b.1",4.07636553556907e-05,0.805825799540515,0.791,0.505,0.48300855230958,"IntP.A2","Pard6b"
"Il1rapl2.2",4.26649857984888e-05,1.06558909003171,0.884,0.898,0.505537416726294,"IntP.A2","Il1rapl2"
"Dock11.1",4.27317215615371e-05,0.589340113606429,0.907,0.879,0.506328168782653,"IntP.A2","Dock11"
"Extl3.1",4.96291373734843e-05,0.737857322597949,0.837,0.666,0.588055648738415,"IntP.A2","Extl3"
"Tada1",5.46098761559173e-05,0.447370848507919,0.721,0.414,0.647072422571464,"IntP.A2","Tada1"
"Nav3.2",5.49709140390346e-05,0.385868240744858,1,0.951,0.651350360448521,"IntP.A2","Nav3"
"Pcsk1.2",5.62501873647556e-05,0.775649237264185,0.791,0.506,0.666508470084989,"IntP.A2","Pcsk1"
"Enox1.2",5.98423987717814e-05,0.601372496698927,1,0.974,0.709072583046838,"IntP.A2","Enox1"
"Rabggta",6.43294001877803e-05,0.942441629139802,0.233,0.068,0.762239062825009,"IntP.A2","Rabggta"
"Gria1",6.56876542771574e-05,0.736920539278821,0.721,0.482,0.778333015530037,"IntP.A2","Gria1"
"Gabrg3.3",6.92738533293065e-05,0.439158297240773,0.977,0.855,0.820825888098952,"IntP.A2","Gabrg3"
"Nop53",7.29339212661351e-05,0.716769737394202,0.442,0.19,0.864194033082434,"IntP.A2","Nop53"
"Bmper",7.33017897334639e-05,-1.54005130562957,0.465,0.701,0.868552906551814,"IntP.A2","Bmper"
"Slit3.2",7.34360682160266e-05,-1.32224234644804,0.651,0.81,0.870143972291699,"IntP.A2","Slit3"
"Efna5.1",7.80955192474507e-05,0.366475215628761,1,0.904,0.925353807563043,"IntP.A2","Efna5"
"Trhde",8.13711709642411e-05,1.42368289024556,0.837,0.698,0.964167004755293,"IntP.A2","Trhde"
"Celf2.3",8.39072734675348e-05,0.368086777040953,0.977,0.874,0.99421728331682,"IntP.A2","Celf2"
"Vipr1.1",8.54724328161822e-05,0.781920147714091,0.86,0.752,1,"IntP.A2","Vipr1"
"Pls3",9.01984023425289e-05,0.953187120075904,0.721,0.532,1,"IntP.A2","Pls3"
"Grm4",9.13246343939145e-05,0.953790726038227,0.326,0.123,1,"IntP.A2","Grm4"
"Tac1.1",9.28718243555175e-05,-3.13819429460809,0.07,0.355,1,"IntP.A2","Tac1"
"Gpr39.2",9.76232802277387e-05,-2.16890955092731,0.209,0.482,1,"IntP.A2","Gpr39"
"Eea1.1",0.000110768636983587,0.568374442070081,0.977,0.896,1,"IntP.A2","Eea1"
"Stxbp5l.3",0.000113159606970197,-0.694185266725211,0.977,0.981,1,"IntP.A2","Stxbp5l"
"Psd2.1",0.000119522970265989,0.896242112253811,0.791,0.621,1,"IntP.A2","Psd2"
"Adcyap1r1.2",0.000120010147137653,0.439986440532196,0.977,0.955,1,"IntP.A2","Adcyap1r1"
"Hsf1.1",0.000123066512218829,0.651760661197641,0.93,0.787,1,"IntP.A2","Hsf1"
"Cep78",0.000123637483855793,0.947257929200151,0.512,0.275,1,"IntP.A2","Cep78"
"Kyat3.1",0.000126127618052187,0.460695709070941,0.465,0.219,1,"IntP.A2","Kyat3"
"Ext1.1",0.000127583256370728,0.316961242551035,1,0.814,1,"IntP.A2","Ext1"
"Rapgef2.1",0.000132758456380219,0.408278732047652,1,0.959,1,"IntP.A2","Rapgef2"
"Ptpn5.2",0.000135650257059176,0.421205401217115,0.93,0.801,1,"IntP.A2","Ptpn5"
"Nck2.1",0.000140403214872945,0.867954753050911,0.86,0.716,1,"IntP.A2","Nck2"
"Slit2.2",0.000145256666982752,-0.737977267812394,0.977,0.999,1,"IntP.A2","Slit2"
"Irx2.1",0.000147722521176848,-2.30783934849621,0,0.26,1,"IntP.A2","Irx2"
"Dcun1d5",0.000153455052901453,0.731813590872989,0.372,0.149,1,"IntP.A2","Dcun1d5"
"Sugct.1",0.000155858637354968,0.756365044685847,0.977,0.907,1,"IntP.A2","Sugct"
"Abca4.2",0.000168240052148747,-2.25301281222437,0.326,0.56,1,"IntP.A2","Abca4"
"Coro2a.2",0.000169849867016312,0.908594256474745,0.512,0.279,1,"IntP.A2","Coro2a"
"Krtcap3",0.000184186713004833,0.694746635578473,0.791,0.563,1,"IntP.A2","Krtcap3"
"Elmo1.1",0.000191463407225071,-0.670010383500023,0.977,0.982,1,"IntP.A2","Elmo1"
"Atp6v1c2",0.000203970367170859,1.15029189371267,0.419,0.204,1,"IntP.A2","Atp6v1c2"
"Scg3.1",0.000205045550658803,-0.892710377186984,0.651,0.828,1,"IntP.A2","Scg3"
"Odc1.1",0.000205265406256406,1.09182827222473,0.326,0.129,1,"IntP.A2","Odc1"
"Car4.3",0.000209094022144793,-2.45883784912578,0.093,0.362,1,"IntP.A2","Car4"
"Rasgef1b.1",0.000210517335243925,0.523639452528109,0.884,0.665,1,"IntP.A2","Rasgef1b"
"Hr",0.000210607824081251,0.759626278900142,0.651,0.413,1,"IntP.A2","Hr"
"Svil.2",0.000211168939877778,-2.0904313092924,0.209,0.469,1,"IntP.A2","Svil"
"Lmo7",0.000217503581279645,1.91714295109361,0.512,0.297,1,"IntP.A2","Lmo7"
"Kctd8",0.000226797932268086,-1.77993296192084,0.558,0.708,1,"IntP.A2","Kctd8"
"Ntn1",0.000227157021861619,0.706739857002535,0.488,0.261,1,"IntP.A2","Ntn1"
"Pou6f2.1",0.000230338178067697,-2.70900010238216,0.093,0.366,1,"IntP.A2","Pou6f2"
"Atp8a1.1",0.000232783929916133,0.462204369741174,0.953,0.907,1,"IntP.A2","Atp8a1"
"Ube2e2.2",0.000245663136974488,0.513634916938017,0.977,0.911,1,"IntP.A2","Ube2e2"
"Slc15a1.1",0.00024777375656599,0.582301455451886,0.349,0.15,1,"IntP.A2","Slc15a1"
"Pdia5.1",0.000249820250653881,0.973646391145575,0.651,0.401,1,"IntP.A2","Pdia5"
"Rasgef1c.2",0.000250547423127127,-0.901961605123847,0.628,0.829,1,"IntP.A2","Rasgef1c"
"Ptprn2.2",0.000254180657699691,-0.392551746912337,1,0.986,1,"IntP.A2","Ptprn2"
"Sulf1",0.000261211800025812,0.962021334983706,0.372,0.168,1,"IntP.A2","Sulf1"
"Cfdp1.1",0.000263506981521772,-1.36274922278351,0.349,0.614,1,"IntP.A2","Cfdp1"
"Pdgfc.1",0.000276571484797945,0.516361689978019,0.93,0.751,1,"IntP.A2","Pdgfc"
"Fnip2.2",0.000278486592844533,0.403734946622444,0.93,0.722,1,"IntP.A2","Fnip2"
"Sipa1l2.3",0.000279365769752853,0.551712446233257,0.884,0.726,1,"IntP.A2","Sipa1l2"
"Postn",0.000288336674184848,2.85626664749865,0.233,0.084,1,"IntP.A2","Postn"
"Camkmt.1",0.000321536378327054,0.556003121459785,0.884,0.738,1,"IntP.A2","Camkmt"
"Prelid3a",0.000328792773788496,1.01285937678073,0.419,0.198,1,"IntP.A2","Prelid3a"
"Gpr37.3",0.00034681594263404,0.867714710348733,0.419,0.198,1,"IntP.A2","Gpr37"
"Mark2.1",0.000353805258285939,0.327937233556994,1,0.9,1,"IntP.A2","Mark2"
"Prkca.2",0.000372146282939501,0.704688569603275,0.884,0.72,1,"IntP.A2","Prkca"
"Nfkb1.1",0.000372933730062627,1.01882827741314,0.744,0.572,1,"IntP.A2","Nfkb1"
"Nr3c1.1",0.000374059009011452,0.808618833216058,0.791,0.679,1,"IntP.A2","Nr3c1"
"Nr2f1.2",0.000375196428869736,0.959995909648836,0.651,0.405,1,"IntP.A2","Nr2f1"
"Pcdh17.2",0.000394519710754161,0.323291535370002,1,0.855,1,"IntP.A2","Pcdh17"
"Slc17a6.1",0.000398481364017138,0.296169079582097,1,0.985,1,"IntP.A2","Slc17a6"
"Kcnt1.1",0.000407793230703409,0.834937244424554,0.791,0.617,1,"IntP.A2","Kcnt1"
"Cers6.1",0.000410158425796616,0.485307392026032,0.953,0.798,1,"IntP.A2","Cers6"
"Uaca.1",0.000416226461006389,0.480135151418154,0.93,0.719,1,"IntP.A2","Uaca"
"Arl16",0.000416743585979524,0.948874126459083,0.163,0.044,1,"IntP.A2","Arl16"
"Podxl.1",0.000419433741414434,-3.71218137752736,0.093,0.333,1,"IntP.A2","Podxl"
"Grin2b.1",0.000430138344865401,0.869218238873017,0.86,0.823,1,"IntP.A2","Grin2b"
"Rorb",0.00043257843578347,-2.23442568990962,0.558,0.756,1,"IntP.A2","Rorb"
"Bmpr2.1",0.00044396030355231,0.411243167924056,0.977,0.958,1,"IntP.A2","Bmpr2"
"App.2",0.000450280135818976,-0.413727897268325,1,0.999,1,"IntP.A2","App"
"Zcchc24",0.000457737225060522,1.01034242310573,0.651,0.474,1,"IntP.A2","Zcchc24"
"Kcnd2.2",0.000479390740270899,-0.559111784834977,0.977,0.955,1,"IntP.A2","Kcnd2"
"Nova1.1",0.000488628750045934,0.298369775651483,1,0.997,1,"IntP.A2","Nova1"
"Ano2.1",0.000494039803033298,0.937625199650972,0.628,0.422,1,"IntP.A2","Ano2"
"Nr3c2.1",0.000505457317796994,0.425481115967754,0.977,0.909,1,"IntP.A2","Nr3c2"
"Kcng2.2",0.000506617468457292,-2.25670711675611,0.837,0.907,1,"IntP.A2","Kcng2"
"Nkain4.1",0.000522871470805898,1.53512338823408,0.721,0.581,1,"IntP.A2","Nkain4"
"Iqsec3.2",0.000529640251403087,-0.468932220482813,0.884,0.956,1,"IntP.A2","Iqsec3"
"Plekha5.1",0.000531771662574476,0.371953577081003,1,0.864,1,"IntP.A2","Plekha5"
"Tmtc1.1",0.000546241730845787,0.302791608531547,1,0.932,1,"IntP.A2","Tmtc1"
"Rassf9.1",0.000548344054854604,-0.64595265378241,0.419,0.192,1,"IntP.A2","Rassf9"
"Tenm4.2",0.000564633964282658,-0.93511245152441,1,0.919,1,"IntP.A2","Tenm4"
"Rela.1",0.000572144144478062,0.409343208035981,1,0.862,1,"IntP.A2","Rela"
"Ralyl.1",0.000573174787426501,0.356114545441844,1,0.974,1,"IntP.A2","Ralyl"
"Zmynd10",0.000575401511760571,0.65254113375729,0.698,0.481,1,"IntP.A2","Zmynd10"
"Plekhd1.1",0.000596422203594291,0.698489703989021,0.512,0.279,1,"IntP.A2","Plekhd1"
"L3mbtl3.1",0.000607676190399319,-1.77801107884725,0.233,0.488,1,"IntP.A2","L3mbtl3"
"Nktr.1",0.000618123058572556,0.556798741224118,0.977,0.972,1,"IntP.A2","Nktr"
"4932438A13Rik.1",0.000631247943391498,0.54114234664004,0.953,0.916,1,"IntP.A2","4932438A13Rik"
"Pdgfa.1",0.000639883096995294,0.740942998904431,0.93,0.772,1,"IntP.A2","Pdgfa"
"Cdkl5.2",0.000657401678250086,0.492543396308519,1,0.933,1,"IntP.A2","Cdkl5"
"Tenm2.2",0.000684100512003329,-0.462855989744063,1,0.956,1,"IntP.A2","Tenm2"
"Rimbp2.1",0.000686566734263354,0.420015593344248,1,0.932,1,"IntP.A2","Rimbp2"
"Jak2.1",0.000695189954201623,0.397371395357143,0.698,0.477,1,"IntP.A2","Jak2"
"Anks1b.2",0.000726852963109198,0.31183654199124,1,0.983,1,"IntP.A2","Anks1b"
"Kcnab1.3",0.000728001254683002,-1.96941554707855,0.326,0.523,1,"IntP.A2","Kcnab1"
"Srd5a2.1",0.000734161230506303,-2.84193808942621,0.07,0.307,1,"IntP.A2","Srd5a2"
"Chst8.2",0.00075393570202698,-0.600529884849319,0.907,0.934,1,"IntP.A2","Chst8"
"Ptprg.2",0.000761665543157301,-0.718604142346962,0.953,0.941,1,"IntP.A2","Ptprg"
"Chd1l",0.00076474565445326,1.24098969847928,0.465,0.254,1,"IntP.A2","Chd1l"
"Spag16.2",0.000785858484741255,-2.31869401531263,0.326,0.578,1,"IntP.A2","Spag16"
"Ptchd1.1",0.000788964843935742,1.05005095540152,0.581,0.366,1,"IntP.A2","Ptchd1"
"Sv2c",0.000798880027474447,-1.06569260511383,0.256,0.541,1,"IntP.A2","Sv2c"
"Hipk2.2",0.000803535586602931,0.286925008653371,0.977,0.837,1,"IntP.A2","Hipk2"
"Me1.1",0.000832942853671362,0.443411334595081,1,0.922,1,"IntP.A2","Me1"
"Tmem211",0.000836890013557742,-1.31788603234178,0.581,0.77,1,"IntP.A2","Tmem211"
"Agtr2",0.000841931161342794,1.58421700481524,0.279,0.118,1,"IntP.A2","Agtr2"
"Ptprf.2",0.000842729757144882,0.325504347301049,0.953,0.811,1,"IntP.A2","Ptprf"
"Htr4",0.000858374869371266,-1.72586938884102,0.256,0.496,1,"IntP.A2","Htr4"
"Ninj1",0.000863382986900633,0.846729485194013,0.372,0.172,1,"IntP.A2","Ninj1"
"Bmp2",0.00087007150030519,2.27937082639801,0.326,0.163,1,"IntP.A2","Bmp2"
"Dars.1",0.000870343968763533,0.546603420469865,0.86,0.716,1,"IntP.A2","Dars"
"Kcnip1",0.000872411219655866,1.26210455999508,0.581,0.406,1,"IntP.A2","Kcnip1"
"Dsg2",0.000887859731668965,0.875887148412931,0.163,0.046,1,"IntP.A2","Dsg2"
"Serinc4",0.00090623299856515,1.10958480208937,0.233,0.085,1,"IntP.A2","Serinc4"
"Sema5a.3",0.000920355132781421,0.414850678522558,0.977,0.769,1,"IntP.A2","Sema5a"
"Kcnh5.1",0.000924385656815638,1.1513922543729,0.651,0.436,1,"IntP.A2","Kcnh5"
"Gpr149.1",0.000930599772521485,-2.7216051944759,0,0.208,1,"IntP.A2","Gpr149"
"Slc19a2.1",0.00101400781956098,0.903104957256668,0.465,0.265,1,"IntP.A2","Slc19a2"
"Col14a1.2",0.00104604835008194,1.79677392427967,0.349,0.176,1,"IntP.A2","Col14a1"
"Tenm3.1",0.00106018079498934,-0.747277112839313,0.791,0.896,1,"IntP.A2","Tenm3"
"Cpne8.2",0.00107603359839789,-0.961913071212722,0.581,0.803,1,"IntP.A2","Cpne8"
"Dlgap2.1",0.00107708337328424,0.317974345489286,0.953,0.734,1,"IntP.A2","Dlgap2"
"Pter",0.00109411389548369,-2.43959194024765,0.047,0.271,1,"IntP.A2","Pter"
"Cib2.1",0.00113067352700198,0.807717820981001,0.721,0.542,1,"IntP.A2","Cib2"
"Fstl4.2",0.00115445749985923,0.434101141276956,0.953,0.956,1,"IntP.A2","Fstl4"
"Trpm3.2",0.00118767636467743,0.339964753565448,0.884,0.757,1,"IntP.A2","Trpm3"
"Htt.1",0.00120485857967916,0.510859761095224,0.93,0.852,1,"IntP.A2","Htt"
"Pcdhac2.1",0.00123095085013673,0.318972438113123,1,0.937,1,"IntP.A2","Pcdhac2"
"Lnx1.3",0.00124330619998311,0.549203375618424,0.721,0.508,1,"IntP.A2","Lnx1"
"Fat1.2",0.00126094274106697,0.398245810162122,0.744,0.47,1,"IntP.A2","Fat1"
"Prex1.3",0.00126834835724446,-1.15388705506596,0.605,0.715,1,"IntP.A2","Prex1"
"Syndig1",0.00126845199457736,0.970401329673411,0.674,0.496,1,"IntP.A2","Syndig1"
"Ascc1.1",0.00126879810952999,-1.00752736100062,0.279,0.545,1,"IntP.A2","Ascc1"
"Gpx3.2",0.00127688400160411,0.64662566012437,0.698,0.5,1,"IntP.A2","Gpx3"
"Neo1.1",0.00130646122299093,0.350850923270979,0.977,0.955,1,"IntP.A2","Neo1"
"Rasgrf2",0.00132343578109308,-0.762569013710924,0.349,0.59,1,"IntP.A2","Rasgrf2"
"Klhl35",0.00132368282442939,0.258680435789549,0.116,0.027,1,"IntP.A2","Klhl35"
"Arhgap40",0.00134321866417255,1.4533710426953,0.209,0.075,1,"IntP.A2","Arhgap40"
"Pde4d.2",0.00136337250420177,0.306818283238403,1,0.959,1,"IntP.A2","Pde4d"
"Hpcal1.1",0.00139406972062204,0.712172988465875,0.791,0.652,1,"IntP.A2","Hpcal1"
"Tmcc3.2",0.00140318329015685,0.712565818985602,0.628,0.393,1,"IntP.A2","Tmcc3"
"Lama3.1",0.0014390800090639,0.417277088806991,0.86,0.693,1,"IntP.A2","Lama3"
"Pax6.1",0.00144165365362029,-3.25604304816641,0,0.195,1,"IntP.A2","Pax6"
"Smarca2.1",0.00146519882797011,0.458052163194171,0.977,0.933,1,"IntP.A2","Smarca2"
"Tuba1a.1",0.00146740985641308,0.462745864814399,0.907,0.906,1,"IntP.A2","Tuba1a"
"Drd3.1",0.00147448612853587,-3.09110496155807,0.093,0.303,1,"IntP.A2","Drd3"
"Itgax.1",0.00148038823062747,-1.8911250348767,0.116,0.329,1,"IntP.A2","Itgax"
"Mindy2.1",0.00149384715307381,0.518944219564691,0.767,0.555,1,"IntP.A2","Mindy2"
"Galnt3.1",0.00149841886953158,0.476164071110931,0.814,0.631,1,"IntP.A2","Galnt3"
"Phf6.1",0.00151762135084822,-0.951020657160992,0.326,0.545,1,"IntP.A2","Phf6"
"Epha7.2",0.00152061457955556,0.494896179335377,0.907,0.702,1,"IntP.A2","Epha7"
"Sra1.1",0.00153737164588323,0.546585900274701,0.535,0.316,1,"IntP.A2","Sra1"
"Galnt14.2",0.00154149538497727,0.791194483558048,0.512,0.311,1,"IntP.A2","Galnt14"
"Npy2r.2",0.00154296096773235,1.14821300065697,0.395,0.201,1,"IntP.A2","Npy2r"
"Tmem163",0.00156315257659715,0.43246008936458,1,0.873,1,"IntP.A2","Tmem163"
"Gpm6a.2",0.0015669345595212,0.278442773055096,1,0.918,1,"IntP.A2","Gpm6a"
"Rock1.1",0.00157563257587647,0.404307876058725,0.907,0.758,1,"IntP.A2","Rock1"
"Kcnh7.2",0.00160062940179273,-0.716989661877017,0.302,0.562,1,"IntP.A2","Kcnh7"
"Zfp608.2",0.0016506922469943,0.401679106944854,0.837,0.644,1,"IntP.A2","Zfp608"
"Ankfy1.1",0.00165361280050828,1.62704430760139,0.256,0.108,1,"IntP.A2","Ankfy1"
"Add3.1",0.00168776160032956,0.454956472587916,0.953,0.916,1,"IntP.A2","Add3"
"C530008M17Rik.1",0.00171178924947512,0.420139878002559,0.93,0.789,1,"IntP.A2","C530008M17Rik"
"Syt7",0.00173298984779373,0.699315135574448,0.442,0.233,1,"IntP.A2","Syt7"
"Fdft1.1",0.00174937667474234,0.763253745972738,0.628,0.418,1,"IntP.A2","Fdft1"
"Cbln2.1",0.00176259192753735,0.59834349181589,0.326,0.149,1,"IntP.A2","Cbln2"
"Suclg2.1",0.00179290163227037,0.568962086266973,0.767,0.585,1,"IntP.A2","Suclg2"
"Itga4.2",0.00180802532765052,-1.41346310222569,0.163,0.396,1,"IntP.A2","Itga4"
"Klhl41.1",0.00182700183520627,0.821728579898531,0.767,0.568,1,"IntP.A2","Klhl41"
"Unkl.1",0.00186340337482714,0.357498723480673,0.953,0.865,1,"IntP.A2","Unkl"
"Lgr5.1",0.00189775865402847,1.27534862472067,0.698,0.524,1,"IntP.A2","Lgr5"
"Atp8a2.1",0.0019061214576761,-0.479229354737856,1,0.967,1,"IntP.A2","Atp8a2"
"Ndst4",0.00191576008679311,0.256062330038938,0.256,0.542,1,"IntP.A2","Ndst4"
"Ppp1r1c",0.00191973473704596,-3.03519917216625,0.093,0.303,1,"IntP.A2","Ppp1r1c"
"Galnt16.1",0.00192626787608181,0.852339077646867,0.558,0.386,1,"IntP.A2","Galnt16"
"Arhgap6.2",0.00193098167357577,-1.08539472958004,0.512,0.694,1,"IntP.A2","Arhgap6"
"Sntg2.2",0.00193148804527641,-1.89800730720048,0.86,0.792,1,"IntP.A2","Sntg2"
"Plag1.1",0.00194626478532388,0.544158135028376,0.744,0.49,1,"IntP.A2","Plag1"
"Dmxl1.1",0.00197351360909096,0.369215609162762,1,0.869,1,"IntP.A2","Dmxl1"
"Sertm1.1",0.00197692937991092,-1.44586893613318,0.256,0.483,1,"IntP.A2","Sertm1"
"Fgd4.2",0.00198085426980229,0.560737583300244,1,0.925,1,"IntP.A2","Fgd4"
"Grip1.2",0.00200464884715736,0.349044736486523,0.907,0.807,1,"IntP.A2","Grip1"
"Eml6.2",0.00211527988065093,0.567018324163724,0.977,0.951,1,"IntP.A2","Eml6"
"Stip1.1",0.00212929880886896,0.285881210728725,0.953,0.848,1,"IntP.A2","Stip1"
"Mep1b.1",0.00213623000778306,2.3909957500496,0.163,0.054,1,"IntP.A2","Mep1b"
"Nwd2.2",0.00215329848158791,0.419243203478719,0.767,0.586,1,"IntP.A2","Nwd2"
"Ano1.2",0.00218446446589363,-2.11049024619578,0.326,0.509,1,"IntP.A2","Ano1"
"Ctnna1.2",0.00223757006979353,1.25189511729651,0.605,0.468,1,"IntP.A2","Ctnna1"
"Slc35f4.1",0.00224040883498877,0.406019634125709,0.953,0.848,1,"IntP.A2","Slc35f4"
"Acad9",0.00224482580014371,0.380102714084893,0.907,0.721,1,"IntP.A2","Acad9"
"Arhgdib.2",0.0022694565857463,0.630903182323785,0.698,0.46,1,"IntP.A2","Arhgdib"
"Iqsec1.2",0.0022852438330168,0.366140086957413,1,0.951,1,"IntP.A2","Iqsec1"
"Myl6.1",0.00229472271274632,0.308345294903315,0.953,0.855,1,"IntP.A2","Myl6"
"Gabra1.3",0.00230911826281781,-0.954251188766508,0.977,0.991,1,"IntP.A2","Gabra1"
"Inhbb",0.00231137440395361,-3.30508595882006,0,0.181,1,"IntP.A2","Inhbb"
"Pnpla7",0.00232709749932186,-1.66969580839016,0.674,0.757,1,"IntP.A2","Pnpla7"
"Crim1.1",0.00234776745384503,-0.690119851307538,0.953,0.924,1,"IntP.A2","Crim1"
"Thap1",0.00236849427963108,0.916896954907343,0.209,0.081,1,"IntP.A2","Thap1"
"Snx25.1",0.00238834766903663,-0.953267905901765,0.674,0.775,1,"IntP.A2","Snx25"
"Ebpl.1",0.00241068744693845,0.889774324648835,0.349,0.171,1,"IntP.A2","Ebpl"
"Pnkp.1",0.00245041038856306,0.327260168632806,0.488,0.28,1,"IntP.A2","Pnkp"
"Msrb3.1",0.002464868332368,0.649474105387254,0.814,0.67,1,"IntP.A2","Msrb3"
"Khdrbs2.1",0.00246575428189607,-0.391775781229073,0.977,0.97,1,"IntP.A2","Khdrbs2"
"Pcdh10.2",0.00254046425546388,0.433105198522339,0.674,0.414,1,"IntP.A2","Pcdh10"
"Srgap1.3",0.00257292089367253,0.312851958928088,1,0.969,1,"IntP.A2","Srgap1"
"Satb1.2",0.00257350440331781,-0.860158919578518,0.767,0.868,1,"IntP.A2","Satb1"
"Adnp.1",0.00262368010332009,0.296446152299229,1,0.918,1,"IntP.A2","Adnp"
"Colec11.2",0.00263514101094069,0.464235389687364,0.581,0.401,1,"IntP.A2","Colec11"
"Gale.1",0.00264366979230867,-0.489297576146019,0.349,0.594,1,"IntP.A2","Gale"
"Lypd1.1",0.00266930306278613,-1.70589466297802,0.14,0.352,1,"IntP.A2","Lypd1"
"Alkbh1.1",0.00267681430652165,0.532579760016387,0.581,0.356,1,"IntP.A2","Alkbh1"
"Sema5b.3",0.00267787539818198,1.12574635297327,0.744,0.533,1,"IntP.A2","Sema5b"
"Ryr3.2",0.00268705027507577,0.26982016748171,1,0.964,1,"IntP.A2","Ryr3"
"Usp24.1",0.00270958343702342,0.635561709235521,0.837,0.671,1,"IntP.A2","Usp24"
"Adcy5.2",0.00273780207887267,0.536166788227845,0.93,0.772,1,"IntP.A2","Adcy5"
"Plxdc2.3",0.00275602180841145,0.864630114123623,0.791,0.757,1,"IntP.A2","Plxdc2"
"Ctsc",0.00277526188857562,1.17323298959114,0.395,0.199,1,"IntP.A2","Ctsc"
"Smoc1.3",0.00282065323956561,0.533284677993437,0.86,0.715,1,"IntP.A2","Smoc1"
"Mpp3.1",0.00284169740657728,0.346843640843036,0.953,0.847,1,"IntP.A2","Mpp3"
"Bag2.1",0.00284387903152922,-0.905619788408532,0.372,0.589,1,"IntP.A2","Bag2"
"Vrk3.1",0.00286348633943785,0.432519747158465,0.953,0.793,1,"IntP.A2","Vrk3"
"Rasgef1a.1",0.0028941813632268,-0.608152000826813,0.744,0.848,1,"IntP.A2","Rasgef1a"
"Rnf207",0.00291827691748107,0.690709247627464,0.419,0.233,1,"IntP.A2","Rnf207"
"Golt1b.1",0.00298022877938392,0.47773725334809,0.488,0.265,1,"IntP.A2","Golt1b"
"Ddx60.1",0.00298763356411876,0.4727520489155,0.837,0.701,1,"IntP.A2","Ddx60"
"Kcnb1.2",0.00299912162782004,0.451647078067925,0.628,0.429,1,"IntP.A2","Kcnb1"
"Clvs1.1",0.00301778164816744,0.389670068181577,0.93,0.878,1,"IntP.A2","Clvs1"
"Srsf5.1",0.00304486868455787,0.326167574788983,1,0.81,1,"IntP.A2","Srsf5"
"5730480H06Rik.1",0.00305192081837209,-0.645857115076686,0.488,0.719,1,"IntP.A2","5730480H06Rik"
"Nudt7",0.00305320810858506,0.29541510324963,0.395,0.206,1,"IntP.A2","Nudt7"
"Rad17.1",0.00311100324244761,0.786791678444767,0.581,0.386,1,"IntP.A2","Rad17"
"Znrf2.1",0.00312841215637228,0.479440985591793,0.953,0.86,1,"IntP.A2","Znrf2"
"Il1rapl1.2",0.00315026421755779,-0.336443827948449,1,0.947,1,"IntP.A2","Il1rapl1"
"Dcaf17.1",0.00319031326063534,0.537262321685561,0.953,0.861,1,"IntP.A2","Dcaf17"
"Zfp521.1",0.0031977156835146,-0.607481019648607,0.977,0.927,1,"IntP.A2","Zfp521"
"Arrdc3.1",0.00321790336718436,0.770254214510507,0.628,0.422,1,"IntP.A2","Arrdc3"
