"","RNA.Med.A1","RNA.MedL.A1","RNA.MedL.A2","RNA.IntA.A1","RNA.IntP.A1","RNA.IntP.A2","RNA.Lat.A1","RNA.Med.B1","RNA.MedL.Bgly","RNA.MedDL.B1","RNA.IntA.B1","RNA.IntA.B2","RNA.IntP.B1","RNA.Lat.B1","RNA.Lat.B2"
"Pwwp2a",85.9666644045691,97.1407827670033,104.783163018124,81.3384361427575,99.7396550673422,77.715487100135,56.0767755562282,59.84906998546,72.7832199260073,104.302379927669,68.072447599,72.4295497667844,45.6179910121242,75.362870922043,59.2419189979052
"Ttc1",102.517011724998,121.883441155726,126.358312266936,142.332248149287,107.490391791621,69.609109583738,94.1306524658597,126.118285493426,111.62437672029,126.76874681606,147.082755176095,114.025233254362,164.143338591777,107.285819212524,137.016363309706
"Adra1b",1.14832985184476,4.12424419816149,4.26279113536116,1.0310751718662,10.8733562146727,6.41958797141043,4.66156157460763,1.76417135732663,19.554980248057,7.52913508151818,2.39052326667863,3.34756876065791,3.19260958886593,3.60383245395206,18.3638670426523
"Il12b",0,0.0181930771318242,0.0133229123289485,0,0,0.0110089547452347,0.0125416681682784,0.0318017740413777,0.035893677404416,0.0112746607532937,0.00269778417022489,0,0.00258059550730296,0.00363055020461259,0
"Ublcp1",44.7306429650071,60.0891782477415,55.0821301788206,52.6122516838081,33.4054085021756,46.4426331708477,53.4610922272001,48.9157037961136,36.5685330584575,52.5067220367592,61.3887572348977,74.2144340979549,58.2116937504784,57.4856608066278,48.1223843980002
"Rnf145",72.4033807392054,95.4309665558432,88.8481419816897,107.786017583395,117.338579868184,89.1426791287503,85.7203564888864,120.347280134187,132.729724253458,116.662103389467,156.385398850371,125.407663296094,127.673707648376,128.155355706099,112.460006320847
"Ebf1",135.757383178697,76.1259755262684,279.192640559659,33.0462115448591,144.772821349148,214.492602247318,50.8708722587086,107.988995789258,71.1111785051776,83.7081413970991,66.8538407705738,53.5400355308576,127.885856875243,83.8880323213837,44.7882065082661
"Clint1",79.2347993052638,107.318489978922,144.087388503457,75.1711073671166,124.496152218868,77.5980479986275,86.8137462014877,141.818106013054,127.178493002121,131.624429377156,114.665875904809,103.136258900951,89.7108298816604,114.789177218501,95.5983030170075
"Lsm11",10.2046455839272,21.101179268111,15.2371122879297,5.85659479074707,11.6774297478258,12.4343802595661,10.4112911386984,7.944786087837,3.15458906970221,16.2667804968809,11.9826945473761,8.6641101825281,9.45462371767574,9.5346382404208,5.93012708970517
"Thg1l",4.12096371152151,5.77378758066797,6.00591701371535,3.6266696945352,1.2780812566817,2.80430747914249,3.0171326038879,4.43242785936116,1.80351298647496,3.29845509625691,3.34624071972421,1.70849719086029,6.88047034755784,3.15673038691776,1.02054730535224
"Sox30",3.14239144234652,2.43861238245497,2.23235352866839,2.26996135935985,1.35576255495603,2.07332547470696,2.24433210426805,3.86018982476067,4.08585899910133,2.74718541050908,2.46118815202982,3.45400762770816,2.741020655431,3.04388131527424,3.37908455496656
"Nipal4",0.0249812679247347,0.0556004359578688,0.0613896030303828,0.0687347530727367,0.0462700895297196,2.65333928652331,0.145767410536112,0.134922739710786,0.151224766250049,0.286393479400406,0.31218233181953,0.032899472023825,0.0905575977044619,0.374708944186033,0.0334141115152006
"Cyfip2",389.336348406027,434.434337846898,408.825957476806,347.580927830451,402.304798350921,348.430049814174,465.096558407981,380.796415502631,449.249224568346,385.02052443591,409.320530200187,431.212355094399,415.704747582035,402.453716774743,397.32616346431
"Med7",3.4031284062081,0.826889098311989,3.17161607552818,2.29635302793842,2.67448513253963,1.69254580998362,1.4887413080404,1.72456934780039,1.29600662706435,4.32613684911436,3.21398110886425,3.02653526865405,3.27024478911093,2.8013101916956,1.48929953545476
"Sgcd",422.783326775636,88.6951503853183,181.561632008266,46.3736937274211,106.447460710293,435.158196833216,118.109717928806,220.659327439867,544.919009933056,74.5336852609627,255.393627800597,164.924000510797,612.253693399456,292.899649873396,434.978349032111
"Rack1",174.844577294571,65.96741919809,80.5202384950406,93.5528182400407,93.8934679266648,68.8430784633358,68.7186952057799,57.6192728741803,67.0320767860741,48.64344191559,63.980256321984,85.8095971523278,54.6138823711693,67.1451376970336,100.821438281245
"Trim7",2.39554976274079,3.01339753882941,9.65337266580338,3.78004682565696,7.61066558520159,10.0710976680939,6.13850816663919,2.58177984968093,4.95252438056968,5.76818918781667,1.43749065283982,0.656315170582158,6.34880666178039,3.11820923021952,1.13828735516869
"Mgat1",6.68442131192642,15.2217842613749,6.13302629535979,24.5372310838273,6.18708714621336,21.9514594569636,24.620796894483,6.64901527239891,17.1083870591477,53.1240435561892,15.9499378843406,14.7994379727453,17.942902943082,16.8502225050742,13.2253903108563
"Flt4",4.28498019278133,1.44527737612124,0.168309430195778,0.850348233823502,0.0234314181282966,0.974413798588168,2.69167487722682,12.2271632463457,0.572401812345696,1.23998929282123,1.18341025104487,0.0370080639557753,2.90243019791771,0.33060824833739,0.0794599348941413
"Cnot6",59.9332525727797,48.0685163724619,59.1672864791956,54.2590640732121,54.3338257952827,46.9111237822335,43.4804254666055,31.5690927629968,53.6985278787822,41.0899231873147,44.5679213625752,40.3300212304478,53.3569156519787,39.9704212229548,38.9820897001312
"Gfpt2",3.23552794298011,1.0617150461283,1.71103102010994,1.52690190234539,8.7520327814281,15.8954763519137,6.48820210749749,2.04945619114791,2.01707114627563,4.90049487080136,2.32548455601951,1.33058983800061,0.695248087909821,1.32297025953402,1.31891570380903
"Mapk9",165.587215984842,118.66320147782,140.035948274107,142.005194518799,133.342847332682,124.158490478146,170.426960731313,117.62117240045,113.260357379214,138.81715051722,127.509180900368,121.047129480577,139.894546787971,146.775226993864,125.975022107942
"Rasgef1c",87.5023682659716,29.2485755331497,39.9698852049261,24.2780698802998,12.6500206139391,35.739368652985,9.72658527341548,43.0255798000766,15.4658150438741,19.6346778454739,20.5419722479436,10.6079704749526,14.2306177057058,10.5568526131689,26.3498320403571
"Rnf130",320.915887645275,300.213696612686,232.383086162282,211.626409974918,173.750831883885,218.275767800755,208.123969078987,258.742662990628,204.401033171582,228.993158534429,248.136804707239,215.981433324889,270.58832887464,226.4858907489,158.852411920214
"Tbc1d9b",82.0135793799318,65.2357873599554,100.972287953151,71.5188639634591,108.184926985611,80.9093708639985,95.9659702419696,82.1880701111244,69.7764000672962,95.1722923801815,74.0312380085465,76.9689546670192,88.9001940598677,82.5103877769781,87.4561248844808
"Mrnip",12.4413274032212,18.1736622804478,14.4130690458049,21.0324457198339,8.84371286182417,13.9082023000051,15.079272315954,5.55665676373869,7.70095102016027,12.7838486017856,6.70469374349224,7.70817475992954,13.036561959003,10.0321989416136,20.4827429424439
"Sqstm1",151.187013875421,155.603290123023,226.511232854586,119.616556069666,170.676816116158,185.295572048266,163.868001697328,94.7910159277864,138.865542435727,87.7164470880767,112.317543854995,153.981719616037,115.046925753893,83.1920479845107,95.6199923227243
"Ltc4s",0,0.00628608029363739,0.234160614980706,0,0,0,0,0,0,0,0,0,0.0592308518502139,0.00832410489767957,0
"Canx",199.110581383849,250.817949979129,333.118409964082,250.497925661539,313.630931620369,320.196434815011,166.786375302635,170.644004420151,145.965929778279,172.782401935163,158.667464717501,196.387764697577,164.323755456282,139.204862793766,178.19275762312
"Rufy1",77.2872525693671,45.1512091496478,82.7079313974395,64.7508722804176,90.6297389012347,109.549618875078,111.422250260135,77.6991666829422,63.7500710480416,66.6086793464006,63.2834263017932,76.7718604329965,58.6750686078479,60.5106738897077,56.2110724768684
"Adamts2",5.6955891594477,3.36961966576213,0.435255933912735,30.4459539832291,34.6481505824751,87.4850966522147,23.3559391573208,72.872189990864,27.1705948664259,12.7749742354263,58.8942567226849,46.3516296285664,85.6153400188372,66.5475039056186,37.8368449669208
"Clk4",108.927616087133,169.363596103533,214.710595836792,174.113643254296,228.99741603117,130.591441201561,158.5348545396,206.6982229945,230.663674907239,189.681249209498,226.169532758898,229.722369628013,196.200836047556,220.225829199396,205.148890951323
"Phykpl",50.7855669382775,60.1809200003223,31.7050534871104,35.7261600784003,32.5559729097869,47.0137508824302,35.9424703747243,37.3603452341197,28.2194532553443,27.4350673190522,29.5080955657292,24.4262312959757,24.7930135660557,35.880882210065,71.7166044308094
"Hnrnpab",2.265778645856,8.94824313146798,3.25700362364098,8.12115949086001,4.69428732172639,12.1386638290126,8.55382897948932,2.21826225714424,2.63981985093567,3.03773592869261,3.96115535506128,9.71129713064319,2.84288672906306,2.44357511006792,5.38199905651967
"Nhp2",3.71463984800156,10.9672826610278,8.18066298701998,11.2380824193711,15.6151710144495,10.7475411550192,10.5100355242371,10.9365215625778,3.44809700168862,14.0777044241801,13.1070543655914,12.8150917180657,8.21907575125076,14.9917019437213,0
"N4bp3",7.42637420714985,9.88957840818369,21.6069626848341,2.01246249534445,1.90471918248913,6.97253795633829,2.87475152299829,9.58034504155111,3.95709075585859,6.0127478744271,11.6921964930907,12.6453871833834,10.2362139886706,5.02090724764518,8.56814370829485
"Sec24a",219.547547269897,141.233976062717,103.127951704768,154.192795649445,108.152778947587,129.060514215125,149.479559489503,169.752638349925,163.102401938808,145.279354283047,165.018146541601,160.656128895065,166.164694018348,163.058033448966,135.921561904168
"Sar1b",76.4832683399938,103.875556153983,165.020118683479,79.5568792793839,114.434575646179,112.395871662703,96.7241900592802,100.915663894487,70.2546933740961,85.1588233004949,107.294930433287,117.909544050133,89.3204009043299,80.1142192222991,109.284703844457
"Jade2",30.9207509645173,20.0437112292912,10.150672311323,18.694849285393,26.109952463953,10.2955950609746,14.0184919727226,18.9254697389604,12.5275907578979,40.0474638678226,16.0041414323295,16.7521093693773,16.2780646568184,15.0512267044641,17.349391333934
"Ube2b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ppp2ca",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Skp1a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tcf7",0.0649955970380191,0.0294402738141522,0.0724883303922304,0.0448086247165081,0.00930992932544041,0.0113365728723973,0.114610826530897,0.055315211983814,0.0695078970470862,0.0200908976500561,0.253413200994767,0.0421832823205845,0.0576790517908274,1.60620227171933,0.0851227172953675
"Vdac1",215.601506483936,246.416314691937,285.394437008547,208.24696092488,281.080225646327,258.071272689342,188.393720946648,170.974060481452,171.480678144558,219.13866084653,195.220076996691,237.414883728752,186.899808043723,173.335039914452,190.902377842832
"9530068E07Rik",37.4186655117144,39.5161904516034,81.8184174312408,28.8906418647237,51.6759507126667,65.4999281094671,46.611117644135,40.3770884937123,32.6395219516547,30.0370562984479,50.371233427287,49.4328531923655,27.5903539409916,27.7702263067641,37.1845631605174
"Fstl4",260.125563167388,191.816403346414,232.18024640161,143.120685263938,357.823527944984,299.436790143684,77.968154711847,254.764224400516,167.792480594303,180.91706137066,151.950945767551,128.928391361082,140.744052448433,125.37922552831,123.107890135102
"Hspa4",109.72656869744,98.3484437165014,119.419163606137,73.4023638220604,123.648796218886,78.4884912949556,83.8718412868955,96.322063228978,84.8054006287921,103.896183838135,88.9467747624056,89.3899258406736,109.208957892862,89.512425945392,105.776244839694
"Zcchc10",29.6739902073851,14.2248355854421,8.59259204882722,13.5191223045798,2.92036509619178,7.10577346951551,11.2356182342423,13.2001533041462,20.1000610246923,19.2328608802806,17.5339875943761,10.8255897582635,18.5086956186846,14.7189181349129,13.5529775778552
"Aff4",306.127600373302,427.919870986491,378.491288824622,358.076205809836,388.853298510718,400.355608974393,345.55722720054,385.512356089348,339.359514567045,356.718081936402,348.996929568684,372.496510751321,348.811266063275,378.147526793687,379.834634742529
"Leap2",0,0.0195166201585608,0.0348029502642056,0,0,0.619091250240493,0.288146115437385,0,0.159040970226258,0,0.671642021088566,0.0116740166275354,0.935934325471725,0,0.409623415564786
"Uqcrq",166.710370969952,137.98330146669,150.461926017354,103.833709278511,132.743310625129,108.441373187004,117.119924132047,77.095456636145,109.173035189056,145.546440579379,108.152933211348,109.295992931123,95.6796772433484,85.220657068357,82.3060005491608
"Gdf9",0.121085614156789,4.0490547729818,6.99987632644581,1.58288889337963,1.05882356830275,0.941133137822083,0.0658230506312675,0.281036559719714,0.129904552023287,2.29544580751762,3.33497962032202,5.93241335146481,1.51332701126966,2.21837436940055,5.07484109005587
"Shroom1",2.95636930056679,2.04029755951211,1.0259471072366,1.00723133420065,0,7.64584529393945,0.0157213349362806,0.343573358206899,0.818378886586009,3.92701121189353,0.807349457925332,0.0205233875498822,0.173401346625475,0.72531198002953,0.302829854137963
"Sowaha",13.5792307175481,2.9223589756425,6.13466030157193,0.850064078639833,5.2677613449969,5.01478124255472,0.898808854073839,1.79705539344594,2.17178503286884,4.72227298685797,3.40149274478516,2.61964695207437,3.9060913067539,2.99417016623498,2.92806968230214
"Sept8",59.2414162881254,63.7215246399084,75.6734291581871,38.8918181791587,116.291954471037,106.686785291353,59.7650973060098,56.2684779646521,65.7413710829561,45.7816797189692,57.8205675266918,34.9355500238494,58.3010732574091,40.1545218747708,21.4068743882312
"Kif3a",179.727936272235,198.303112865188,149.348500538023,237.877806925447,234.692923121917,189.139411437158,162.793622778279,153.78996014594,159.110417981065,143.53404455867,175.581934663402,200.84471053664,174.759106669856,151.718772108805,164.885244363208
"Irf1",0,3.50193614024119,0.0248332213272274,0,0.0794839457134189,2.10563683731598,0.0130959111003457,2.32991291900221,0,1.73380522825686,0.336982346755913,5.16672728365181,0.946761555688886,0.452441430243161,0
"Pdlim4",0,3.20372265525701,11.8637198563128,3.70126316223789,0.160884914221124,0.0111120593401748,2.31317490055238,0.0142844991367421,5.20324650313023,4.33548005672465,0.758259547834194,0.00296193089459791,0.440253542461533,3.1959332432895,0
"P4ha2",3.79864337403378,15.4138260716887,50.4113464699018,23.8215080158806,60.3320019450575,61.1457614439816,17.1573699857375,25.7222629605213,26.1229741716484,35.7502968629993,31.9919529457549,18.187886750801,41.4372701179386,22.6057490292438,29.7169196381238
"Meikin",1.021298984654,0.393702438183746,0.958083746215376,0.934568190073445,0.398511586637503,0.858807837304499,1.30869522611952,1.03672765647059,3.64959139305242,3.43657593361361,2.34545662164728,0.799473230219345,0.69201736917088,0.512161646409347,0.2405744244483
"Fnip1",180.149897182823,175.517075767673,184.839571970224,177.145677847957,166.300603670243,169.873129511926,180.60893944154,136.152102908354,200.489642398287,160.67016711215,171.310103253303,180.287251820303,169.269677922621,147.990101120144,154.315592378724
"Cdc42se2",32.6906054758172,27.0344781538494,49.6640334994335,51.3648054825096,38.4014641039126,42.9188313250701,47.5951453678838,34.0020317167137,39.35888432219,34.8447706898039,34.7382614987611,45.3356446839208,24.3377169936418,35.1176509498227,34.3447373886067
"Lyrm7",14.1304758489925,27.7979393783279,32.3379129894117,29.454996486661,26.4414802990489,25.707918661978,28.9529275529404,38.7525199837061,37.2329916995542,14.4663047149305,26.5166063870062,34.9136449955537,18.9386777285443,28.9252739168672,39.076572578383
"Hint1",185.998253164941,167.299603633417,186.922763954861,134.213328256989,203.662452026103,148.861401472991,147.081291467267,109.820387423947,118.701682414789,164.621790773611,110.722647679173,119.507743889473,135.357102432578,93.0784248186196,92.735992079197
"Gpx3",7.92075285867928,8.43808415780288,72.5802485638305,8.24122448935987,4.49840628452885,78.6742588877293,6.69828505855762,6.8514270414625,7.2473840350056,3.39786275873668,1.45139765415297,1.2445142226183,0.400289380913982,1.54530524324635,0.206034216199242
"Tnip1",50.1007717642278,40.9497989281116,21.9107757630149,26.3033961146591,23.7989706613643,23.9447640873979,16.9926652950729,45.6690743159417,31.8134651315617,43.5608783783049,20.4159434488584,27.7475154004456,29.8045688908632,22.5378212521928,42.2008501649548
"Anxa6",146.467390181138,174.666869717334,94.9675628934537,135.437128480937,154.268394373286,116.836630272855,116.06086900826,202.510652286873,172.894591014749,191.789736261906,217.079485388914,266.214187604168,221.370434633884,170.94707472175,248.490381744544
"Gm2a",27.5372410593502,23.6604025382975,3.90709217177004,17.1078743294487,24.6839128106934,19.520244933776,8.67254487187731,11.3245216303842,6.73907256186055,19.7992851959926,11.7812820868487,11.2542044981924,12.6897878240655,7.3566978488204,14.2174638457083
"Slc36a1",31.1601877581046,30.1012521345531,33.2625646316998,62.8367991960379,31.4720190564977,26.9006665683711,38.4182441113605,53.3317789834719,41.2330365640115,41.8372164142981,51.2561390530412,84.3530080265951,34.4655149901631,48.87881553766,52.8968878080282
"Fat2",0.976171373324923,0.671614391747985,0.429227328050236,0.51038716136342,5.48629592626265,5.58282971621846,1.14477364930258,0.979148653227398,1.23324202477356,0.784206820556003,0.76181324034939,0.498037684010679,0.702138068734472,1.02407475186507,0.791385733175146
"Sparc",12.2436833397085,19.3264612669963,73.139510153881,39.065415926406,25.544244378958,36.9295877653422,16.580128563888,31.6870896527216,32.2824867005995,42.7442315286397,19.2867133755452,21.9241558569398,14.6993521747908,20.966270476988,6.34585840852435
"G3bp1",42.5709857294836,68.556446317117,98.0673908688688,74.673115018597,86.5737187424995,77.4825244182691,51.24524554519,63.9439219397253,62.1878794655635,62.6328040157086,62.2073170573242,63.08407434598,53.3609175884908,54.7366399157637,76.5788859449049
"Glra1",29.0819644508409,11.0741044278432,41.9999904050781,48.1957684209797,45.3252419743192,47.5822924066358,26.5117969908905,21.2019560016231,46.3363158583133,45.6067612976975,54.8191656523655,56.8421742081666,42.1872503073273,42.8929358824745,28.1909735676956
"Nmur2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gria1",1.50194934763849,74.8128881632597,6.0232094154548,4.04902846602844,0.490438237514027,38.4826637317755,12.5281940210844,0.978322897872725,45.3408450960203,8.58458630002508,0.663864206370241,0.387360895878344,0.492686668856766,2.48532323522831,1.43765255295502
"Fam114a2",81.1081748785417,69.4830279018652,79.0648859429262,70.0473893762865,62.9519485492434,55.5575509371429,47.8843802568952,59.571908060074,76.2634851558227,101.290502246591,57.0394536860382,35.8121458938623,71.0097111237401,78.2185780083263,45.8773380757216
"Mfap3",34.0569395210913,82.6792327552326,43.8623324871935,94.5404328284285,61.5680940262001,71.2611986751441,91.9950600852989,97.8918737546524,85.2912649663211,115.838991481414,68.252045894748,83.5836084405241,95.4436053323635,83.9157660254037,67.7088661940568
"Galnt10",29.5955604368173,49.0424133474491,41.8774856083098,21.2249015069796,34.3688698723652,29.9709680224922,39.319146200779,27.0150949824881,36.0985806129962,45.6404000525606,26.1225282742107,16.0196993090152,37.3239926589316,26.0302072866501,18.9075126939307
"Sap30l",34.3416063774644,17.1133912251051,15.9491161256005,14.3358078284695,6.01793256392612,13.357270485683,12.2352173142799,27.0007868792822,17.392799166863,19.7304429149521,15.7827757850264,15.5752619740918,23.4581399471791,25.9681985626294,14.2675838042196
"Hand1",0,0,0,0,0,0.00252984406445962,0,0,0,0.0103402318879723,0,0.00759114229080026,0.00527694059701533,0.00260321069177367,0
"Larp1",101.887744455725,61.708797033315,80.7507011058561,72.071719297847,58.3592676553973,61.2518176392014,48.3551513153729,53.9251135807519,54.4210500329727,67.1595216133819,64.2037063845655,50.0480930027422,52.3911617286998,55.8066439029625,53.4956256095066
"Gm12248",1.04817915917878,0.93231059360615,0.490700815649162,1.32514287021212,0.343085060301747,0.320962733864329,0.511798401353788,1.35848264586298,1.2211321444298,1.70001539276605,0.689738105838132,0.959012149228534,0.858038981950818,1.18417904883028,0.421299939134937
"Cnot8",8.30118255825782,26.5447926151788,39.7149320983089,30.9544376320772,55.8042766252593,38.5152053459899,26.1172704159918,23.9216641664661,22.6535399588682,25.8592288622787,24.9841944323932,28.1849405743855,24.4516858318478,24.3653281871655,23.3114996479584
"Gemin5",25.3218837089501,23.7662703400846,15.2727637719171,50.0858936337901,66.1224480684714,52.9653676365358,18.7994891925088,23.2525812438113,31.9513941533569,27.8342213776114,17.4064168162377,27.0783961966078,24.1191485774184,17.9890310661151,31.7756902096043
"Mrpl22",17.513082743217,31.4014790579165,16.2932288858974,24.6580455672128,23.6934685601933,36.334069111777,19.8724315552683,24.2979403003236,22.8304461588198,26.1160236624648,27.5056948158346,26.4399120464835,24.9891790763139,30.1125685674238,18.9237067081237
"Zfp692",78.5689193236797,102.272696614199,87.9629670030607,73.2591121956871,95.2089304040365,83.7934207305697,89.8403649457973,75.5022893556473,99.8655899953908,76.2749512576895,82.4747298235935,65.3378035190694,99.5790994373418,86.7659282816838,69.9669714641978
"Fam183b",0,3.83937538142633,1.0276442745798,3.16746540296109,6.89213091445138,0.291162743282578,0.780947448874847,0.628965430487527,0.00919118931122036,2.02379389220452,0.514994747949189,1.71136483129974,0.356100043709061,0.391535780091825,0.605522166933819
"Obscn",0.680275334679702,0.131494096799076,0.193471053518998,0.260201251260809,0.11593585384771,0.171498301613655,0.21362658355922,0.657164514018254,3.03171583687822,2.36904036708505,0.167621393031394,0.150663502765223,1.36682998191562,0.315470519873993,0.105080463304622
"Iba57",4.08014164855493,4.14544263476553,3.098485634473,0.117304236186036,0.212448043153889,0.356273828541034,2.98066278937415,0.339972560390527,0.452854305375914,0.676014665516988,0.859804374231586,0.340363949140285,2.05590252011436,1.30705637060076,0.140256522298085
"Gjc2",17.7483429522741,0.581464561087762,2.07757939302744,0.427461745513322,1.35252407728763,4.46031969290099,1.39899335727525,2.132109205134,3.82081070267154,0.868311274758252,2.74400036667712,2.70151745544286,0.344367795825711,0.10160535201391,1.89714664779056
"Guk1",118.995971516029,80.9796875360859,70.4845336204701,64.8006656194704,106.648080447966,90.6081370640802,87.8295073907717,99.5482548460423,79.6938252954902,155.213449318455,94.3276324569728,96.5171033194924,95.9236431892207,67.0480338145605,54.4908289417419
"2310033P09Rik",4.31358223278441,17.8077028914537,18.6625562852116,22.3638654949088,27.2261464705017,15.9913571709559,22.863544949618,18.2531729339792,26.0438003314836,25.1622894401416,19.6355547638889,23.6730366910331,16.3121751596707,16.0974565750225,21.0832989091126
"Arf1",118.445774420791,113.415250826226,113.961768872909,121.739521430344,136.881704200014,143.34447779871,92.804620862484,58.474863766625,97.3031450451526,94.8110150132665,98.7932039615318,141.754295185471,88.7533610228721,65.6545206720205,82.465947180542
"Wnt3a",0.129576065316411,0.132633180500939,0.111968710927457,0.0995231989905725,0.193831239527027,0.0921426395498336,0.136064512470949,0.250676838263635,0.314653606823805,0.0444770153124861,0.10229485945652,0.124846431178519,0.0961985924154255,0.194808600271215,0.0530236128151502
"Wnt9a",0,0.0599289877474931,0.024828275079653,0.00986555737980014,0.227137584815016,4.05044199447766,0.024891556553037,3.20369638115539,0.0251670828093322,0.0137177164206279,0.428013145650225,0.0645833062927673,0.257720685200625,2.74206361002884,0.0180790019118183
"Snap47",181.952389677586,191.744314509076,254.251712125975,201.2596975238,256.267836484879,232.873210773541,206.971295502582,110.625268887432,144.908633701609,214.69322079561,174.248835678555,184.71446832916,147.32157433213,112.874752963802,231.739635996929
"Jmjd4",18.5115655159746,10.240195312801,7.78915602110149,4.69783057992142,10.1952205438308,13.779282491615,9.92779799847383,5.84155346502323,21.4278946841687,1.90390164548945,8.77139244550408,6.41761979835122,10.8604109371522,8.887973825224,10.763314003733
"Mprip",179.26098958691,216.181549251793,234.319426499411,244.655291569162,240.539356700133,198.997433738355,268.657746858653,217.699070583076,223.039091777665,221.307144872083,242.04210771304,220.488205820498,263.454573152481,258.031694559301,214.178680830728
"Pld6",2.1915427430966,2.34457978178391,1.45885384805472,3.045115212961,0.51001516416981,3.40924392020365,3.55436878459621,1.36300729000978,2.32635230256982,4.9727932288094,3.54560330671563,3.93934087041381,2.72605213826198,2.46189559632758,1.61731483636019
"Cops3",43.2103041704232,57.6181114048613,49.9459891091837,55.1906535816179,56.0811879375077,75.6958912964843,63.6626922049942,36.4310832555225,63.1358796177496,40.8032594516652,47.2990081857198,66.4881850954355,60.4994137022979,48.712403765123,76.1629602127888
"Nt5m",147.520607157539,180.271384963391,155.310966860269,191.479161104364,186.186236442546,147.819682356387,203.280345609942,170.49090827065,220.986677540178,150.078438424968,150.338893889204,211.590836013919,189.520112123517,147.17019388397,184.283594709532
"Med9",5.01967622553018,9.85824365627986,19.446000905656,9.24553206227293,9.93098095204591,15.5236292537457,15.6371234063254,2.98263474853447,3.47222197998237,5.81475351338018,9.14502165322645,10.3554367657626,8.16702191398031,2.59809675014384,3.88964997422033
"Rasd1",0,0.503979643384118,0.0158271549747745,0.0552474681655295,1.49873835008196,0.0824748940194764,0.103208553531983,0.212451321005951,0.0181661912937729,0,0.101091572920104,0.157999934361669,0.0323841210917622,0.402323533555524,0
"Pemt",8.39093255563723,7.19409882882966,13.5461393946788,19.4732416533022,7.22889022987981,5.3402584706215,1.47258405568379,2.60091379969785,4.81966699247071,4.8648109274979,5.6731290648616,12.9534962802791,6.2111278883195,3.36424934400535,1.45552176147468
"Srebf1",26.5695301366714,22.0823536770634,9.7151924812637,15.0678945389352,8.93658846795281,12.0000179691045,8.39190227814862,21.091791966607,5.62804518011177,13.0366152348872,11.9884791719545,12.9633940326232,10.6607474009736,6.56402853721273,11.0212406625575
"Tom1l2",326.02542866314,367.811278824888,276.172170707381,305.985457070149,303.621118683859,210.973075709577,277.082826516349,357.697362522041,385.336185894039,305.930203494209,343.691136673195,323.249063716399,335.07988413492,364.828585186112,384.049529284337
"Drc3",19.3147840051142,11.2234294857182,12.2887691768105,31.7433232774373,14.6681721088609,32.6310544892399,32.00741088979,20.5946003957129,26.4535743946151,15.7896938866711,20.8593148591144,27.5010778491485,15.6445831860171,23.0985001247779,21.2640434920587
"Atpaf2",26.1712043814588,51.822547383304,47.241710564648,37.5576937129594,49.5048130086143,51.2048833097846,47.6933275589143,24.8696667076487,19.3288166826788,37.3851691399981,36.4660780759095,33.8090001207554,41.0866975729849,28.5139933882129,32.571675710385
"Gid4",81.2195152883513,45.4487523536826,33.7421665906631,60.7966453584866,68.199293898881,45.9565183658931,46.4387036312065,47.6287390870889,58.7743524406576,58.0580490760487,44.3816672978989,51.3556073354641,46.5924255157686,36.3585432414142,74.3977742699178
"Drg2",30.323912626044,57.4471893928945,71.6595112196959,28.4030275396403,68.5632328358602,73.6618084059037,55.6570971484668,52.2689614688976,60.3821813698087,48.3746664798419,42.7085528822128,41.1636163443134,34.0886018443061,42.0257362795548,42.9064769189153
"Alkbh5",27.0770582378993,23.6439073710431,49.2504009498308,27.4559767676239,25.7837907120043,33.6924767231372,26.0019877016914,24.0954724606484,30.8330501467578,20.8035907165675,24.0714331381194,21.2284136459575,20.0295882765361,26.8766332132402,22.8384007393256
"Llgl1",9.65736017580524,19.0428792534144,23.0487191998525,12.8044411768043,19.0543623928908,24.0393623472403,21.4117138353504,21.8607754588862,14.8529996896881,13.101672586233,14.1163388575198,15.3768480300242,17.364814575075,17.411726963813,8.09424862514236
"Flii",38.6848374715122,31.9601779122359,42.6288044078679,36.8116393794273,18.6172108409533,40.958263535649,26.3608647089837,39.8897975691831,23.6829322054054,59.6538667519009,27.7205071556196,45.1846631289283,17.0076588136294,30.025259463741,22.4361297091237
"Mief2",9.89201575541502,11.5985101738681,11.5882136697655,8.81028261637796,11.2410438794645,9.60543705515327,5.93337149343927,8.16758623917229,5.98636963724976,3.99658452317752,9.74541862199804,11.4777679050198,6.27087918403795,11.1151205214664,7.29801460599027
"Top3a",8.7546053377622,9.6434934926496,5.36493680201924,3.31893078859358,22.828361555062,29.7000060036807,11.1766765241408,16.7290013729076,10.6862190563225,13.0614938170279,12.7333792513065,10.5409664213937,6.17282606624516,15.0295694942184,12.1563249316007
"Smcr8",0.121997512630276,11.8624599768553,5.12783451987769,4.08412450589291,6.13675455643288,9.25153839305267,6.4174653179623,0.369905987464344,6.60964627184169,7.17607325885182,9.30021000529434,1.98364083187298,10.1645241745412,4.05357644158675,0.21126041562638
